Rob Gronkowski,0
Nick Chubb,1
Duke Johnson,1.05
Ryan Grant,0
Chester Rogers,1.05
T.Y. Hilton,1.2
Andrew Luck,1.05
Zach Pascal,1.25
Jermaine Kearse,1.1
Joe Flacco,1
John Brown,1
Michal Crabtree,1
Willie Snead,1
Dwayne Allen,1.75
Melvin Gordon,0.00001
Robert Turbin,0.00001
Ryan Griffin,0.00001
James O'Shaughnessy,0.00001
Leonard Fournette,0.00001
Tyler Kroft,0.00001
Dalvin Cook,0.00001
Quincy Enunwa,0.00001
Darren Sproles,0.00001
Rashard Higgins,0.00001
Tavon Austin,0.00001
Jamison Crowder,0.00001
Cooper Kupp,0.00001
Dante Pettis,0.00001
Jawill Davis,0.00001
Paul Richardson,0.00001
Chris Thompson,0.00001
A.J. Derby,0.00001
Nick O'Leary,1.4
Carlos Hyde,0.00001
T.J. Yeldon,1.05
Josh Reynolds,1.05
Kerryon Johnson,1.05
