Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-12-06,DET,CHI,44.0,0.425531914893617,20.5,2020,13,0.0327,15.399999999999999,0.017,15.2,0.0517,35.0,0.0649,17.0,0.0467,6.4
2020-12-06,CIN,MIA,43.0,0.19047619047619047,16.5,2020,13,0.0357,18.9,0.0053,10.8,0.0809,35.9,0.012,8.040000000000001,0.031,5.8
2020-12-06,IND,HOU,50.5,0.6296296296296297,26.75,2020,13,0.1046,34.125,0.036000000000000004,20.8,0.15960000000000002,36.25500000000001,0.0397,12.50055,0.0313,6.6
2020-12-06,JAC,MIN,51.5,0.2,20.75,2020,13,0.19,22.7,0.013,15.0,0.09580000000000001,37.4,0.0187,10.9,0.0073,5.1
2020-12-06,LV,NYJ,48.5,0.7826086956521741,29.25,2020,13,0.23900000000000007,22.8,0.0397,17.8,0.0805,33.59,0.1227,22.999999999999993,0.0697,6.6
2020-12-06,NO,ATL,46.0,0.5918367346938775,28.0,2020,13,0.084,29.615000000000006,0.05,19.000000000000004,0.1037,27.07,0.0125,8.76,0.0537,7.5
2020-12-06,CLE,TEN,53.5,0.35714285714285715,24.75,2020,13,0.1522,31.880000000000003,0.0253,15.499999999999995,0.09970000000000001,30.7,0.06129999999999999,16.299999999999997,0.017,5.4
2020-12-06,NYG,SEA,47.0,0.18181818181818185,18.25,2020,13,0.04870000000000001,20.099999999999998,0.0077,14.400000000000002,0.0728,33.34,0.033800000000000004,14.599999999999998,0.011,5.4
2020-12-06,LAR,ARI,48.5,0.6,29.25,2020,13,0.037000000000000005,23.099999999999998,0.0723,17.0,0.3343,44.599999999999994,0.026,15.400000000000002,0.0283,7.3
2020-12-06,PHI,GB,49.5,0.2380952380952381,20.5,2020,13,0.04100000000000001,23.2,0.019,17.1,0.023100000000000002,32.64,0.0877,22.499999999999996,0.0107,5.2
2020-12-06,NE,LAC,47.0,0.4651162790697674,22.5,2020,13,0.06630000000000001,26.799999999999997,0.0357,17.7,0.0964,29.515,0.0063,5.0,0.0423,6.0
2020-12-06,DEN,KC,51.0,0.13333333333333333,18.75,2020,13,,,,,,,,,,
2020-12-06,CHI,DET,44.0,0.6078431372549019,23.5,2020,13,0.2133,15.17,0.0715,16.999999999999996,0.19540000000000002,38.85,0.0352,17.259999999999998,0.1123,6.8
2020-12-06,MIA,CIN,43.0,0.8461538461538461,26.5,2020,13,0.20939999999999998,19.5425,0.0257,15.241389999999996,0.14170000000000002,30.765,0.08700000000000001,15.2,0.0803,8.9
2020-12-06,HOU,IND,50.5,0.4,23.75,2020,13,0.0383,18.38,0.0923,20.3,0.4603,23.755000000000003,0.107,16.71,0.0063,5.8
2020-12-06,MIN,JAC,51.5,0.8333333333333334,30.75,2020,13,0.262,31.5,0.07200000000000001,18.799999999999983,0.2794,45.910000000000004,0.0443,11.634999999999998,0.0923,6.8
2020-12-06,NYJ,LV,48.5,0.25,19.25,2020,13,0.028699999999999996,15.7,0.0107,13.799999999999995,0.1444,38.66499999999999,0.005,7.100000000000001,0.0217,5.3
2020-12-06,ATL,NO,46.0,0.4444444444444444,18.0,2020,13,0.0296,21.1,0.029,16.6,0.1217,49.417500000000004,0.0517,13.600000000000001,0.08199999999999999,5.8
2020-12-06,TEN,CLE,53.5,0.6774193548387096,28.75,2020,13,0.18450000000000003,28.98,0.0783,19.699999999999992,0.1925,45.36000000000001,0.1572,16.799999999999997,0.0193,6.3
2020-12-06,SEA,NYG,47.0,0.8571428571428571,28.75,2020,13,0.1226,24.73,0.0917,22.3,0.24919999999999998,44.4,0.026799999999999997,12.280000000000003,0.124,8.4
2020-12-06,ARI,LAR,48.5,0.43478260869565216,19.25,2020,13,0.0387,20.9,0.0467,19.0,0.1397,40.475,0.011000000000000001,7.900000000000002,0.0107,6.4
2020-12-06,GB,PHI,49.5,0.8,29.0,2020,13,0.12290000000000001,29.4,0.1117,20.399999999999995,0.2606,43.24,0.063,13.714999999999998,0.093,8.1
2020-12-06,LAC,NE,47.0,0.5744680851063829,24.5,2020,13,0.278,28.599999999999998,0.0663,20.2,0.14049999999999999,40.629999999999995,0.049300000000000004,13.6,0.0353,6.4
2020-12-06,KC,DEN,51.0,0.5,18.75,2020,13,,,,,,,,,,
