Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Adam Thielen,MIN,DET,1,6,1.1,0.4
2,Michael Thomas,NO,LAR,1,4,2.1,0.4
3,DeAndre Hopkins,HOU,DEN,1,7,3.2,0.7
4,Davante Adams,GB,NE,2,8,4.9,1.2
5,Antonio Brown,PIT,BAL,2,11,5.4,1.8
6,Julio Jones,ATL,WAS,3,12,5.7,0.9
7,Mike Evans,TB,CAR,3,14,7.7,1.7
8,Tyreek Hill,KC,CLE,4,12,8.0,2.0
9,Robert Woods,LAR,NO,3,13,8.3,1.6
10,Keenan Allen,LAC,SEA,7,28,10.9,1.3
11,Emmanuel Sanders,DEN,HOU,8,15,11.1,1.5
12,Jarvis Landry,CLE,KC,8,19,11.9,2.2
13,Brandin Cooks,LAR,NO,6,16,12.4,1.5
14,Julian Edelman,NE,GB,9,20,14.2,1.5
15,JuJu Smith-Schuster,PIT,BAL,10,23,15.6,1.7
16,Kenny Golladay,DET,MIN,13,31,17.9,3.5
17,Cooper Kupp,LAR,NO,7,40,18.6,5.0
18,Marvin Jones,DET,MIN,15,28,19.3,3.0
19,John Brown,BAL,PIT,11,34,19.5,3.4
20,Devin Funchess,CAR,TB,11,28,19.6,2.9
21,Courtland Sutton,DEN,HOU,18,43,23.5,4.8
22,Sammy Watkins,KC,CLE,16,31,23.6,2.2
23,DeSean Jackson,TB,CAR,14,45,23.8,4.0
24,Josh Gordon,NE,GB,16,38,24.3,3.4
25,D.J. Moore,CAR,TB,13,30,24.5,3.8
26,Michael Crabtree,BAL,PIT,20,29,25.0,2.6
27,Tyler Lockett,SEA,LAC,18,40,25.8,4.7
28,Doug Baldwin,SEA,LAC,18,37,27.8,3.3
29,Calvin Ridley,ATL,WAS,15,38,31.0,3.4
30,Corey Davis,TEN,DAL,19,42,31.2,4.7
31,Jordy Nelson,OAK,SF,25,40,32.0,3.2
32,Tre'Quan Smith,NO,LAR,19,46,33.1,4.2
33,Chris Godwin,TB,CAR,24,42,33.6,3.2
34,Marquez Valdes-Scantling,GB,NE,23,64,34.1,7.5
35,Devante Parker,MIA,NYJ,22,46,34.7,4.5
36,Taylor Gabriel,CHI,BUF,27,47,35.1,3.8
37,Randall Cobb,GB,NE,27,48,37.4,4.0
38,Demaryius Thomas,HOU,DEN,24,49,38.8,6.5
39,Marquise Goodwin,SF,OAK,30,58,40.5,4.5
40,Willie Snead,BAL,PIT,30,53,41.1,3.6
41,Danny Amendola,MIA,NYJ,29,57,42.1,4.8
42,Mohamed Sanu,ATL,WAS,33,60,42.6,4.7
43,Amari Cooper,DAL,TEN,33,55,43.8,4.5
44,David Moore,SEA,LAC,32,59,44.1,4.5
45,Mike Williams,LAC,SEA,34,52,44.1,3.5
46,Tyrell Williams,LAC,SEA,32,59,44.8,4.5
47,Cole Beasley,DAL,TEN,23,70,45.9,6.7
48,Anthony Miller,CHI,BUF,35,59,46.2,4.0
49,Paul Richardson,WAS,ATL,40,65,51.7,5.1
50,Chris Hogan,NE,GB,38,75,51.8,4.8
51,Josh Doctson,WAS,ATL,49,64,55.4,3.3
52,Jermaine Kearse,NYJ,MIA,43,70,53.5,4.0
53,Seth Roberts,OAK,SF,42,63,54.5,3.8
54,Laquon Treadwell,MIN,DET,33,79,55.1,9.3
55,Jakeem Grant,MIA,NYJ,41,75,57.6,4.0
56,Kelvin Benjamin,BUF,CHI,50,69,58.0,3.8
57,Michael Gallup,DAL,TEN,36,72,58.8,5.6
58,Antonio Callaway,CLE,KC,43,78,55.0,6.3
59,Robby Anderson,NYJ,MIA,32,74,59.5,7.5
60,Zay Jones,BUF,CHI,56,71,62.4,2.5
61,Adam Humphries,TB,CAR,53,76,63.4,3.8
62,Taywan Taylor,TEN,DAL,47,77,63.6,4.7
63,Aldrick Robinson,MIN,DET,22,78,56.3,8.3
64,Tajae Sharpe,TEN,DAL,54,83,66.2,5.3
65,Martavis Bryant,OAK,SF,57,94,70.6,5.8
66,Curtis Samuel,CAR,TB,62,75,69.0,3.2
67,Brandon LaFell,OAK,SF,51,84,69.3,7.1
68,Cameron Meredith,NO,LAR,60,87,70.7,4.8
69,Quincy Enunwa,NYJ,MIA,39,114,60.5,10.0
70,TJ Jones,DET,MIN,47,84,71.3,8.5
71,Chris Conley,KC,CLE,59,83,71.4,3.5
72,Kenny Stills,MIA,NYJ,39,113,64.4,14.5
73,Cordarrelle Patterson,NE,GB,53,90,74.4,7.0
74,Pierre Garcon,SF,OAK,52,81,71.0,4.8
75,Josh Reynolds,LAR,NO,60,91,71.9,7.9
76,Damion Ratley,CLE,KC,64,85,73.0,3.4
77,Kendrick Bourne,SF,OAK,58,95,78.7,6.6
78,Allen Hurns,DAL,TEN,62,84,77.2,4.9
79,Maurice Harris,WAS,ATL,65,88,77.6,5.1
80,Rashard Higgins,CLE,KC,44,104,72.3,9.5
81,Jarius Wright,CAR,TB,64,85,76.8,4.5
82,Phillip Dorsett,NE,GB,61,105,84.2,8.0
83,Rishard Matthews,NYJ,MIA,74,105,85.8,5.1
84,Deontay Burnett,NYJ,MIA,68,89,79.8,5.1
85,Andre Holmes,BUF,CHI,78,99,87.2,5.8
86,Travis Benjamin,LAC,SEA,79,111,89.7,5.8
87,Josh Bellamy,CHI,BUF,61,99,87.2,6.8
88,Dante Pettis,SF,OAK,73,126,87.6,4.6
89,Demarcus Robinson,KC,CLE,77,97,87.5,3.9
90,James Washington,PIT,BAL,82,114,92.6,7.7
91,Equanimeous St. Brown,GB,NE,77,109,91.7,7.9
92,Chris Moore,BAL,PIT,80,99,91.4,4.0
93,Jaron Brown,SEA,LAC,87,109,93.3,3.3
94,Tim Patrick,DEN,HOU,72,103,96.0,5.0
95,Austin Carr,NO,LAR,68,104,90.4,7.0
96,Brandon Powell,DET,MIN,48,110,95.3,7.2
97,Ryan Switzer,PIT,BAL,83,104,94.9,5.1
98,Breshad Perriman,CLE,KC,80,107,93.0,6.0
99,Justin Hardy,ATL,WAS,88,106,97.9,3.6
100,Marvin Hall,ATL,WAS,87,117,98.5,5.0
101,Justin Hunter,PIT,BAL,88,108,98.1,3.6
102,Michael Floyd,WAS,ATL,91,109,99.7,4.7
103,Sammie Coates,HOU,DEN,75,107,99.1,4.0
104,Terrelle Pryor,BUF,CHI,73,115,95.5,11.1
105,Vyncint Smith,HOU,DEN,90,133,106.7,5.2
106,Deonte Thompson,DAL,TEN,86,120,103.0,2.4
107,Richie James,SF,OAK,62,130,92.4,22.8
108,Charone Peake,NYJ,MIA,99,128,103.7,2.6
109,Leonte Carroo,MIA,NYJ,72,111,99.0,13.9
110,Ray-Ray McCloud,BUF,CHI,98,111,106.0,2.8
