Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Todd Gurley,LAR,NO,1,6,1.2,0.8
2,Kareem Hunt,KC,CLE,1,5,2.7,1.1
3,Alvin Kamara,NO,LAR,1,6,3.1,1.2
4,Christian McCaffrey,CAR,TB,1,6,3.8,1.0
5,Ezekiel Elliott,DAL,TEN,2,8,5.0,1.2
6,James White,NE,GB,3,8,6.0,1.3
7,Melvin Gordon,LAC,SEA,4,12,6.3,1.0
8,Phillip Lindsay,DEN,HOU,7,12,8.6,1.0
9,James Conner,PIT,BAL,8,17,9.9,1.6
10,Adrian Peterson,WAS,ATL,6,18,10.0,1.5
11,Tarik Cohen,CHI,BUF,8,18,11.1,2.4
12,Nick Chubb,CLE,KC,6,20,13.2,1.8
13,Latavius Murray,MIN,DET,9,20,13.5,2.0
14,Lamar Miller,HOU,DEN,11,21,13.6,2.0
15,Mark Ingram,NO,LAR,9,35,14.8,2.8
16,Kenyan Drake,MIA,NYJ,11,21,16.4,1.8
17,Kerryon Johnson,DET,MIN,12,22,17.1,2.2
18,Chris Carson,SEA,LAC,12,28,17.5,3.3
19,Jordan Howard,CHI,BUF,14,33,19.3,2.1
20,Aaron Jones,GB,NE,16,30,21.5,3.4
21,Dion Lewis,TEN,DAL,11,30,22.5,2.9
22,Tevin Coleman,ATL,WAS,19,31,23.6,2.5
23,Jalen Richard,OAK,SF,20,39,23.7,3.9
24,Isaiah Crowell,NYJ,MIA,17,30,24.1,3.0
25,Matt Breida,SF,OAK,16,38,26.2,2.7
26,Austin Ekeler,LAC,SEA,22,35,27.5,2.6
27,Duke Johnson,CLE,KC,19,36,28.0,3.9
28,Doug Martin,OAK,SF,22,41,28.7,2.4
29,LeSean McCoy,BUF,CHI,23,33,28.9,2.4
30,Alex Collins,BAL,PIT,20,36,29.8,2.6
31,Sony Michel,NE,GB,14,45,27.3,7.4
32,Kapri Bibbs,WAS,ATL,18,47,29.8,7.9
33,Ito Smith,ATL,WAS,25,39,33.7,2.7
34,Peyton Barber,TB,CAR,23,41,34.3,3.1
35,Mike Davis,SEA,LAC,26,45,35.0,2.7
36,Frank Gore,MIA,NYJ,22,42,35.2,2.4
37,Devontae Booker,DEN,HOU,27,44,35.7,3.1
38,Kyle Juszczyk,SF,OAK,29,46,36.1,3.7
39,Javorius Allen,BAL,PIT,36,50,38.4,1.7
40,Theo Riddick,DET,MIN,28,51,39.3,4.5
41,Derrick Henry,TEN,DAL,36,48,42.3,2.6
42,Jamaal Williams,GB,NE,34,51,42.6,2.7
43,Chris Ivory,BUF,CHI,41,52,45.2,2.9
44,LeGarrette Blount,DET,MIN,39,56,48.4,2.8
45,Spencer Ware,KC,CLE,41,53,49.0,2.7
46,Alfred Blue,HOU,DEN,41,55,48.1,3.2
47,Trenton Cannon,NYJ,MIA,40,65,48.3,6.0
48,Alfred Morris,SF,OAK,41,58,50.6,3.1
49,Elijah McGuire,NYJ,MIA,33,61,47.2,5.9
50,Dalvin Cook,MIN,DET,33,72,45.1,5.0
51,Jacquizz Rodgers,TB,CAR,40,53,48.9,2.6
52,C.J. Anderson,CAR,TB,49,67,54.5,3.0
53,Kenjon Barner,NE,GB,39,59,49.3,3.4
54,Tyler Ervin,HOU,DEN,43,59,53.8,2.6
55,Rashaad Penny,SEA,LAC,43,72,55.7,3.3
56,DeAndre Washington,OAK,SF,45,63,55.8,2.2
57,Marcus Murphy,BUF,CHI,51,78,58.3,1.8
58,Malcolm Brown,LAR,NO,55,66,61.0,2.3
59,Rod Smith,DAL,TEN,59,71,63.6,1.9
60,CJ Ham,MIN,DET,52,68,59.2,1.2
61,Mike Boone,MIN,DET,53,71,66.1,2.8
62,Gus Edwards,BAL,PIT,55,80,65.0,1.9
63,Anthony Sherman,KC,CLE,56,66,60.4,2.5
64,Stevan Ridley,PIT,BAL,64,73,67.7,1.7
65,Kalen Ballage,MIA,NYJ,63,79,67.5,3.1
66,Keith Smith,OAK,SF,43,71,62.2,4.8
67,James Develin,NE,GB,49,71,59.4,4.3
68,Patrick DiMarco,BUF,CHI,56,75,64.3,4.5
69,Benny Cunningham,CHI,BUF,57,77,68.6,4.8
70,Andy Janovich,DEN,HOU,66,78,71.8,2.7
71,Samaje Perine,WAS,ATL,56,80,68.1,5.4
72,Ameer Abdullah,DET,MIN,60,77,69.6,2.8
73,Damien Williams,KC,CLE,69,85,72.5,2.9
74,Shaun Wilson,TB,CAR,61,88,74.3,3.7
75,Dontrell Hilliard,CLE,KC,69,81,75.8,2.0
76,Royce Freeman,DEN,HOU,57,81,69.4,9.7
77,De'Angelo Henderson,FA,,69,75,72.2,2.3
78,Jaylen Samuels,PIT,BAL,65,79,73.2,3.2
79,C.J. Prosise,SEA,LAC,69,77,73.8,2.6
80,Alex Armah,CAR,TB,72,76,74.0,1.4
81,Tra Carson,GB,NE,67,91,79.4,8.0
82,Zach Line,NO,LAR,72,79,76.0,2.9
83,Justin Jackson,LAC,SEA,73,81,78.0,3.6
84,Aaron Stecker,ATL,WAS,83,83,83.0,0.0
