Name_ID,ID,Pos
Bears  (11493970),11493970,DST
Steelers  (11493982),11493982,DST
Ravens  (11493973),11493973,DST
Cardinals  (11493971),11493971,DST
Redskins  (11493972),11493972,DST
Jets  (11493984),11493984,DST
Colts  (11493974),11493974,DST
49ers  (11493977),11493977,DST
Bengals  (11493978),11493978,DST
Chiefs  (11493975),11493975,DST
Panthers  (11493979),11493979,DST
Lions  (11493981),11493981,DST
Rams  (11493976),11493976,DST
Seahawks  (11493983),11493983,DST
Browns  (11493986),11493986,DST
Giants  (11493980),11493980,DST
Raiders  (11493985),11493985,DST
Buccaneers  (11493987),11493987,DST
Packers  (11493989),11493989,DST
Broncos  (11493988),11493988,DST
Patrick Mahomes (11493344),11493344,QB
Aaron Rodgers (11493345),11493345,QB
Jared Goff (11493351),11493351,QB
Andrew Luck (11493346),11493346,QB
Ben Roethlisberger (11493348),11493348,QB
Jameis Winston (11493350),11493350,QB
Andy Dalton (11493347),11493347,QB
Cam Newton (11493353),11493353,QB
Russell Wilson (11493352),11493352,QB
Mitchell Trubisky (11493349),11493349,QB
Matthew Stafford (11493355),11493355,QB
Baker Mayfield (11493354),11493354,QB
Joe Flacco (11493356),11493356,QB
Case Keenum (11493358),11493358,QB
Derek Carr (11493357),11493357,QB
Alex Smith (11493359),11493359,QB
C.J. Beathard (11493360),11493360,QB
Eli Manning (11493361),11493361,QB
Josh Rosen (11493362),11493362,QB
Sam Darnold (11493368),11493368,QB
Todd Gurley II (11493394),11493394,RB
Kareem Hunt (11493404),11493404,RB
Antonio Brown (11493570),11493570,WR
A.J. Green (11493572),11493572,WR
Saquon Barkley (11493396),11493396,RB
Tyreek Hill (11493568),11493568,WR
Davante Adams (11493574),11493574,WR
David Johnson (11493408),11493408,RB
James Conner (11493400),11493400,RB
Tarik Cohen (11493410),11493410,RB
Odell Beckham Jr. (11493578),11493578,WR
Joe Mixon (11493402),11493402,RB
Robert Woods (11493586),11493586,WR
JuJu Smith-Schuster (11493580),11493580,WR
Mike Evans (11493576),11493576,WR
