Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Pittsburgh Steelers,PIT,3.5,1.0,0.7,0.9,0.2,0.0,17.4,305.5,8.7
New York Giants,NYG,2.9,1.1,0.7,1.1,0.2,0.0,19.9,336.0,8.6
Los Angeles Rams,LAR,2.9,1.1,0.6,0.9,0.2,0.0,18.6,338.6,8.3
Miami Dolphins,MIA,2.7,1.1,0.5,0.9,0.2,0.1,19.1,307.9,8.1
New Orleans Saints,NO,2.6,1.0,0.6,0.9,0.2,0.0,13.8,245.0,7.9
Green Bay Packers,GB,2.7,1.1,0.6,0.8,0.2,0.0,18.7,326.5,7.9
Seattle Seahawks,SEA,3.0,1.0,0.8,1.1,0.2,0.0,21.2,346.5,7.5
Cleveland Browns,CLE,2.7,1.0,0.7,1.1,0.2,0.0,20.7,328.2,7.1
Washington Football Team,WF,2.9,1.0,0.7,1.1,0.1,0.0,23.2,339.9,7.1
Philadelphia Eagles,PHI,3.2,0.8,0.6,0.9,0.1,0.1,25.3,365.9,7.1
Cincinnati Bengals,CIN,2.6,0.9,0.5,0.7,0.1,0.0,22.7,345.1,6.4
Buffalo Bills,BUF,2.6,0.8,0.7,1.1,0.2,0.0,22.3,380.2,6.3
Dallas Cowboys,DAL,2.9,0.7,0.6,1.0,0.1,0.0,21.3,332.2,6.3
Indianapolis Colts,IND,2.4,0.8,0.6,0.9,0.2,0.1,22.2,345.5,6.3
Las Vegas Raiders,LV,2.3,0.9,0.5,0.8,0.1,0.0,25.0,385.2,6.1
Arizona Cardinals,ARI,2.3,0.9,0.5,0.9,0.2,0.0,22.1,347.7,6.1
Houston Texans,HOU,2.7,0.7,0.5,0.7,0.1,0.0,23.4,365.2,6.0
Kansas City Chiefs,KC,2.1,0.9,0.6,0.9,0.2,0.0,24.3,360.4,6.0
Detroit Lions,DET,2.5,0.7,0.5,0.7,0.1,0.0,24.6,381.3,5.9
Baltimore Ravens,BAL,1.9,0.8,0.8,1.2,0.1,0.0,23.8,346.4,5.9
Denver Broncos,DEN,2.4,0.8,0.5,0.7,0.1,0.0,24.0,332.5,5.9
Minnesota Vikings,MIN,2.4,0.8,0.5,0.7,0.1,0.0,21.5,351.9,5.9
Carolina Panthers,CAR,2.1,0.8,0.6,1.0,0.1,0.0,25.7,356.4,5.8
New England Patriots,NE,2.1,0.9,0.5,0.8,0.1,0.0,23.2,393.4,5.8
San Francisco 49ers,SF,2.1,0.8,0.6,1.0,0.1,0.0,23.8,366.0,5.7
Los Angeles Chargers,LAC,2.3,0.8,0.5,0.6,0.1,0.0,26.2,368.4,5.7
New York Jets,NYJ,2.2,0.8,0.5,0.7,0.1,0.0,24.3,340.2,5.6
Tennessee Titans,TEN,1.8,0.9,0.5,0.6,0.1,0.0,24.5,370.5,5.4
Tampa Bay Buccaneers,TB,2.1,0.6,0.6,0.9,0.1,0.0,26.9,370.1,5.4
Jacksonville Jaguars,JAC,1.9,0.8,0.4,0.6,0.1,0.1,25.3,363.2,5.4
Chicago Bears,CHI,2.0,0.6,0.6,0.9,0.1,0.0,24.7,360.9,5.1
Atlanta Falcons,ATL,1.9,0.6,0.6,0.8,0.1,0.0,25.9,376.3,5.0
