Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-11-29,LV,ATL,53.0,0.6363636363636364,28.25,2020,12,0.2015,24.40028,0.0687,18.5,0.09380000000000001,34.900000000000006,0.2017,26.1,0.018000000000000002,5.9
2020-11-29,ARI,NE,50.5,0.5454545454545454,25.75,2020,12,0.076,23.8,0.0923,22.9,0.256,46.050000000000004,0.010700000000000001,9.450000000000001,0.0487,6.4
2020-11-29,NYG,CIN,45.0,0.7368421052631579,25.75,2020,12,0.0964,24.900000000000006,0.037000000000000005,17.8,0.123,37.8,0.0902,15.200000000000001,0.1213,8.3
2020-11-29,CLE,JAC,48.5,0.7777777777777778,27.75,2020,12,0.2168,35.5,0.024,15.3,0.0898,32.699999999999996,0.0716,17.0,0.1453,7.9
2020-11-29,CAR,MIN,50.0,0.43478260869565216,23.5,2020,12,0.0582,20.700000000000003,0.029,18.7,0.25820000000000004,48.699999999999996,0.006200000000000001,9.8,0.014,5.7
2020-11-29,TEN,IND,51.0,0.43478260869565216,24.0,2020,12,0.1255,25.699999999999996,0.0297,15.799999999999995,0.1169,34.8,0.040400000000000005,16.645,0.0177,5.4
2020-11-29,LAC,BUF,51.5,0.3636363636363637,23.75,2020,12,0.09839999999999999,22.0205,0.0683,21.2,0.2424,45.33,0.077,15.899999999999999,0.015,5.9
2020-11-29,MIA,NYJ,45.5,0.7872340425531915,26.5,2020,12,0.0753,18.575000000000003,0.0733,17.0,0.1212,31.970000000000006,0.03900000000000001,16.78,0.0683,8.6
2020-11-29,NO,DEN,36.5,0.6153846153846154,26.5,2020,12,0.078,29.6,0.0593,20.0,0.0981,38.800000000000004,0.0142,12.5,0.1587,8.7
2020-11-29,SF,LAR,44.5,0.3225806451612903,19.5,2020,12,0.041,25.7,0.0063,13.999999999999996,0.029100000000000004,28.285,0.0335,15.21,0.026,6.1
2020-11-29,KC,TB,56.0,0.6491228070175439,29.75,2020,12,0.0747,27.700000000000003,0.125,23.8,0.24330000000000002,41.650000000000006,0.2265,24.799999999999997,0.0183,6.3
2020-11-29,CHI,GB,44.5,0.2325581395348837,18.25,2020,12,,,,,,,,,,
2020-11-29,ATL,LV,53.0,0.392156862745098,24.75,2020,12,0.2303,17.8,0.0787,18.1,0.2613,41.320930000000004,0.052700000000000004,13.8,0.0153,5.0
2020-11-29,NE,ARI,50.5,0.5,24.75,2020,12,0.10600000000000001,31.3,0.046,18.200000000000006,0.10810000000000002,31.000250000000005,0.0053,6.200000000000001,0.0147,6.0
2020-11-29,CIN,NYG,45.0,0.29411764705882354,19.25,2020,12,0.03900000000000001,21.2,0.006999999999999999,13.2,0.07890000000000001,40.080239999999996,0.0107,9.434999999999999,0.043,5.8
2020-11-29,JAC,CLE,48.5,0.2564102564102564,20.75,2020,12,0.1943,18.7003,0.01,13.600000000000001,0.1047,28.594999999999995,0.0195,14.649999999999999,0.004,5.1
2020-11-29,MIN,CAR,50.0,0.6,26.5,2020,12,0.2944,34.3,0.0337,15.7,0.2647,36.24002,0.11599999999999999,10.899999999999999,0.044,6.0
2020-11-29,IND,TEN,51.0,0.6,27.0,2020,12,0.31829999999999997,25.399999999999995,0.0333,18.200000000000003,0.10499999999999998,36.099999999999994,0.0227,18.900000000000002,0.0203,7.1
2020-11-29,BUF,LAC,51.5,0.6666666666666666,27.75,2020,12,0.0524,19.400000000000006,0.1323,23.70000000000001,0.4184,47.300000000000004,0.014499999999999999,8.18034,0.0317,6.1
2020-11-29,NYJ,MIA,45.5,0.24390243902439024,19.0,2020,12,0.030699999999999998,15.4,0.006999999999999999,14.100000000000001,0.1252,39.4,0.005,7.4,0.086,5.4
2020-11-29,DEN,NO,36.5,0.1,10.0,2020,12,0.036000000000000004,22.6,0.0,0.7000000000000001,0.0296,30.599999999999994,0.0142,12.8,0.0433,5.8
2020-11-29,LAR,SF,44.5,0.7142857142857143,25.0,2020,12,0.0399,21.799999999999997,0.0343,17.600000000000005,0.1957,46.599999999999994,0.0243,15.270000000000001,0.059,8.1
2020-11-29,TB,KC,56.0,0.37735849056603776,26.25,2020,12,0.0558,27.400000000000002,0.063,18.500000000000004,0.21350000000000002,51.6,0.0298,15.400000000000002,0.004,5.6
2020-11-29,GB,CHI,44.5,0.8,26.25,2020,12,,,,,,,,,,
