Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Le'Veon Bell,PIT,21.0,93.0,0.7,4.2,32.3,0.2,0.1,21.6
Ezekiel Elliott,DAL,20.7,95.7,0.8,3.3,28.5,0.1,0.1,21.3
Todd Gurley,LAR,20.2,75.8,0.6,3.9,32.3,0.2,0.2,19.1
Kareem Hunt,KC,17.3,78.3,0.6,3.2,28.3,0.2,0.2,18.0
LeSean McCoy,BUF,17.3,75.6,0.4,4.2,31.5,0.1,0.1,17.9
Carlos Hyde,SF,16.3,77.0,0.5,3.0,21.3,0.1,0.2,15.9
Leonard Fournette,JAC,17.3,72.8,0.4,2.8,22.6,0.1,0.1,15.3
Melvin Gordon,LAC,17.2,65.9,0.4,3.5,27.0,0.1,0.2,15.1
Bilal Powell,NYJ,14.3,63.7,0.4,3.3,23.0,0.1,0.1,14.9
Jay Ajayi,MIA,18.7,76.7,0.6,1.8,11.5,0.1,0.0,14.4
DeMarco Murray,TEN,15.3,68.3,0.5,2.4,16.6,0.1,0.1,14.1
Christian McCaffrey,CAR,7.2,29.6,0.2,4.7,43.4,0.2,0.2,13.9
Lamar Miller,HOU,15.7,64.7,0.4,2.5,21.0,0.1,0.1,13.7
Jordan Howard,CHI,15.3,65.6,0.4,2.5,19.8,0.1,0.2,13.6
Ameer Abdullah,DET,14.6,54.5,0.4,2.6,21.0,0.1,0.1,12.8
Joe Mixon,CIN,13.3,52.8,0.3,2.6,20.1,0.1,0.1,12.1
Duke Johnson,CLE,4.7,20.3,0.1,4.2,38.5,0.1,0.1,11.5
Frank Gore,IND,14.2,55.5,0.4,1.7,14.4,0.1,0.1,11.3
James White,NE,3.8,14.6,0.1,4.3,37.6,0.2,0.1,11.2
Tarik Cohen,CHI,6.5,28.1,0.1,4.1,29.8,0.1,0.2,11.1
Latavius Murray,MIN,12.8,51.3,0.4,1.7,12.6,0.0,0.1,10.7
Isaiah Crowell,CLE,12.8,51.7,0.4,1.8,14.0,0.0,0.1,10.6
Mike Gillislee,NE,14.1,54.1,0.6,0.9,6.5,0.0,0.1,10.5
Marshawn Lynch,OAK,13.9,52.8,0.4,1.4,11.6,0.0,0.1,10.4
Andre Ellington,ARI,4.5,16.1,0.1,4.1,36.2,0.1,0.1,10.2
Jonathan Stewart,CAR,14.0,59.1,0.4,1.2,9.1,0.1,0.2,10.1
Doug Martin,TB,12.2,50.2,0.3,1.6,14.7,0.1,0.2,10.1
Aaron Jones,GB,9.4,40.1,0.3,1.9,15.3,0.1,0.1,9.7
Jerick McKinnon,MIN,8.7,33.2,0.2,2.9,17.6,0.1,0.1,9.7
Javorius Allen,BAL,6.3,24.3,0.1,3.4,24.9,0.1,0.1,9.5
LeGarrette Blount,PHI,12.2,49.5,0.4,1.0,7.1,0.1,0.1,9.4
Theo Riddick,DET,3.4,11.6,0.1,3.8,27.2,0.2,0.1,9.1
