Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Antonio Brown,PIT,0.2,0.6,0.0,6.9,86.5,0.5,0.1,18.5
Mike Evans,TB,0.0,0.0,0.0,6.0,82.3,0.7,0.0,18.1
Jordy Nelson,GB,0.0,0.0,0.0,6.1,80.8,0.7,0.1,17.9
Odell Beckham Jr.,NYG,0.0,0.1,0.0,6.3,82.0,0.6,0.1,17.8
A.J. Green,CIN,0.0,0.0,0.0,6.2,84.1,0.4,0.0,17.0
DeAndre Hopkins,HOU,0.0,0.0,0.0,5.9,74.4,0.5,0.0,16.1
Stefon Diggs,MIN,0.4,1.9,0.0,5.6,73.6,0.5,0.0,15.8
Brandin Cooks,NE,0.3,1.6,0.0,4.9,76.4,0.5,0.0,15.5
Dez Bryant,DAL,0.0,0.0,0.0,4.8,70.0,0.6,0.1,15.3
Larry Fitzgerald,ARI,0.0,0.0,0.0,6.1,68.4,0.4,0.1,15.1
Jarvis Landry,MIA,0.2,1.1,0.0,6.5,66.7,0.3,0.1,14.9
Doug Baldwin,SEA,0.1,0.6,0.0,5.7,68.0,0.4,0.0,14.9
Chris Hogan,NE,0.3,1.9,0.0,4.7,69.9,0.5,0.1,14.8
Keenan Allen,LAC,0.0,0.0,0.0,5.9,69.5,0.3,0.1,14.7
Golden Tate,DET,0.6,2.6,0.0,5.7,62.8,0.4,0.1,14.3
T.Y. Hilton,IND,0.0,0.0,0.0,4.7,71.9,0.4,0.1,14.2
Tyreek Hill,KC,1.0,6.5,0.1,5.0,57.9,0.4,0.1,13.8
Randall Cobb,GB,0.6,2.9,0.0,5.4,58.3,0.4,0.0,13.6
Devante Parker,MIA,0.0,0.0,0.0,4.8,64.6,0.4,0.0,13.6
Pierre Garcon,SF,0.0,0.0,0.0,4.9,66.7,0.3,0.0,13.4
Adam Thielen,MIN,0.0,0.0,0.0,4.7,61.3,0.3,0.1,12.6
Alshon Jeffery,PHI,0.0,0.0,0.0,4.4,60.4,0.3,0.0,12.5
Davante Adams,GB,0.0,0.0,0.0,4.2,55.0,0.4,0.0,12.3
Rishard Matthews,TEN,0.0,0.0,0.0,4.3,58.8,0.3,0.1,12.1
Michael Crabtree,OAK,0.0,0.1,0.0,4.3,51.5,0.4,0.0,11.8
Kelvin Benjamin,CAR,0.0,0.0,0.0,4.1,59.5,0.3,0.1,11.7
Amari Cooper,OAK,0.0,0.0,0.0,4.3,52.6,0.4,0.0,11.7
Devin Funchess,CAR,0.0,0.0,0.0,3.8,54.9,0.4,0.0,11.4
Sammy Watkins,LAR,0.0,0.0,0.0,3.9,54.9,0.3,0.0,11.4
DeSean Jackson,TB,0.0,0.0,0.0,3.6,57.3,0.3,0.0,11.3
Danny Amendola,NE,0.1,0.3,0.0,4.3,50.9,0.3,0.1,11.2
Tyrell Williams,LAC,0.0,0.0,0.0,3.8,53.1,0.3,0.0,10.9
Jermaine Kearse,NYJ,0.0,0.0,0.0,3.9,51.6,0.3,0.0,10.8
Sterling Shepard,NYG,0.2,0.9,0.0,4.0,47.4,0.3,0.0,10.8
Jeremy Maclin,BAL,0.0,0.0,0.0,4.1,49.2,0.3,0.0,10.6
Marqise Lee,JAC,0.2,1.1,0.0,4.1,49.1,0.2,0.1,10.3
Allen Hurns,JAC,0.0,0.0,0.0,3.8,46.5,0.3,0.0,10.2
Cooper Kupp,LAR,0.0,0.0,0.0,3.7,46.0,0.3,0.0,10.1
Donte Moncrief,IND,0.1,0.6,0.0,3.2,43.0,0.4,0.0,9.8
Robby Anderson,NYJ,0.1,0.6,0.0,3.3,48.7,0.3,0.1,9.8
Martavis Bryant,PIT,0.2,1.3,0.0,3.1,45.3,0.3,0.0,9.8
Brandon Marshall,NYG,0.0,0.0,0.0,3.6,44.2,0.3,0.0,9.7
Jaron Brown,ARI,0.1,0.4,0.0,3.4,47.2,0.2,0.0,9.5
Marvin Jones,DET,0.0,0.0,0.0,3.1,45.4,0.3,0.0,9.5
Tyler Lockett,SEA,0.2,1.9,0.0,3.4,46.2,0.2,0.0,9.4
Will Fuller,HOU,0.2,1.0,0.0,3.2,41.6,0.3,0.0,9.4
John Brown,ARI,0.2,0.9,0.0,3.3,47.8,0.2,0.0,9.3
Jeremy Kerley,NYJ,0.0,0.0,0.0,3.8,41.3,0.2,0.0,9.0
Cole Beasley,DAL,0.0,0.0,0.0,3.5,40.7,0.2,0.0,8.9
Paul Richardson,SEA,0.0,0.2,0.0,3.0,42.0,0.3,0.0,8.8
Robert Woods,LAR,0.0,0.0,0.0,3.4,41.9,0.2,0.0,8.7
Eric Decker,TEN,0.0,0.0,0.0,3.1,38.9,0.3,0.0,8.6
Adam Humphries,TB,0.1,0.7,0.0,3.3,38.3,0.2,0.0,8.4
Terrance Williams,DAL,0.0,0.0,0.0,2.9,39.1,0.2,0.0,8.2
Kenny Stills,MIA,0.0,0.0,0.0,2.6,38.1,0.3,0.0,8.1
Mike Wallace,BAL,0.1,0.7,0.0,3.1,39.9,0.2,0.0,8.1
Torrey Smith,PHI,0.0,0.0,0.0,2.9,38.7,0.2,0.0,8.1
Nelson Agholor,PHI,0.1,1.0,0.0,2.9,34.1,0.2,0.0,7.9
Zay Jones,BUF,0.0,0.0,0.0,3.0,37.2,0.2,0.0,7.8
Ricardo Louis,CLE,0.1,0.6,0.0,2.8,34.0,0.2,0.0,7.4
Rashard Higgins,CLE,0.0,0.0,0.0,2.9,34.6,0.2,0.0,7.4
Kendall Wright,CHI,0.1,0.5,0.0,2.9,34.5,0.2,0.0,7.3
Marquise Goodwin,SF,0.0,0.3,0.0,2.4,35.3,0.2,0.0,7.0
Brandon LaFell,CIN,0.0,0.0,0.0,2.7,32.4,0.2,0.0,6.9
J.J. Nelson,ARI,0.0,0.1,0.0,2.2,35.3,0.2,0.1,6.9
Travis Benjamin,LAC,0.1,0.3,0.0,2.5,34.7,0.2,0.1,6.9
JuJu Smith-Schuster,PIT,0.0,0.0,0.0,2.3,29.1,0.3,0.0,6.8
Albert Wilson,KC,0.2,1.0,0.0,2.6,27.3,0.2,0.0,6.5
Trent Taylor,SF,0.1,0.3,0.0,2.4,29.0,0.2,0.0,6.4
Andre Holmes,BUF,0.0,0.0,0.0,2.3,29.1,0.2,0.0,6.4
Chris Conley,KC,0.0,0.0,0.0,2.4,30.7,0.1,0.0,6.3
Deonte Thompson,CHI,0.0,0.0,0.0,2.3,27.4,0.1,0.1,5.7
TJ Jones,DET,0.0,0.0,0.0,2.0,28.0,0.1,0.1,5.5
Seth Roberts,OAK,0.0,0.0,0.0,2.1,23.1,0.2,0.0,5.5
Brice Butler,DAL,0.0,0.0,0.0,1.6,24.8,0.2,0.0,5.3
Kamar Aiken,IND,0.0,0.0,0.0,1.8,23.2,0.1,0.0,4.9
Breshad Perriman,BAL,0.0,0.0,0.0,1.8,23.1,0.1,0.0,4.9
Russell Shepard,CAR,0.0,0.1,0.0,1.5,23.1,0.2,0.0,4.8
Tavon Austin,LAR,1.9,11.5,0.1,1.4,14.0,0.1,0.1,4.8
Keelan Cole,JAC,0.0,0.0,0.0,1.9,22.7,0.1,0.0,4.8
Taywan Taylor,TEN,0.3,2.1,0.0,1.8,22.0,0.1,0.0,4.8
Curtis Samuel,CAR,0.4,2.1,0.0,1.7,21.9,0.1,0.0,4.7
Bruce Ellington,HOU,0.1,0.7,0.0,1.7,23.0,0.1,0.1,4.6
Markus Wheaton,CHI,0.0,0.0,0.0,1.6,20.6,0.1,0.1,4.3
Cordarrelle Patterson,OAK,1.4,9.5,0.0,1.4,12.6,0.1,0.0,4.2
Tyler Boyd,CIN,0.1,0.6,0.0,1.7,19.7,0.1,0.0,4.2
Michael Campanaro,BAL,0.4,2.4,0.0,1.6,15.7,0.1,0.0,3.9
Aldrick Robinson,SF,0.1,0.5,0.0,1.3,19.0,0.1,0.0,3.9
Josh Bellamy,CHI,0.0,0.0,0.0,1.4,18.6,0.1,0.0,3.8
Michael Floyd,MIN,0.0,0.0,0.0,1.3,17.7,0.1,0.0,3.7
Chris Godwin,TB,0.0,0.0,0.0,1.3,18.4,0.1,0.0,3.6
Sammie Coates,CLE,0.0,0.3,0.0,1.2,18.2,0.1,0.0,3.6
Kaelin Clay,BUF,0.0,0.0,0.0,1.3,16.5,0.1,0.0,3.4
Geronimo Allison,GB,0.0,0.0,0.0,1.2,17.6,0.1,0.0,3.4
Laquon Treadwell,MIN,0.0,0.0,0.0,1.2,13.8,0.1,0.0,3.1
Brandon Tate,BUF,0.0,0.3,0.0,1.1,14.4,0.1,0.0,3.0
ArDarius Stewart,NYJ,0.0,0.0,0.0,1.0,14.1,0.1,0.0,2.8
Kasen Williams,CLE,0.0,0.0,0.0,0.9,10.4,0.1,0.0,2.3
Jarius Wright,MIN,0.0,0.0,0.0,0.9,10.4,0.0,0.0,2.2
Dontrelle Inman,LAC,0.0,0.0,0.0,0.9,11.2,0.0,0.0,2.2
Alex Erickson,CIN,0.3,1.2,0.0,0.7,9.1,0.0,0.0,1.9
Phillip Dorsett,NE,0.0,0.3,0.0,0.6,8.9,0.0,0.0,1.7
Jalin Marshall,NYJ,0.0,0.0,0.0,0.6,7.5,0.1,0.0,1.7
Braxton Miller,HOU,0.0,0.3,0.0,0.8,7.0,0.0,0.0,1.5
Mack Hollins,PHI,0.0,0.0,0.0,0.6,6.8,0.0,0.0,1.4
Justin Hunter,PIT,0.0,0.0,0.0,0.4,5.2,0.1,0.0,1.2
Amara Darboh,SEA,0.0,0.0,0.0,0.5,5.7,0.0,0.0,1.2
Tanner McEvoy,SEA,0.0,0.0,0.0,0.4,4.8,0.1,0.0,1.2
Arrelious Benn,JAC,0.0,0.0,0.0,0.4,6.5,0.0,0.0,1.2
Darrius Heyward-Bey,PIT,0.0,0.0,0.0,0.4,5.6,0.0,0.0,1.1
Damiere Byrd,CAR,0.0,0.1,0.0,0.4,5.1,0.0,0.0,1.1
Roger Lewis,NYG,0.0,0.0,0.0,0.4,5.1,0.0,0.0,1.1
Jared Abbrederis,DET,0.0,0.0,0.0,0.4,5.7,0.0,0.0,1.0
Bernard Reedy,TB,0.0,0.2,0.0,0.4,4.3,0.0,0.0,1.0
Quan Bray,IND,0.0,0.0,0.0,0.4,5.2,0.0,0.0,1.0
Noah Brown,DAL,0.0,0.0,0.0,0.3,4.3,0.0,0.0,0.9
Chris Matthews,BAL,0.0,0.0,0.0,0.3,3.8,0.0,0.0,0.9
Victor Bolden Jr.,SF,0.0,0.0,0.0,0.3,3.9,0.0,0.0,0.8
Eric Weems,TEN,0.0,0.0,0.0,0.4,4.1,0.0,0.0,0.8
