Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_DST,Expected_Points_DST,OwnPer_RB,Expected_Points_RB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_QB,Expected_Points_QB
2021-12-26,TB,CAR,44.0,0.8333333333333334,27.25,2021,16,0.0405,8.3,0.31220000000000003,21.5,0.38900000000000007,39.585,0.18350000000000002,22.299999999999997,0.0602,19.6
2021-12-26,NYG,PHI,41.0,0.21052631578947367,15.25,2021,16,0.006999999999999999,5.3,0.0732,20.3,0.030000000000000002,32.54,0.019300000000000005,13.2,0.0077,13.600000000000001
2021-12-26,LAC,HOU,45.5,0.8666666666666667,29.25,2021,16,0.0895,7.8,0.3533,22.2,0.5309999999999999,40.39999999999999,0.08929999999999999,15.199999999999998,0.1615,22.90000000000001
2021-12-26,DET,ATL,42.5,0.26666666666666666,17.5,2021,16,0.012,5.9,0.021500000000000002,18.1,0.0953,33.2,0.003,8.38,0.0082,12.7
2021-12-26,BAL,CIN,43.5,0.2777777777777778,18.25,2021,16,0.0162,5.7,0.0142,16.700000000000003,0.0505,36.60000000000001,0.08180000000000001,19.9,0.0625,13.8
2021-12-26,LAR,MIN,48.5,0.6491228070175439,25.75,2021,16,0.0192,6.4,0.09570000000000001,22.0,0.4705,53.5,0.0335,11.700000000000001,0.138,19.7
2021-12-26,JAC,NYJ,43.0,0.4545454545454545,20.25,2021,16,0.0575,6.4,0.3085,20.999999999999996,0.1217,28.400370000000002,0.0408,14.4,0.01,14.600000000000005
2021-12-26,BUF,NE,43.5,0.5,21.25,2021,16,0.0128,6.9,0.060500000000000005,15.600269999999998,0.1923,37.540000000000006,0.0462,12.5,0.0595,20.200000000000006
2021-12-26,CHI,SEA,41.5,0.29411764705882354,17.5,2021,16,0.0362,5.4,0.1957,22.1,0.06480000000000001,26.540073000000003,0.1003,14.200000000000001,0.0112,13.800000000000002
2021-12-26,PIT,KC,44.5,0.21052631578947367,17.0,2021,16,0.0038,5.5,0.09670000000000001,20.899999999999995,0.165,40.925000000000004,0.008499999999999999,6.1000000000000005,0.0082,15.2
2021-12-26,DEN,LV,42.0,0.5,21.0,2021,16,0.0247,6.9,0.0815,25.799999999999997,0.033800000000000004,31.5,0.018300000000000004,15.600000000000003,0.0085,14.399999999999995
2021-12-26,WAS,DAL,46.5,0.2127659574468085,18.75,2021,16,,,,,,,,,,
2021-12-26,CAR,TB,44.0,0.21052631578947367,16.75,2021,16,0.0098,5.5,0.01,16.200000000000003,0.0986,33.599999999999994,0.003,7.1,0.008199999999999999,19.299999999999997
2021-12-26,PHI,NYG,41.0,0.8333333333333334,25.75,2021,16,0.101,8.4,0.1071,29.8,0.0344,28.9,0.1608,15.599999999999998,0.1302,20.6
2021-12-26,HOU,LAC,45.5,0.18181818181818185,16.25,2021,16,0.0032,5.0,0.0378,15.68,0.07700000000000001,24.950000000000003,0.0148,14.5,0.0052,14.2
2021-12-26,ATL,DET,42.5,0.7777777777777778,25.0,2021,16,0.162,6.0,0.138,30.7,0.0913,30.300000001300003,0.0928,17.299999999999997,0.065,16.100000000000005
2021-12-26,CIN,BAL,43.5,0.7674418604651163,25.25,2021,16,0.1232,6.9,0.0838,23.3,0.2391,46.900000000000006,0.059000000000000004,10.1,0.0735,18.200000000000006
2021-12-26,MIN,LAR,48.5,0.392156862745098,22.75,2021,16,0.0192,5.6,0.267,22.6,0.2755,44.400200000000005,0.03780000000000001,11.7,0.056,17.6
2021-12-26,NYJ,JAC,43.0,0.5918367346938775,22.75,2021,16,0.0708,5.9,0.0682,21.400000000000002,0.1271,27.900000000000002,0.0133,6.4,0.0165,14.2
2021-12-26,NE,BUF,43.5,0.5454545454545454,22.25,2021,16,0.0388,7.2,0.067,24.6,0.045000000000000005,29.900000000000006,0.0327,14.9,0.0132,14.699999999999998
2021-12-26,SEA,CHI,41.5,0.75,24.0,2021,16,0.1128,7.2,0.020500000000000004,23.799999999999997,0.126,44.58,0.0247,10.8,0.0368,17.4
2021-12-26,KC,PIT,44.5,0.8333333333333334,27.5,2021,16,0.0342,7.6,0.0972,27.200000000000003,0.2479,42.07000000000001,0.0267,10.5,0.0888,21.899999999999995
2021-12-26,LV,DEN,42.0,0.5454545454545454,21.0,2021,16,0.025,5.8,0.1072,21.89999999999999,0.1388,31.050659999999997,0.045700000000000005,8.9,0.0285,17.1
2021-12-26,DAL,WAS,46.5,0.8275862068965517,27.75,2021,16,,,,,,,,,,
