Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Jonathan Taylor,IND,20.5,101.3,0.8,2.6,21.3,0.1,0.1,20.1
Alvin Kamara,NO,15.4,62.3,0.5,4.1,35.0,0.2,0.1,17.6
Najee Harris,PIT,16.6,65.8,0.5,4.2,30.3,0.1,0.1,17.4
James Robinson,JAC,17.6,75.8,0.7,2.9,22.3,0.1,0.1,16.9
Josh Jacobs,LV,15.2,60.9,0.5,3.9,28.6,0.1,0.1,16.3
Alexander Mattison,MIN,19.7,73.8,0.5,2.9,22.9,0.1,0.1,16.2
Cordarrelle Patterson,ATL,13.9,61.3,0.5,3.0,29.2,0.2,0.1,15.9
Nick Chubb,CLE,17.0,84.6,0.6,2.0,15.5,0.1,0.1,15.8
David Montgomery,CHI,17.2,65.9,0.5,3.5,25.1,0.1,0.1,15.8
Antonio Gibson,WAS,14.3,60.0,0.5,3.1,22.2,0.1,0.1,14.5
Joe Mixon,CIN,16.6,69.5,0.7,1.8,14.0,0.1,0.1,14.4
Chase Edmonds,ARI,12.6,58.3,0.3,3.3,24.8,0.1,0.1,14.2
Aaron Jones,GB,11.7,54.5,0.3,3.1,24.9,0.2,0.1,14.1
Javonte Williams,DEN,12.8,59.0,0.4,2.6,21.8,0.1,0.1,13.9
Justin Jackson,LAC,14.0,63.5,0.5,2.3,18.0,0.1,0.1,13.7
Ezekiel Elliott,DAL,12.9,54.7,0.6,2.5,18.5,0.1,0.1,13.5
Ronald Jones II,TB,15.8,68.1,0.6,1.8,12.2,0.0,0.2,13.5
Michael Carter,NYJ,12.3,49.9,0.5,2.6,22.7,0.1,0.1,13.1
Saquon Barkley,NYG,12.7,53.4,0.2,3.4,24.4,0.1,0.1,13.1
Miles Sanders,PHI,14.4,68.4,0.4,2.0,14.8,0.1,0.1,13.1
Damien Harris,NE,16.0,72.2,0.6,1.1,8.3,0.0,0.1,12.5
Clyde Edwards-Helaire,KC,12.8,56.7,0.3,2.3,18.6,0.1,0.1,12.1
Jeff Wilson Jr.,SF,15.6,62.6,0.5,1.5,12.5,0.1,0.2,12.1
Sony Michel,LAR,13.8,60.9,0.5,1.5,11.9,0.1,0.1,11.7
Devonta Freeman,BAL,11.6,50.3,0.4,2.3,16.9,0.1,0.1,11.6
