Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Jonathan Taylor,IND,20.8,105.7,1.0,3.2,26.9,0.1,0.1,23.0
Austin Ekeler,LAC,12.0,55.5,0.5,4.8,43.7,0.3,0.1,19.3
Joe Mixon,CIN,20.1,88.3,0.8,2.9,21.5,0.2,0.1,19.2
Leonard Fournette,TB,16.0,64.9,0.6,4.2,30.9,0.1,0.1,18.1
Alexander Mattison,MIN,20.5,85.6,0.5,2.9,26.0,0.1,0.1,17.9
Najee Harris,PIT,16.9,63.9,0.5,3.8,28.6,0.1,0.1,16.8
Javonte Williams,DEN,14.6,70.9,0.5,3.2,24.3,0.1,0.1,16.2
Antonio Gibson,WAS,17.5,71.6,0.6,2.8,20.4,0.1,0.2,16.1
James Conner,ARI,16.2,66.7,0.7,2.7,20.1,0.1,0.1,16.0
Elijah Mitchell,SF,18.8,81.2,0.6,2.0,16.9,0.1,0.1,15.6
Cordarrelle Patterson,ATL,8.5,42.8,0.3,3.9,38.7,0.3,0.1,15.4
Saquon Barkley,NYG,14.0,59.5,0.4,3.6,26.9,0.1,0.1,15.1
Jamaal Williams,DET,14.5,62.3,0.5,3.2,21.5,0.1,0.1,15.0
Mark Ingram II,NO,15.2,64.6,0.5,2.8,22.4,0.1,0.1,14.8
David Montgomery,CHI,15.9,68.3,0.5,2.7,20.0,0.1,0.1,14.7
Myles Gaskin,MIA,13.9,54.8,0.5,3.2,22.1,0.2,0.1,14.4
Ezekiel Elliott,DAL,14.5,58.3,0.5,2.8,20.6,0.1,0.1,14.2
James Robinson,JAC,14.6,61.7,0.5,2.6,19.8,0.1,0.1,14.1
Josh Jacobs,LV,13.8,54.0,0.5,2.9,22.4,0.1,0.1,14.1
Miles Sanders,PHI,14.0,67.6,0.4,2.1,15.9,0.1,0.1,13.2
Sony Michel,LAR,15.7,61.9,0.5,1.8,13.9,0.1,0.1,12.5
Clyde Edwards-Helaire,KC,13.3,57.1,0.4,2.0,16.0,0.1,0.1,12.1
Devonta Freeman,BAL,11.1,49.1,0.4,2.1,15.8,0.1,0.1,11.5
Rex Burkhead,HOU,11.4,44.6,0.2,2.2,18.6,0.1,0.1,10.2
Damien Harris,NE,12.7,56.2,0.4,1.0,7.2,0.0,0.1,9.9
Tony Pollard,DAL,9.2,41.5,0.2,2.3,18.4,0.1,0.0,9.7
Devin Singletary,BUF,10.1,46.2,0.1,2.4,15.5,0.0,0.1,9.5
Rhamondre Stevenson,NE,9.5,42.4,0.2,1.8,14.8,0.0,0.1,8.8
Darrel Williams,KC,7.1,27.8,0.2,2.5,20.1,0.1,0.1,8.8
Tevin Coleman,NYJ,10.6,42.6,0.2,1.7,11.5,0.1,0.0,8.5
Boston Scott,PHI,8.8,38.0,0.3,1.6,11.6,0.0,0.1,8.4
Ty Johnson,NYJ,6.6,27.5,0.1,2.6,20.9,0.1,0.1,8.4
Kenyan Drake,LV,6.8,26.3,0.1,2.3,18.2,0.1,0.1,7.9
Darrell Henderson Jr.,LAR,7.3,35.7,0.2,1.5,11.2,0.1,0.1,7.9
Matt Breida,BUF,8.1,35.5,0.1,1.6,13.9,0.1,0.1,7.5
Mike Davis,ATL,6.6,22.3,0.1,2.7,16.9,0.1,0.1,7.5
Nyheim Hines,IND,4.0,17.6,0.1,2.5,20.3,0.1,0.1,7.2
Brandon Bolden,NE,2.6,12.3,0.0,3.0,23.4,0.1,0.0,7.0
Alex Collins,SEA,9.3,39.2,0.2,0.9,5.6,0.0,0.1,6.3
