Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.3,78.0,0.6,0.1,17.3
George Kittle,SF,6.0,78.5,0.5,0.1,16.7
Mark Andrews,BAL,5.1,63.6,0.5,0.0,14.6
Kyle Pitts,ATL,5.2,65.9,0.4,0.0,13.8
Rob Gronkowski,TB,4.4,56.4,0.5,0.0,13.2
T.J. Hockenson,DET,4.8,52.7,0.4,0.0,12.6
Dallas Goedert,PHI,4.5,52.3,0.4,0.0,12.3
Dalton Schultz,DAL,4.3,47.3,0.4,0.0,11.5
Mike Gesicki,MIA,4.4,48.4,0.3,0.0,11.3
Zach Ertz,ARI,4.2,45.1,0.4,0.0,11.1
Pat Freiermuth,PIT,4.2,42.2,0.4,0.1,10.9
Noah Fant,DEN,4.4,45.6,0.3,0.0,10.9
Logan Thomas,WAS,4.3,41.6,0.4,0.0,10.8
Dawson Knox,BUF,3.4,41.7,0.4,0.0,10.2
Foster Moreau,LV,3.3,36.8,0.5,0.0,10.0
Tyler Higbee,LAR,4.0,42.3,0.3,0.0,9.8
Cole Kmet,CHI,4.2,41.4,0.1,0.0,9.1
Evan Engram,NYG,4.2,40.9,0.1,0.1,9.0
Tyler Conklin,MIN,3.6,37.6,0.2,0.0,8.3
Hunter Henry,NE,3.3,34.9,0.2,0.0,7.7
Jared Cook,LAC,2.8,35.6,0.2,0.0,7.5
Gerald Everett,SEA,3.3,33.3,0.1,0.0,7.4
C.J. Uzomah,CIN,2.9,29.7,0.2,0.0,7.1
Jack Doyle,IND,2.7,29.0,0.2,0.0,6.8
James O'Shaughnessy,JAC,2.9,30.0,0.1,0.0,6.5
Jonnu Smith,NE,2.3,23.6,0.1,0.0,5.2
Albert Okwuegbunam,DEN,2.2,22.7,0.1,0.0,5.2
Ryan Griffin,NYJ,2.2,22.6,0.1,0.0,5.1
Brevin Jordan,HOU,2.1,21.4,0.1,0.0,4.9
Blake Jarwin,DAL,1.7,18.1,0.2,0.0,4.7
Durham Smythe,MIA,2.2,21.0,0.1,0.0,4.7
Cameron Brate,TB,1.8,18.3,0.1,0.0,4.3
Pharaoh Brown,HOU,1.8,19.3,0.1,0.0,4.2
Mo Alie-Cox,IND,1.5,18.6,0.1,0.0,4.1
Donald Parham Jr.,LAC,1.5,18.1,0.1,0.0,4.0
Nick Vannett,NO,1.8,17.3,0.1,0.0,4.0
Daniel Helm,LV,1.5,16.6,0.1,0.0,3.7
Jordan Akins,HOU,1.7,17.1,0.1,0.1,3.6
Juwan Johnson,NO,1.4,15.7,0.1,0.0,3.4
Kyle Rudolph,NYG,1.5,15.2,0.1,0.0,3.4
Will Dissly,SEA,1.3,15.2,0.1,0.0,3.4
Jimmy Graham,CHI,1.4,15.2,0.1,0.0,3.3
John Bates,WAS,1.4,14.6,0.1,0.0,3.2
Ricky Seals-Jones,WAS,1.2,12.5,0.1,0.0,3.1
