Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,George Kittle,SF,SEA,1,2,1.1,0.3,16.5,0.09
2,Travis Kelce,KC,LAC,1,3,1.9,0.3,15.9,0.09
3,Austin Hooper,ATL,TB,3,5,3.5,0.5,14.3,0.0833333333333
4,Dallas Goedert,PHI,NYG,2,8,4.6,1.7,14.1,1.445
5,Tyler Higbee,LAR,ARI,3,9,5.2,1.3,12.7,0.563333333333
6,Darren Waller,OAK,DEN,3,9,5.6,0.9,11.8,0.27
7,Jared Cook,NO,CAR,6,17,6.6,1.0,10.9,0.166666666667
8,Hunter Henry,LAC,KC,6,11,8.1,1.0,10.9,0.166666666667
9,Jacob Hollister,SEA,SF,9,16,9.8,1.4,10.7,0.217777777778
10,O.J. Howard,TB,ATL,5,15,10.4,1.0,10.2,0.2
11,Jack Doyle,IND,JAC,10,21,11.4,1.4,10.0,0.196
12,Mike Gesicki,MIA,NE,7,16,12.2,1.1,9.9,0.172857142857
13,Jonnu Smith,TEN,HOU,8,19,12.4,2.0,9.6,0.5
14,Noah Fant,DEN,OAK,9,24,13.6,1.4,9.3,0.217777777778
15,Kaden Smith,NYG,PHI,12,20,16.1,1.4,9.2,0.163333333333
16,Greg Olsen,CAR,NO,9,19,16.4,1.2,8.8,0.16
17,Jason Witten,DAL,WAS,14,21,16.9,1.1,8.5,0.0864285714286
18,Cameron Brate,TB,ATL,16,21,18.8,1.0,8.3,0.0625
19,Tyler Eifert,CIN,CLE,17,23,20.2,1.0,8.1,0.0588235294118
20,Hayden Hurst,BAL,PIT,10,26,20.9,3.1,7.9,0.961
21,Darren Fells,HOU,TEN,19,26,21.8,2.0,7.9,0.210526315789
22,Irv Smith Jr.,MIN,CHI,17,34,24.1,4.1,6.9,0.988823529412
23,Jimmy Graham,GB,DET,19,28,23.6,1.7,6.8,0.152105263158
24,Vance McDonald,PIT,BAL,22,33,26.1,2.1,6.0,0.200454545455
25,Blake Jarwin,DAL,WAS,24,32,27.3,2.3,5.9,0.220416666667
26,Kyle Rudolph,MIN,CHI,14,38,21.4,6.8,6.3,3.30285714286
27,Gerald Everett,LAR,ARI,26,46,30.5,5.1,5.3,1.00038461538
28,Logan Thomas,DET,GB,25,36,30.7,2.1,5.3,0.1764
29,Ian Thomas,CAR,NO,23,53,32.1,6.4,5.2,1.78086956522
30,Jordan Akins,HOU,TEN,27,38,32.3,3.3,5.1,0.403333333333
