Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.3,78.7,0.6,0.1,17.4
George Kittle,SF,6.2,74.2,0.5,0.1,16.8
Austin Hooper,ATL,5.2,57.1,0.6,0.0,14.3
Tyler Higbee,LAR,5.3,58.0,0.4,0.0,13.5
Dallas Goedert,PHI,4.9,50.8,0.5,0.1,12.9
Darren Waller,OAK,5.5,61.3,0.2,0.1,12.7
Jared Cook,NO,4.2,54.1,0.5,0.0,12.5
O.J. Howard,TB,4.1,57.6,0.4,0.1,12.0
Mike Gesicki,MIA,4.2,47.1,0.3,0.1,10.7
Hunter Henry,LAC,4.0,51.1,0.3,0.1,10.5
Jack Doyle,IND,4.2,40.6,0.4,0.0,10.4
Jacob Hollister,SEA,4.2,40.8,0.2,0.0,9.5
Cameron Brate,TB,3.6,39.0,0.2,0.0,8.8
Noah Fant,DEN,3.4,45.6,0.1,0.1,8.7
Jonnu Smith,TEN,3.5,40.0,0.2,0.0,8.6
Jason Witten,DAL,3.9,36.9,0.2,0.1,8.4
Kaden Smith,NYG,3.7,38.3,0.2,0.0,8.4
Greg Olsen,CAR,3.5,41.3,0.1,0.0,8.3
Hayden Hurst,BAL,2.8,31.0,0.3,0.0,7.7
Kyle Rudolph,MIN,3.4,32.2,0.2,0.0,7.6
Tyler Eifert,CIN,2.9,31.1,0.1,0.0,6.9
Mark Andrews,BAL,2.5,32.8,0.1,0.0,6.6
Darren Fells,HOU,2.4,26.4,0.2,0.0,6.1
Irv Smith Jr.,MIN,2.9,26.4,0.1,0.0,6.1
Jimmy Graham,GB,2.4,29.0,0.1,0.0,6.0
Vance McDonald,PIT,2.7,24.7,0.1,0.0,5.7
Dawson Knox,BUF,2.3,29.3,0.1,0.0,5.6
Blake Jarwin,DAL,2.2,25.9,0.1,0.0,5.4
Jordan Akins,HOU,1.9,23.7,0.1,0.0,4.8
Logan Thomas,DET,2.2,20.0,0.1,0.0,4.6
Ricky Seals-Jones,CLE,1.6,21.8,0.1,0.0,4.6
Nick Boyle,BAL,2.1,20.8,0.1,0.0,4.6
Anthony Firkser,TEN,1.7,21.0,0.1,0.0,4.5
Jeremy Sprinkle,WAS,2.1,19.2,0.1,0.0,4.5
Ian Thomas,CAR,2.0,19.5,0.1,0.0,4.4
Benjamin Watson,NE,1.9,20.8,0.1,0.0,4.4
Jesse James,DET,1.9,20.2,0.1,0.0,4.3
Jesper Horsted,CHI,2.0,19.3,0.1,0.0,4.3
Matt LaCosse,NE,1.8,18.7,0.1,0.0,4.2
C.J. Uzomah,CIN,1.9,18.1,0.1,0.0,4.1
Daniel Brown,NYJ,1.7,16.7,0.1,0.0,4.0
Demetrius Harris,CLE,1.5,15.9,0.1,0.0,3.9
Jeff Heuerman,DEN,1.5,15.2,0.1,0.0,3.6
Seth DeValve,JAC,1.5,16.7,0.1,0.0,3.5
Joshua Perkins,PHI,1.4,14.6,0.1,0.0,3.4
Nick O'Leary,JAC,1.4,15.8,0.1,0.0,3.4
Gerald Everett,LAR,1.3,16.0,0.1,0.0,3.3
Charles Clay,ARI,1.4,14.4,0.1,0.0,3.2
Clive Walford,MIA,1.3,14.0,0.1,0.0,3.0
Josh Hill,NO,1.4,11.9,0.1,0.0,3.0
Hale Hentges,WAS,1.3,12.6,0.1,0.0,2.9
Maxx Williams,ARI,1.4,12.7,0.0,0.0,2.8
Marcedes Lewis,GB,1.0,11.6,0.1,0.0,2.7
Derek Carrier,OAK,1.2,11.0,0.1,0.0,2.7
Dan Arnold,ARI,1.0,10.7,0.1,0.0,2.5
Ryan Izzo,NE,0.9,10.9,0.1,0.0,2.4
Richard Rodgers,PHI,0.9,10.9,0.1,0.0,2.3
J.P. Holtz,CHI,1.1,11.0,0.0,0.0,2.3
Nick Vannett,PIT,1.1,9.8,0.0,0.0,2.2
Tyler Kroft,BUF,1.0,9.7,0.0,0.0,2.1
Jaeden Graham,ATL,0.8,10.2,0.0,0.0,2.1
MyCole Pruitt,TEN,0.9,10.0,0.0,0.0,2.0
Luke Willson,SEA,0.9,8.5,0.0,0.0,2.0
Johnny Mundt,LAR,0.9,9.1,0.0,0.0,2.0
Blake Bell,KC,0.8,8.1,0.0,0.0,1.8
Andrew Beck,DEN,0.7,7.4,0.1,0.0,1.8
Mo Alie-Cox,IND,0.8,9.8,0.0,0.0,1.8
Luke Stocker,ATL,0.7,6.6,0.1,0.0,1.7
Robert Tonyan,GB,0.7,7.6,0.1,0.0,1.7
Ross Dwelley,SF,0.7,6.8,0.1,0.0,1.7
Virgil Green,LAC,0.7,7.7,0.0,0.0,1.7
Tanner Hudson,TB,0.7,7.8,0.0,0.0,1.7
Durham Smythe,MIA,0.8,7.3,0.0,0.0,1.6
Tyler Conklin,MIN,0.8,7.0,0.0,0.0,1.6
Darrell Daniels,ARI,0.7,6.5,0.1,0.0,1.6
Troy Fumagalli,DEN,0.6,6.6,0.1,0.0,1.6
Cethan Carter,CIN,0.6,5.7,0.1,0.0,1.5
Trevon Wesco,NYJ,0.7,7.3,0.0,0.0,1.5
Deon Yelder,KC,0.6,6.5,0.0,0.0,1.4
Stephen Carlson,CLE,0.5,5.7,0.0,0.0,1.4
Tyrone Swoopes,SEA,0.6,5.9,0.0,0.0,1.3
Caleb Wilson,WAS,0.6,6.8,0.0,0.0,1.3
Pharaoh Brown,CLE,0.6,6.9,0.0,0.0,1.3
Chris Manhertz,CAR,0.5,5.6,0.0,0.0,1.2
Dalton Schultz,DAL,0.5,5.4,0.0,0.0,1.2
Eric Saubert,CHI,0.5,4.6,0.0,0.0,1.1
Ben Koyack,JAC,0.6,5.6,0.0,0.0,1.1
Levine Toilolo,SF,0.4,5.0,0.0,0.0,1.1
Lee Smith,BUF,0.5,4.6,0.0,0.0,1.1
Codey McElroy,TB,0.4,4.8,0.0,0.0,1.0
David Njoku,CLE,0.3,3.8,0.1,0.0,1.0
Jace Sternberger,GB,0.4,4.2,0.0,0.0,1.0
Jordan Leggett,TB,0.3,2.9,0.1,0.0,0.9
Tommy Sweeney,BUF,0.4,4.6,0.0,0.0,0.9
Zach Gentry,PIT,0.4,4.1,0.0,0.0,0.8
Lance Kendricks,LAC,0.3,4.2,0.0,0.0,0.8
Jordan Thomas,HOU,0.2,2.6,0.0,0.0,0.7
Eric Tomlinson,OAK,0.4,3.1,0.0,0.0,0.7
Isaac Nauta,DET,0.3,2.8,0.0,0.0,0.6
Mason Schreck,CIN,0.1,1.0,0.0,0.0,0.2
Geoff Swaim,JAC,0.1,0.6,0.0,0.0,0.1
