Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Christian McCaffrey,CAR,NO,1,5,1.5,0.7,25,0.49
2,Ezekiel Elliott,DAL,WAS,1,5,2.2,0.9,20.7,0.81
3,Alvin Kamara,NO,CAR,1,6,3.6,1.1,19.5,1.21
4,Aaron Jones,GB,DET,2,9,3.9,1.3,19.2,0.845
5,Saquon Barkley,NYG,PHI,2,7,4.1,1.2,19.1,0.72
6,Nick Chubb,CLE,CIN,4,14,7.6,2,16.2,1
7,Derrick Henry,TEN,HOU,4,11,8.2,1.4,16.2,0.49
8,Joe Mixon,CIN,CLE,5,14,8.4,2.1,16.2,0.882
9,Kenyan Drake,ARI,LAR,6,15,9.6,2.5,16.1,1.041666667
10,Miles Sanders,PHI,NYG,6,17,10,2.5,15.9,1.041666667
11,Austin Ekeler,LAC,KC,6,18,11.9,1.2,15.3,0.24
12,Melvin Gordon,LAC,KC,7,20,12.2,2.3,15.1,0.755714286
13,Marlon Mack,IND,JAC,6,20,12.4,3.6,14.8,2.16
14,Phillip Lindsay,DEN,OAK,13,22,15.6,1.1,14.4,0.093076923
15,Le'Veon Bell,NYJ,BUF,10,23,16.1,3.5,14.3,1.225
16,Devonta Freeman,ATL,TB,13,32,17.3,2.6,13.8,0.52
17,Raheem Mostert,SF,SEA,13,20,17.4,1.6,13.6,0.196923077
18,DeAndre Washington,OAK,DEN,9,23,18.4,2.2,13.6,0.537777778
19,James White,NE,MIA,13,26,19.5,3.1,13.1,0.739230769
20,Todd Gurley,LAR,ARI,8,52,20,4.6,12.8,2.645
21,Damien Williams,KC,LAC,9,37,21.1,4,12.7,1.777777778
22,Adrian Peterson,WAS,DAL,17,29,22.5,1.6,12.4,0.150588235
23,Kareem Hunt,CLE,CIN,11,29,23.2,3,12.4,0.818181818
24,Sony Michel,NE,MIA,13,43,26.1,4.8,12.3,1.772307692
25,Ronald Jones II,TB,ATL,23,31,26.6,2.5,12.3,0.27173913
26,David Montgomery,CHI,MIN,18,32,27.1,1.9,12,0.200555556
27,Tarik Cohen,CHI,MIN,25,39,28,2.4,12,0.2304
28,Mike Boone,MIN,CHI,20,53,29.9,7,11.6,2.45
29,Gus Edwards,BAL,PIT,23,39,31,3.2,11.3,0.445217391
30,Carlos Hyde,HOU,TEN,28,44,31.7,3.9,11.1,0.543214286
31,Ryquell Armstead,JAC,IND,13,80,32.2,19.9,10.8,30.46230769
32,Latavius Murray,NO,CAR,26,45,33.7,2.3,10.7,0.203461538
33,Patrick Laird,MIA,NE,24,41,33.9,2.8,10.5,0.326666667
34,Kerryon Johnson,DET,GB,28,48,36.5,4.5,10,0.723214286
35,Travis Homer,SEA,SF,22,50,37.4,5.9,9.6,1.582272727
36,Royce Freeman,DEN,OAK,29,45,37.9,2.6,9.2,0.233103448
37,Chris Thompson,WAS,DAL,28,47,38.3,4.7,9.4,0.788928571
38,Rex Burkhead,NE,MIA,28,48,38.5,3.2,9,0.365714286
39,Duke Johnson,HOU,TEN,33,47,39.9,2.9,9,0.254848485
40,Jalen Richard,OAK,DEN,34,55,40.1,2.8,8.9,0.230588235
41,Justice Hill,BAL,PIT,21,49,40.6,4.4,8.9,0.921904762
42,Benny Snell Jr.,PIT,BAL,19,53,43.4,5,8.5,1.315789474
43,Jaylen Samuels,PIT,BAL,28,53,43.6,4.6,8.2,0.755714286
44,Ameer Abdullah,MIN,CHI,34,53,45.7,4.7,8.2,0.649705882
45,Boston Scott,PHI,NYG,33,56,46.3,7.2,8.2,1.570909091
46,Nyheim Hines,IND,JAC,40,53,46.4,2.9,8,0.21025
47,Peyton Barber,TB,ATL,44,56,47.9,1.7,7.8,0.065681818
48,Dion Lewis,TEN,HOU,20,59,45.3,6.1,7.5,1.8605
49,Tevin Coleman,SF,SEA,45,56,50,2.3,7.4,0.117555556
50,Jordan Howard,PHI,NYG,38,62,52.3,5.3,6.5,0.739210526
51,Giovani Bernard,CIN,CLE,40,57,50.3,3.3,6.3,0.27225
52,Marshawn Lynch,SEA,SF,29,99,54.8,17.4,6.3,10.44
53,Malcolm Brown,LAR,ARI,35,68,54.1,6.9,6.3,1.360285714
54,David Johnson,ARI,LAR,52,69,56.2,4,6.2,0.307692308
55,Matt Breida,SF,SEA,41,70,56.8,5.7,6.2,0.792439024
56,Dare Ogunbowale,TB,ATL,51,62,57.4,3.3,5.9,0.213529412
57,Tony Pollard,DAL,WAS,49,65,58.4,3.8,5.9,0.294693878
58,Frank Gore,BUF,NYJ,40,68,57.1,5.8,5.9,0.841
59,Brian Hill,ATL,TB,55,67,60.9,3,5.5,0.163636364
60,Darwin Thompson,KC,LAC,47,66,60.8,3.2,5.1,0.21787234
61,Bo Scarbrough,DET,GB,54,71,63.3,3.6,4.6,0.24
62,J.D. McKissic,DET,GB,55,74,63.2,5,4.4,0.454545455
63,LeSean McCoy,KC,LAC,50,67,61.1,4.1,4.4,0.3362
64,Ty Johnson,DET,GB,59,72,65.8,2.8,4.3,0.132881356
65,Ty Montgomery,NYJ,BUF,59,77,67.4,3.6,4,0.219661017
66,Kyle Juszczyk,SF,SEA,56,71,64.5,4.1,3.9,0.300178571
67,T.J. Yeldon,BUF,NYJ,28,100,60.7,20,3.6,14.28571429
68,Kerrith Whyte,PIT,BAL,65,82,72.1,4.6,3.7,0.325538462
69,CJ Ham,MIN,CHI,60,79,69.4,5.1,3.7,0.4335
70,Leonard Fournette,JAC,IND,7,76,34.8,33.6,3.4,161.28
71,Qadree Ollison,ATL,TB,64,86,74.6,4.6,3,0.330625
72,Bilal Powell,NYJ,BUF,63,88,75.8,5.5,2.8,0.48015873
73,Chase Edmonds,ARI,LAR,58,91,77.8,5.2,2.7,0.466206897
74,Justin Jackson,LAC,KC,69,94,76.8,6.9,2.7,0.69
75,Robert Turbin,SEA,SF,60,100,77.5,10.5,2.6,1.8375
76,Darrell Henderson,LAR,ARI,46,76,68.7,6.4,2.7,0.890434783
77,Javorius Allen,NYG,PHI,65,100,82,6.4,2.6,0.630153846
78,Devontae Booker,DEN,OAK,77,85,81.9,2.5,2.5,0.081168831
79,Reggie Bonnafon,CAR,NO,74,89,81,3.5,2.2,0.165540541
80,Dexter Williams,GB,DET,45,101,78.1,14.5,1.7,4.672222222
81,Brandon Bolden,NE,MIA,76,96,84.3,5.2,2.1,0.355789474
82,Wendell Smallwood,WAS,DAL,76,86,82.3,2.3,2,0.069605263
83,Khari Blasingame,TEN,HOU,70,90,82.5,5.8,2.4,0.480571429
84,Alec Ingold,OAK,DEN,80,92,85.7,3.4,2,0.1445
85,Kenjon Barner,ATL,TB,82,90,86,2.5,1.7,0.076219512
86,Dan Vitale,GB,DET,69,81,79.2,2.5,1.6,0.09057971
87,Dalyn Dawkins,TEN,HOU,80,92,86.6,3.2,1.6,0.128
88,De'Lance Turner,MIA,NE,68,101,80.5,11.1,1.6,1.811911765
89,Devine Ozigbo,JAC,IND,66,94,76.4,9.9,1.5,1.485
90,Patrick DiMarco,BUF,NYJ,83,95,88.9,3.9,1.4,0.183253012
91,Tyler Ervin,GB,DET,63,94,79.4,10.9,1.4,1.885873016
92,Derek Watt,LAC,KC,84,93,89.8,2.4,1.4,0.068571429
93,Alex Armah,CAR,NO,86,96,91.5,3.4,1.3,0.134418605
94,Jonathan Williams,IND,JAC,73,97,88.3,8.5,1.3,0.989726027
95,Trayveon Williams,CIN,CLE,75,98,93,2.6,1.2,0.090133333
96,Wes Hills,DET,GB,87,99,91.7,3.8,1.2,0.165977011
97,Samaje Perine,MIA,NE,78,103,90.2,11,1.2,1.551282051
98,Keith Smith,ATL,TB,87,93,90.8,2.2,1.2,0.055632184
99,Josh Jacobs,OAK,DEN,69,74,71.5,2.5,1.1,0.09057971
100,Zach Line,NO,CAR,83,96,92.6,4.8,1.1,0.277590361
101,Josh Adams,NYJ,BUF,91,100,96.6,2.8,0.9,0.086153846
102,Trey Edmunds,PIT,BAL,93,105,99,2.9,0.8,0.090430108
103,Jay Ajayi,FA,,89,98,92.3,4,0.8,0.179775281
104,Jamize Olawale,DAL,WAS,94,101,97,2.5,0.7,0.066489362
105,Anthony Sherman,KC,LAC,97,97,97,0,0.6,0
106,Elijhaa Penny,NYG,PHI,98,104,100.3,2.6,0.5,0.068979592
107,Dwayne Washington,NO,CAR,99,105,101.8,2.4,0.5,0.058181818
108,Buddy Howell,HOU,TEN,92,104,98,6,0.5,0.391304348
109,Troymaine Pope,LAC,KC,99,103,101.3,1.7,0.2,0.029191919
