Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2018-09-24,2018,3,PIT,TB,55.0,0.48780487804878103,26.75,,,,,,,,,,
2018-09-24,2018,3,TB,PIT,55.0,0.555555555555556,28.25,,,,,,,,,,
2018-09-23,2018,3,ARI,CHI,38.5,0.317460317460317,16.25,0.051,21.599999999999994,0.0035,11.2,0.039,24.300000000000004,0.02825,9.100000000000001,0.01975,6.4
2018-09-23,2018,3,ATL,NO,53.5,0.568181818181818,27.75,0.13875,24.200000000000006,0.07925,17.8,0.29825,39.3,0.06175,9.3,0.00625,6.1
2018-09-23,2018,3,BAL,DEN,46.0,0.6993006993006989,25.75,0.035,21.528,0.014,15.484,0.08124999999999999,31.778999999999996,0.0,14.058,0.054000000000000006,8.943999999999997
2018-09-23,2018,3,BUF,MIN,41.0,0.09090909090909101,12.25,0.00475,13.899999999999999,0.004,0.10010000000000001,0.01175,18.8,0.00775,8.20016,0.0055,5.4
2018-09-23,2018,3,CAR,CIN,44.0,0.595238095238095,23.5,0.14125,24.3,0.06925,19.1,0.0675,32.21000000000001,0.01075,7.1,0.0285,7.4
2018-09-23,2018,3,CHI,ARI,38.5,0.7246376811594201,22.25,0.07350000000000001,23.499999999999996,0.0,13.8,0.1095,29.100000000000005,0.05825,12.5,0.0955,8.9
2018-09-23,2018,3,CIN,CAR,44.0,0.444444444444444,20.5,0.14800000000000002,20.8,0.01325,15.6,0.1855,34.9,0.01825,12.5,0.02575,6.9
2018-09-23,2018,3,DAL,SEA,40.0,0.5,19.5,0.055,22.8,0.014,14.4,0.0305,32.550290000000004,0.0045,6.8999999999999995,0.1,7.4
2018-09-23,2018,3,DEN,BAL,46.0,0.34482758620689696,20.25,0.02675,26.2704,0.01375,12.446000000000002,0.10475000000000001,35.937000000000005,0.00575,9.603,0.04075,7.6960000000000015
2018-09-23,2018,3,DET,NE,55.0,0.294117647058824,24.25,,,,,,,,,,
2018-09-23,2018,3,GB,WAS,46.0,0.584795321637427,24.25,0.0555,22.9,0.05825,19.69999999999999,0.178,44.9,0.0305,14.899999999999999,0.022,6.8
2018-09-23,2018,3,HOU,NYG,44.0,0.7142857142857142,25.0,0.0575,19.400000000000002,0.09625,18.7,0.2225,39.28004,0.01825,9.2,0.07400000000000001,8.2
2018-09-23,2018,3,IND,PHI,45.5,0.294117647058824,19.5,0.00825,17.7,0.027000000000000003,16.8,0.10700000000000001,29.4,0.28,10.3,0.0115,5.7
2018-09-23,2018,3,JAX,TEN,39.0,0.833333333333333,24.5,0.00375,21.185000000000002,0.02275,16.599999999999998,0.08025,31.299999999999997,0.02275,11.099999999999998,0.0895,8.7
2018-09-23,2018,3,KC,SF,53.5,0.7246376811594201,29.5,0.16175,23.499999999999996,0.1695,20.2,0.33875,38.900000000000006,0.11675,18.099999999999998,0.02575,6.1
2018-09-23,2018,3,LAC,LAR,49.0,0.27027027027027,21.0,0.126,29.6,0.0195,15.7,0.095,35.4,0.01525,8.149999999999999,0.00575,6.3
2018-09-23,2018,3,LAR,LAC,49.0,0.7751937984496121,28.0,0.2015,27.099999999999998,0.043,17.799999999999994,0.2755,40.8,0.004,6.5,0.03125,7.7
2018-09-23,2018,3,MIA,OAK,46.0,0.602409638554217,24.5,0.0675,21.20015,0.0205,15.200000000000005,0.08562499999999999,40.300000000000004,0.00475,8.100000000000001,0.0455,7.3
2018-09-23,2018,3,MIN,BUF,41.0,0.9523809523809521,28.75,0.226,23.449999999999996,0.0535,18.9,0.14675,38.89999999999999,0.024,11.7,0.17225,9.0
2018-09-23,2018,3,NE,DET,55.0,0.75187969924812,30.75,,,,,,,,,,
2018-09-23,2018,3,NO,ATL,53.5,0.47619047619047605,25.75,0.19825,29.200000000000003,0.10225,19.6,0.286,43.349999999999994,0.034,10.699999999999998,0.00725,6.2
2018-09-23,2018,3,NYG,HOU,44.0,0.32258064516129,19.0,0.066,22.3,0.006999999999999999,14.8,0.10700000000000001,34.5,0.04175,12.200000000000001,0.01325,6.3
2018-09-23,2018,3,OAK,MIA,46.0,0.43478260869565205,21.5,0.02775,23.699999999999996,0.00575,14.600000000000005,0.07975000000000002,34.1,0.08075,12.8,0.01875,6.1
2018-09-23,2018,3,PHI,IND,45.5,0.75187969924812,26.0,0.29325,24.430000000000007,0.0465,18.5,0.15475,26.4,0.06575,22.099999999999998,0.0475,7.9
2018-09-23,2018,3,SEA,DAL,40.0,0.5464480874316939,20.5,0.02375,20.1,0.0195,17.799999999999994,0.06725,27.3,0.02975,14.299999999999999,0.03375,6.9
2018-09-23,2018,3,SF,KC,53.5,0.317460317460317,24.0,0.09375,27.6,0.091,18.1,0.14075000000000001,34.9,0.1055,16.4,0.0075,5.4
2018-09-23,2018,3,TEN,JAX,39.0,0.21052631578947398,14.5,0.02825,19.599999999999998,0.0035,12.1,0.028499999999999998,24.7,0.0175,7.700000000000001,0.0135,6.3
2018-09-23,2018,3,WAS,GB,46.0,0.45454545454545503,21.75,0.071,27.200000000000003,0.01975,16.500000000000004,0.03375,25.1,0.0375,16.7,0.0145,5.7
2018-09-20,2018,3,CLE,NYJ,41.0,0.636942675159236,22.0,,,,,,,,,,
2018-09-20,2018,3,NYJ,CLE,41.0,0.3921568627450979,19.0,,,,,,,,,,
