Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Rob Gronkowski,NE,DET,1,5,1.4,1.0
2,Travis Kelce,KC,SF,1,6,2.1,0.8
3,Zach Ertz,PHI,IND,1,7,2.9,0.7
4,George Kittle,SF,KC,1,11,5.2,1.5
5,Jordan Reed,WAS,GB,2,13,5.4,1.8
6,Jimmy Graham,GB,WAS,3,16,5.7,2.0
7,Kyle Rudolph,MIN,BUF,5,13,8.0,1.8
8,Evan Engram,NYG,HOU,4,15,8.5,1.8
9,Eric Ebron,IND,PHI,3,22,8.9,3.2
10,Trey Burton,CHI,ARI,4,16,10.0,2.0
11,Jared Cook,OAK,MIA,3,16,10.3,2.1
12,O.J. Howard,TB,PIT,4,20,12.4,2.5
13,David Njoku,CLE,NYJ,7,22,13.2,2.6
14,Austin Seferian-Jenkins,JAC,TEN,10,24,15.1,2.2
15,Jesse James,PIT,TB,9,33,15.7,3.7
16,Benjamin Watson,NO,ATL,12,25,16.1,2.0
17,Austin Hooper,ATL,NO,8,29,16.9,3.5
18,Will Dissly,SEA,DAL,7,32,18.4,3.4
19,Tyler Eifert,CIN,CAR,10,28,18.3,2.3
20,Ricky Seals-Jones,ARI,CHI,12,31,20.3,2.3
21,Charles Clay,BUF,MIN,8,30,22.1,3.0
22,Jake Butt,DEN,BAL,11,36,24.0,3.7
23,Mark Andrews,BAL,DEN,14,39,25.0,4.7
24,Ian Thomas,CAR,CIN,15,38,25.0,4.4
25,Mike Gesicki,MIA,OAK,15,49,26.3,5.1
26,Vance McDonald,PIT,TB,14,36,24.6,3.4
27,Nick Boyle,BAL,DEN,13,35,26.1,3.7
28,Jonnu Smith,TEN,JAC,14,47,24.6,3.6
29,Antonio Gates,LAC,LAR,13,38,29.2,4.1
30,Ryan Griffin,HOU,NYG,18,41,27.5,4.0
31,Cameron Brate,TB,PIT,19,38,30.3,3.8
32,Nick Vannett,SEA,DAL,23,40,31.0,2.7
33,Virgil Green,LAC,LAR,23,40,33.5,4.3
34,Dallas Goedert,PHI,IND,21,75,33.5,6.9
35,Vernon Davis,WAS,GB,25,45,33.8,3.9
36,Maxx Williams,BAL,DEN,26,50,36.2,4.7
37,Jordan Akins,HOU,NYG,23,51,36.3,5.5
38,Tyler Higbee,LAR,LAC,30,46,36.5,3.5
39,Garrett Celek,SF,KC,28,42,36.8,3.8
40,Chris Herndon IV,NYJ,CLE,22,58,38.1,8.7
41,Jeff Heuerman,DEN,BAL,30,51,38.9,6.4
42,Luke Willson,DET,NE,28,56,40.2,6.7
43,A.J. Derby,MIA,OAK,24,55,41.3,6.3
44,Geoff Swaim,DAL,SEA,29,50,41.5,5.6
45,Luke Stocker,TEN,JAC,32,50,42.6,4.2
46,Tyler Conklin,NE,DET,38,47,43.0,3.7
47,Gerald Everett,LAR,LAC,25,59,44.0,7.0
48,C.J. Uzomah,CIN,CAR,29,52,44.1,5.9
49,Eric Tomlinson,NYJ,CLE,32,60,45.2,7.0
50,Josh Hill,NO,ATL,28,58,47.0,6.6
51,Darrell Daniels,SEA,DAL,29,79,47.2,19.1
52,Erik Swoope,IND,PHI,34,69,48.0,11.3
53,Jaylen Samuels,PIT,TB,33,92,48.5,18.4
54,Tyler Kroft,CIN,CAR,34,58,48.8,6.7
55,Dion Sims,CHI,ARI,42,60,50.6,4.1
56,Jermaine Gresham,ARI,CHI,31,65,50.8,10.3
57,Joshua Perkins,PHI,IND,35,66,51.8,9.3
58,Darren Fells,CLE,NYJ,39,66,51.8,6.5
59,Michael Roberts,DET,NE,36,76,52.9,8.8
60,Derek Carrier,OAK,MIA,31,62,53.1,9.1
61,Lance Kendricks,GB,WAS,50,60,53.6,2.4
62,Blake Jarwin,DAL,SEA,21,88,55.2,12.1
63,Rhett Ellison,NYG,HOU,47,66,56.9,5.2
64,Dwayne Allen,NE,DET,38,72,57.0,12.8
65,Rico Gathers,DAL,SEA,47,65,57.2,6.2
66,Jason Croom,BUF,MIN,36,73,57.4,11.7
67,Demetrius Harris,KC,SF,42,68,57.6,9.5
68,James O'Shaughnessy,JAC,TEN,34,72,58.8,10.2
69,Logan Paulsen,ATL,NO,44,73,60.2,7.2
70,Logan Thomas,BUF,MIN,53,78,60.5,6.7
71,Niles Paul,JAC,TEN,55,71,61.2,6.2
72,Chris Manhertz,CAR,CIN,56,65,62.0,3.0
73,Levine Toilolo,DET,NE,55,69,62.6,4.6
74,Hakeem Valles,DET,NE,47,74,64.0,9.0
75,Lee Smith,OAK,MIA,54,73,64.1,5.8
76,Jordan Thomas,HOU,NYG,39,77,64.8,15.0
77,Jordan Leggett,NYJ,CLE,66,70,68.0,1.6
78,Marcedes Lewis,GB,WAS,59,75,68.2,5.2
79,Eric Saubert,ATL,NO,68,75,71.5,3.5
80,Sean Culkin,LAC,LAR,65,81,71.7,5.8
