Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Michael Thomas,NO,ATL,1,4,1.3,0.7
2,Antonio Brown,PIT,TB,1,8,2.0,1.0
3,Julio Jones,ATL,NO,2,10,3.5,1.3
4,DeAndre Hopkins,HOU,NYG,1,9,4.5,1.5
5,Odell Beckham Jr.,NYG,HOU,2,13,5.7,1.8
6,Tyreek Hill,KC,SF,2,12,6.0,2.1
7,A.J. Green,CIN,CAR,4,15,7.4,2.0
8,Mike Evans,TB,PIT,2,15,8.0,1.9
9,Stefon Diggs,MIN,BUF,2,21,10.0,2.6
10,JuJu Smith-Schuster,PIT,TB,5,20,10.3,2.9
11,Adam Thielen,MIN,BUF,4,22,10.6,2.4
12,Davante Adams,GB,WAS,4,22,11.6,2.4
13,Keenan Allen,LAC,LAR,7,23,12.9,2.7
14,Jarvis Landry,CLE,NYJ,7,29,14.5,2.3
15,T.Y. Hilton,IND,PHI,8,25,15.6,2.6
16,Golden Tate,DET,NE,5,27,15.7,3.1
17,Nelson Agholor,PHI,IND,8,27,17.5,2.5
18,Emmanuel Sanders,DEN,BAL,9,32,18.3,3.0
19,Brandin Cooks,LAR,LAC,11,34,20.0,4.0
20,Larry Fitzgerald,ARI,CHI,14,37,21.1,4.5
21,Allen Robinson,CHI,ARI,12,37,22.2,3.9
22,Amari Cooper,OAK,MIA,14,37,22.6,4.2
23,Kenny Golladay,DET,NE,14,32,23.9,3.2
24,Chris Hogan,NE,DET,10,53,24.8,6.3
25,Demaryius Thomas,DEN,BAL,16,38,26.8,5.1
26,Quincy Enunwa,NYJ,CLE,17,69,27.9,6.7
27,Will Fuller,HOU,NYG,17,82,28.6,8.1
28,Keelan Cole,JAC,TEN,20,47,30.3,5.2
29,Marvin Jones,DET,NE,18,53,30.6,6.0
30,Cooper Kupp,LAR,LAC,17,56,30.8,5.2
31,Kenny Stills,MIA,OAK,22,46,31.3,5.3
32,Randall Cobb,GB,WAS,18,47,32.5,5.3
33,Sammy Watkins,KC,SF,21,49,33.0,5.2
34,Robert Woods,LAR,LAC,20,42,33.5,4.2
35,DeSean Jackson,TB,PIT,12,62,33.7,7.3
36,Devin Funchess,CAR,CIN,21,53,33.9,5.0
37,Michael Crabtree,BAL,DEN,19,49,36.3,5.1
38,Tyler Lockett,SEA,DAL,24,57,36.7,5.2
39,John Brown,BAL,DEN,24,61,39.4,4.8
40,Corey Davis,TEN,JAC,19,58,39.9,5.6
41,Pierre Garcon,SF,KC,30,56,40.3,4.6
42,Chris Godwin,TB,PIT,27,62,41.9,4.6
43,Jamison Crowder,WAS,GB,29,69,45.1,6.5
44,Geronimo Allison,GB,WAS,28,67,45.8,5.8
45,Marquise Goodwin,SF,KC,27,94,45.3,9.9
46,Ted Ginn,NO,ATL,28,84,48.6,6.2
47,Robby Anderson,NYJ,CLE,32,75,48.9,5.5
48,Brandon Marshall,SEA,DAL,38,83,49.2,6.1
49,Sterling Shepard,NYG,HOU,39,64,49.4,4.7
50,Antonio Callaway,CLE,NYJ,26,96,51.5,9.4
51,Tyler Boyd,CIN,CAR,30,83,51.8,7.9
52,Phillip Dorsett,NE,DET,34,78,52.2,6.0
53,Mike Williams,LAC,LAR,37,81,53.4,8.1
54,Dede Westbrook,JAC,TEN,40,74,52.5,5.7
55,Dante Pettis,SF,KC,36,77,53.8,8.7
56,Calvin Ridley,ATL,NO,28,74,57.1,8.0
57,Jordy Nelson,OAK,MIA,37,72,56.6,6.2
58,Josh Gordon,NE,DET,20,102,60.2,11.4
59,Danny Amendola,MIA,OAK,21,69,57.8,6.6
60,Kelvin Benjamin,BUF,MIN,35,87,61.6,8.0
61,Paul Richardson,WAS,GB,43,78,60.7,6.1
62,Ryan Grant,IND,PHI,36,81,67.2,10.4
63,Cole Beasley,DAL,SEA,38,80,61.2,6.4
64,Mohamed Sanu,ATL,NO,38,81,62.2,6.2
65,Donte Moncrief,JAC,TEN,32,84,63.7,7.6
66,Willie Snead,BAL,DEN,41,98,65.4,7.8
67,Kamar Aiken,PHI,IND,45,95,63.9,8.0
68,Albert Wilson,MIA,OAK,40,87,69.2,8.2
69,Taylor Gabriel,CHI,ARI,32,98,73.6,9.7
70,Allen Hurns,DAL,SEA,39,92,70.6,9.4
71,D.J. Moore,CAR,CIN,41,104,72.8,11.2
72,Devante Parker,MIA,OAK,46,148,70.9,12.8
73,Josh Doctson,WAS,GB,42,91,69.6,8.0
74,Terrelle Pryor,NYJ,CLE,47,100,74.0,8.7
75,Tyrell Williams,LAC,LAR,54,83,67.7,5.9
76,Jarius Wright,CAR,CIN,44,100,76.4,8.0
