"Pos","Player","Tm","Opp","DK Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","DK LEV"
"WR","Deon Cain","PIT","CLE","3000","0.5%","7%","0%","0%","0.16"
"RB","Boston Scott","PHI","@MIA","3000","0.5%","9%","0%","0%","0.14"
"RB","Myles Gaskin","MIA","PHI","3000","0.5%","8%","0%","0%","0.12"
"DEF","San Francisco 49ers","SF","@BAL","3000","3.0%","10%","0%","0%","0.11"
"WR","Cody Core","NYG","GB","3000","0.5%","5%","0%","0%","0.05"
"WR","Trevor Davis","OAK","@KC","3000","0.5%","4%","0%","0%","0.04"
"WR","Vyncint Smith","NYJ","@CIN","3000","0.5%","3%","0%","0%","0.02"
"WR","Diontae Spencer","DEN","LAC","3000","0.5%","2%","0%","0%","0.01"
"WR","KhaDarel Hodge","CLE","@PIT","3000","0.5%","2%","0%","0%","0.01"
"WR","Marcell Ateman","OAK","@KC","3000","0.5%","2%","0%","0%","0.01"
"WR","Andre Patton","LAC","@DEN","3000","0.5%","1%","0%","0%","0.00"
"RB","Justice Hill","BAL","SF","3000","0.5%","2%","0%","0%","0.00"
"WR","Stanley Morgan","CIN","NYJ","3000","0.5%","1%","0%","0%","0.00"
"RB","Darwin Thompson","KC","OAK","3000","3.0%","2%","0%","0%","0.00"
"RB","Devontae Booker","DEN","LAC","3000","0.5%","1%","0%","0%","0.00"
"RB","Derek Watt","LAC","@DEN","3000","0.5%","1%","0%","0%","0.00"
"RB","Alec Ingold","OAK","@KC","3000","0.5%","1%","0%","0%","0.00"
"TE","Kaden Smith","NYG","GB","2900","0.5%","27%","2%","3%","5.38"
"TE","Demetrius Harris","CLE","@PIT","2900","0.5%","11%","0%","0%","0.50"
"DEF","Tennessee Titans","TEN","@IND","2900","0.5%","9%","0%","0%","0.41"
"DEF","Tampa Bay Buccaneers","TB","@JAX","2900","3.0%","14%","1%","1%","0.27"
"TE","Tyler Eifert","CIN","NYJ","2800","0.5%","27%","1%","3%","5.04"
"DEF","Cincinnati Bengals","CIN","NYJ","2800","3.0%","21%","2%","2%","0.66"
"DEF","Baltimore Ravens","BAL","SF","2800","7.5%","29%","5%","5%","0.65"
"TE","Nick Boyle","BAL","SF","2700","0.5%","20%","1%","1%","2.34"
"TE","Jeremy Sprinkle","WAS","@CAR","2700","0.5%","19%","1%","1%","2.02"
"DEF","Kansas City Chiefs","KC","OAK","2700","7.5%","23%","3%","2%","0.32"
"DEF","Cleveland Browns","CLE","@PIT","2600","7.5%","39%","11%","10%","1.32"
"TE","Maxx Williams","ARI","LAR","2600","0.5%","11%","0%","0%","0.47"
"TE","Charles Clay","ARI","LAR","2600","0.5%","8%","0%","0%","0.19"
"TE","Ricky Seals-Jones","CLE","@PIT","2600","0.5%","3%","0%","0%","0.02"
"TE","Mo Alie-Cox","IND","TEN","2500","0.5%","18%","1%","1%","1.77"
"TE","Foster Moreau","OAK","@KC","2500","0.5%","17%","0%","1%","1.61"
"TE","Hayden Hurst","BAL","SF","2500","0.5%","14%","0%","0%","0.90"
"DEF","Washington Redskins","WAS","@CAR","2500","7.5%","30%","4%","4%","0.54"
"TE","Tyler Higbee","LAR","@ARI","2500","17.5%","45%","5%","9%","0.50"
"TE","Anthony Firkser","TEN","@IND","2500","0.5%","11%","0%","0%","0.44"
"TE","Johnny Mundt","LAR","@ARI","2500","0.5%","10%","0%","0%","0.33"
"TE","C.J. Uzomah","CIN","NYJ","2500","0.5%","9%","0%","0%","0.24"
"TE","Nick Vannett","PIT","CLE","2500","0.5%","7%","0%","0%","0.12"
"TE","Marcedes Lewis","GB","@NYG","2500","0.5%","7%","0%","0%","0.12"
"TE","Durham Smythe","MIA","PHI","2500","0.5%","6%","0%","0%","0.08"
"TE","Ben Koyack","JAX","TB","2500","0.5%","5%","0%","0%","0.05"
"TE","Hale Hentges","WAS","@CAR","2500","0.5%","5%","0%","0%","0.05"
"TE","Andrew Beck","DEN","LAC","2500","0.5%","4%","0%","0%","0.04"
"TE","Tanner Hudson","TB","@JAX","2500","0.5%","3%","0%","0%","0.02"
"TE","Virgil Green","LAC","@DEN","2500","0.5%","3%","0%","0%","0.02"
"TE","Ian Thomas","CAR","WAS","2500","0.5%","3%","0%","0%","0.02"
"TE","Derek Carrier","OAK","@KC","2500","0.5%","3%","0%","0%","0.01"
"DEF","Arizona Cardinals","ARI","LAR","2300","3.0%","23%","2%","2%","0.54"
"DEF","Miami Dolphins","MIA","PHI","2100","3.0%","31%","4%","3%","1.15"
"DEF","New York Giants","NYG","GB","1900","3.0%","17%","0%","0%","0.11"
"DEF","Oakland Raiders","OAK","@KC","1700","0.5%","26%","1%","1%","2.30"
