A.J. Derby,1.00001
Bilal Powell,1.001
Brice Butler,1.00001
Cameron Brate,0.95
Charone Peake,1.00001
Chase Edmonds,1.00001
Chris Thompson,0.00001
Dalvin Cook,0.00001
Damiere Byrd,0.0001
Deonte Thompson,1.00001
Derrick Willies,0.0001
Devante Parker,1.1
Devonta Freeman,0
Eric Ebron,1.2
Giovani Bernard,0.0001
Greg Olsen,1.3
Isaiah Crowell,0.8
Jack Doyle,0.0001
Jakeem Grant,1.00001
Jameson Crowder,0.00001
Jordan Reed ,1.35
Josh Doctson,1.00001
Julio Jones,0.9
Keke Coutee,1.15
Latavius Murray,1.6
Leonard Fournette,0.0001
Maurice Harris,2.25
Nick Vannett,1.00001
Niles Paul,1.33
O.J. Howard,1.2
Paul Richardson,1.0001
Rashard Higgins,0.00001
Rod Streater,4.25
Ronald Jones II,1.5
Ryan Tannehill,0.0001
T.Y. Hilton,0.0001
Tevin Coleman,1.1
Todd Gurley,1.15
Travis Benjamin,0.0001
Tyler Kroft,0
Damion Ratley,4.5
David Njoku,1.1
John Ross,0.00001
Alex Erickson,2.2
Kapri Bibbs,1.75
Vernon Davis,2
Gerald Everett,0.75
Chicago,1.1
Antonio Callaway,1.1
Amari Cooper,1.05
Jordy Nelson,1.05
Jordan Howard,1.05
Ryan Griffin,1.2
