Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,5.1,69.0,0.7,0.0,15.9
Zach Ertz,PHI,5.6,61.3,0.3,0.1,13.6
Travis Kelce,KC,5.2,62.4,0.3,0.0,13.4
Jordan Reed,WAS,4.8,50.5,0.3,0.1,11.5
Jimmy Graham,SEA,4.0,49.0,0.4,0.1,11.0
Delanie Walker,TEN,4.1,48.2,0.3,0.0,10.8
Charles Clay,BUF,4.2,43.6,0.3,0.0,10.5
Jason Witten,DAL,4.3,41.8,0.3,0.1,10.3
Kyle Rudolph,MIN,3.9,39.4,0.4,0.0,10.0
Eric Ebron,DET,4.1,42.4,0.2,0.0,9.6
Evan Engram,NYG,3.8,40.4,0.3,0.0,9.5
Jared Cook,OAK,3.9,41.1,0.2,0.1,9.3
Jack Doyle,IND,4.1,39.8,0.2,0.1,9.2
Martellus Bennett,GB,3.5,37.5,0.3,0.0,9.0
Benjamin Watson,BAL,3.5,36.5,0.3,0.0,8.7
Coby Fleener,NO,3.1,35.0,0.3,0.0,8.7
Jesse James,PIT,3.5,33.0,0.3,0.0,8.5
Austin Seferian-Jenkins,NYJ,3.4,35.4,0.2,0.0,8.3
Zach Miller,CHI,3.4,36.0,0.2,0.0,8.3
Hunter Henry,LAC,2.8,34.1,0.3,0.0,8.0
Cameron Brate,TB,2.9,32.1,0.3,0.0,7.8
Jermaine Gresham,ARI,3.0,32.0,0.2,0.0,7.6
Julius Thomas,MIA,2.9,29.0,0.3,0.0,7.5
Ryan Griffin,HOU,3.1,33.3,0.2,0.1,7.5
Antonio Gates,LAC,2.6,29.1,0.3,0.1,7.1
Austin Hooper,ATL,2.3,31.3,0.3,0.0,7.0
Marcedes Lewis,JAC,2.3,24.5,0.3,0.0,6.5
Ed Dickson,CAR,2.5,29.0,0.2,0.0,6.4
David Njoku,CLE,2.4,26.0,0.2,0.0,6.2
George Kittle,SF,2.6,24.4,0.2,0.0,6.1
Tyler Kroft,CIN,2.2,22.8,0.2,0.0,5.5
Seth DeValve,CLE,2.0,24.8,0.1,0.0,5.4
Vernon Davis,WAS,1.9,23.4,0.1,0.0,5.1
O.J. Howard,TB,1.9,19.6,0.2,0.0,5.0
Virgil Green,DEN,1.7,19.6,0.2,0.0,4.8
Luke Willson,SEA,1.7,18.4,0.2,0.0,4.7
Gerald Everett,LAR,1.6,19.8,0.1,0.0,4.4
Stephen Anderson,HOU,1.6,17.4,0.2,0.0,4.3
A.J. Derby,DEN,1.7,17.6,0.1,0.1,3.9
Jonnu Smith,TEN,1.4,16.3,0.1,0.0,3.8
Tyler Higbee,LAR,1.6,15.5,0.1,0.0,3.8
Dion Sims,CHI,1.4,15.3,0.1,0.0,3.6
Richard Rodgers,GB,1.4,14.6,0.1,0.0,3.6
Nick Boyle,BAL,1.7,14.1,0.1,0.0,3.6
Trey Burton,PHI,1.4,13.9,0.1,0.0,3.3
Demetrius Harris,KC,1.2,12.2,0.1,0.0,3.2
Randall Telfer,CLE,1.3,11.0,0.1,0.0,2.7
Will Tye,NYJ,1.2,11.3,0.1,0.0,2.6
Josh Hill,NO,1.1,10.9,0.1,0.0,2.6
Garrett Celek,SF,1.1,10.7,0.1,0.1,2.6
Dwayne Allen,NE,0.9,10.2,0.1,0.0,2.6
Lance Kendricks,GB,0.9,9.8,0.1,0.1,2.5
Jerell Adams,NYG,1.0,10.3,0.0,0.0,2.3
Adam Shaheen,CHI,0.9,8.8,0.1,0.0,2.2
Jeff Heuerman,DEN,0.8,9.6,0.1,0.0,2.2
Troy Niklas,ARI,0.8,8.9,0.1,0.0,2.1
Geoff Swaim,DAL,0.8,7.8,0.1,0.0,1.9
Darren Fells,DET,0.8,7.5,0.1,0.0,1.9
Clive Walford,OAK,0.8,7.8,0.1,0.0,1.8
Nick O'Leary,BUF,0.8,9.3,0.0,0.0,1.8
Levine Toilolo,ATL,0.6,7.8,0.0,0.0,1.7
Brent Celek,PHI,0.7,7.1,0.0,0.0,1.5
Vance McDonald,PIT,0.5,6.4,0.0,0.0,1.4
C.J. Uzomah,CIN,0.6,5.9,0.0,0.0,1.4
Logan Paulsen,SF,0.7,5.6,0.0,0.0,1.4
Luke Stocker,TB,0.7,5.2,0.0,0.0,1.3
Anthony Fasano,MIA,0.5,5.3,0.0,0.0,1.2
James O'Shaughnessy,JAC,0.5,5.3,0.0,0.0,1.2
Rhett Ellison,NYG,0.6,5.4,0.0,0.0,1.2
James Hanna,DAL,0.4,4.2,0.0,0.0,1.0
