Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-10-02,2017,4,KC,WAS,48.0,0.7299270072992701,27.25,,,,,,,,,,
2017-10-02,2017,4,WAS,KC,48.0,0.294985250737463,20.75,,,,,,,,,,
2017-10-01,2017,4,ARI,SF,43.0,0.7194244604316551,24.5,0.04852,20.029973905949,0.0602,15.363377245499999,0.2566,43.992807482290004,0.01764,9.0,0.1352,8.6
2017-10-01,2017,4,ATL,BUF,48.0,0.7874015748031491,28.0,0.1814,29.208155753600003,0.0552,18.836,0.20559999999999998,39.517108531703,0.025,7.9,0.0488,6.5
2017-10-01,2017,4,BAL,PIT,42.0,0.37593984962406,19.25,0.06952000000000001,24.102987396070002,0.0044,12.2481487603,0.04768,27.31328673478,0.0242,13.149999999999999,0.0268,6.2
2017-10-01,2017,4,BUF,ATL,48.0,0.23696682464454996,20.0,0.14851999999999999,22.5808510638,0.0856,15.4505521472,0.04464,22.408131313109998,0.1056,13.4,0.0106,5.5
2017-10-01,2017,4,CAR,NE,48.0,0.206185567010309,19.5,0.0708,25.402612612569996,0.0232,14.963587096800001,0.05994,28.4515536711,0.00798,7.4,0.0078,5.5
2017-10-01,2017,4,CIN,CLE,41.5,0.625,22.25,0.1389,24.720360331629998,0.0338,15.535246913599998,0.20694,32.86122284283499,0.01222,11.899999999999999,0.0998,7.6
2017-10-01,2017,4,CLE,CIN,41.5,0.4,19.25,0.076862,22.676731234913998,0.0134,12.9957266187,0.01964,25.981461038959996,0.01212,14.299999999999999,0.0218,5.7
2017-10-01,2017,4,DAL,LAR,50.0,0.7042253521126759,27.25,0.1862,24.582867494840002,0.0926,17.842,0.18499999999999997,35.9438555532,0.0306,11.7,0.0322,5.8
2017-10-01,2017,4,DEN,OAK,44.0,0.6493506493506489,23.75,0.1082,23.637471402676,0.0596,16.0252105263,0.25182,35.88631529163,0.00648,9.7,0.0526,7.9
2017-10-01,2017,4,DET,MIN,43.0,0.432900432900433,20.25,0.061,23.03728709837,0.032,16.204,0.1106,37.38385781823,0.0796,10.100000000000001,0.0188,5.9
2017-10-01,2017,4,HOU,TEN,43.5,0.440528634361234,20.5,0.0752,25.303425540716,0.0776,14.82,0.22941999999999999,33.196749748580004,0.02024,11.6,0.027999999999999997,6.8
2017-10-01,2017,4,IND,SEA,41.5,0.13550135501355,14.5,,,,,,,,,,
2017-10-01,2017,4,JAX,NYJ,38.5,0.662251655629139,21.25,0.16242,27.80024891775,0.027000000000000003,13.6752328767,0.10144000000000002,27.05283522041,0.0228,7.1000000000000005,0.1406,9.1
2017-10-01,2017,4,LAC,PHI,48.0,0.5464480874316939,25.0,0.0882,21.693564861680997,0.0358,16.3647820513,0.20448,38.13165873017,0.0244,14.7,0.0178,6.0
2017-10-01,2017,4,LAR,DAL,50.0,0.32154340836012896,22.75,0.1248,20.01167464113,0.012,14.3486029412,0.10394,36.765655114073,0.01242,11.700000000000001,0.0096,5.9
2017-10-01,2017,4,MIN,DET,43.0,0.591715976331361,22.75,0.19492,21.55618542108,0.02,13.8030144928,0.17626,34.84290952345,0.0466,12.0,0.0184,7.5
2017-10-01,2017,4,NE,CAR,48.0,0.819672131147541,28.5,0.0874,26.369633427600004,0.1146,20.8056820513,0.18534,39.1739644799,0.13879999999999998,21.2,0.0598,7.3
2017-10-01,2017,4,NYG,TB,46.0,0.442477876106195,21.75,0.0179,23.871111111119998,0.0144,14.908,0.17708,42.3554204465,0.08364,11.5,0.0358,6.8
2017-10-01,2017,4,NYJ,JAX,38.5,0.36231884057971003,17.25,0.0509,17.65909560721,0.0045,11.83,0.01912,26.216269889530004,0.03072,11.445,0.019,6.0
2017-10-01,2017,4,OAK,DEN,44.0,0.37593984962406,20.25,0.0242,22.040133598869996,0.0114,13.6491729323,0.037840000000000006,30.26854256651,0.0562,12.8,0.0094,5.8
2017-10-01,2017,4,PHI,LAC,48.0,0.478468899521531,23.0,0.0824,20.994689578710002,0.0244,16.162,0.10200000000000001,31.438724593459998,0.07868,17.900000000000002,0.0208,7.3
2017-10-01,2017,4,PIT,BAL,42.0,0.6493506493506489,22.75,0.1952,22.11818181818,0.023,15.093075862100001,0.18503999999999998,42.8320118835,0.01482,9.6,0.0628,8.0
2017-10-01,2017,4,SEA,IND,41.5,0.8849557522123891,27.0,,,,,,,,,,
2017-10-01,2017,4,SF,ARI,43.0,0.306748466257669,18.5,0.07094,22.87343555179,0.004004,12.3294827586,0.06903999999999999,27.573151286870004,0.00598,7.0,0.0088,6.27
2017-10-01,2017,4,TB,NYG,46.0,0.581395348837209,24.25,0.028220000000000002,16.96244008714,0.0418,15.46,0.16162,38.68989212512,0.03544,13.0,0.035,6.9
2017-10-01,2017,4,TEN,HOU,43.5,0.584795321637427,23.0,0.0488,21.09184722222,0.0172,16.209308642,0.0857,28.373907563019998,0.06162,17.2,0.018000000000000002,6.5
2017-09-30,2017,4,MIA,NO,51.5,0.36900369003690003,24.0,,,,,,,,,,
2017-09-30,2017,4,NO,MIA,51.5,0.65359477124183,27.5,,,,,,,,,,
2017-09-28,2017,4,CHI,GB,44.0,0.241545893719807,18.25,,,,,,,,,,
2017-09-28,2017,4,GB,CHI,44.0,0.78125,25.75,,,,,,,,,,
