"Pos","Player","Tm","Opp","DK Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","DK LEV"
"WR","Mike Williams","LAC","MIN","4600","3.0%","37%","6%","6%","1.87"
"WR","Dede Westbrook","JAX","@OAK","4600","7.5%","46%","9%","9%","1.20"
"RB","Ronald Jones","TB","@DET","4600","3.0%","27%","2%","2%","0.74"
"WR","Brandin Cooks","LAR","@DAL","4500","0.5%","22%","2%","2%","3.95"
"RB","David Johnson","ARI","CLE","4500","0.5%","23%","2%","1%","3.00"
"WR","Breshad Perriman","TB","@DET","4500","3.0%","27%","3%","3%","1.09"
"RB","Patrick Laird","MIA","@NYG","4500","12.5%","43%","6%","6%","0.45"
"RB","Carlos Hyde","HOU","@TEN","4500","3.0%","24%","1%","1%","0.41"
"WR","Randall Cobb","DAL","LAR","4400","0.5%","27%","3%","3%","6.08"
"WR","Curtis Samuel","CAR","SEA","4400","3.0%","37%","7%","6%","2.13"
"RB","Peyton Barber","TB","@DET","4400","0.5%","18%","1%","1%","1.68"
"RB","Adrian Peterson","WAS","PHI","4400","3.0%","36%","4%","4%","1.28"
"RB","LeSean McCoy","KC","DEN","4400","3.0%","34%","4%","4%","1.23"
"TE","Dallas Goedert","PHI","@WAS","4300","3.0%","40%","4%","6%","2.07"
"WR","Larry Fitzgerald","ARI","CLE","4300","3.0%","32%","4%","4%","1.33"
"WR","Mohamed Sanu","NE","@CIN","4300","0.5%","6%","0%","0%","0.13"
"RB","Tony Pollard","DAL","LAR","4300","0.5%","3%","0%","0%","0.01"
"RB","Jamaal Williams","GB","CHI","4200","0.5%","28%","2%","2%","3.99"
"TE","David Njoku","CLE","@ARI","4200","0.5%","23%","1%","2%","3.81"
"RB","Malcolm Brown","LAR","@DAL","4200","0.5%","4%","0%","0%","0.04"
"TE","Noah Fant","DEN","@KC","4100","0.5%","29%","2%","3%","5.55"
"RB","Duke Johnson","HOU","@TEN","4100","0.5%","27%","2%","2%","3.44"
"RB","Matt Breida","SF","ATL","4100","0.5%","22%","1%","1%","2.09"
"RB","Darwin Thompson","KC","DEN","4100","0.5%","13%","0%","0%","0.70"
"WR","Danny Amendola","DET","TB","4100","7.5%","33%","4%","4%","0.53"
"WR","Kenny Stills","HOU","@TEN","4100","3.0%","19%","1%","1%","0.44"
"WR","Kendrick Bourne","SF","ATL","4000","0.5%","23%","2%","2%","3.67"
"WR","Mecole Hardman","KC","DEN","4000","0.5%","21%","2%","2%","3.20"
"RB","Royce Freeman","DEN","@KC","4000","0.5%","25%","2%","1%","2.86"
"RB","Bo Scarbrough","DET","TB","4000","0.5%","23%","1%","1%","2.26"
"DEF","New England Patriots","NE","@CIN","4000","12.5%","46%","24%","22%","1.73"
"TE","Mike Gesicki","MIA","@NYG","4000","3.0%","30%","2%","3%","1.11"
"RB","Tevin Coleman","SF","ATL","4000","0.5%","4%","0%","0%","0.03"
"WR","John Ross","CIN","NE","3900","0.5%","21%","2%","2%","3.06"
"RB","Chris Thompson","WAS","PHI","3900","0.5%","23%","1%","1%","2.23"
"TE","Tyler Higbee","LAR","@DAL","3900","7.5%","53%","8%","12%","1.57"
"RB","Reggie Bonnafon","CAR","SEA","3900","0.5%","1%","0%","0%","0.00"
"TE","Jacob Hollister","SEA","@CAR","3800","0.5%","33%","3%","4%","8.02"
"WR","Allen Lazard","GB","CHI","3800","0.5%","29%","3%","3%","5.97"
"WR","Corey Davis","TEN","HOU","3800","0.5%","26%","2%","2%","4.79"
"DEF","San Francisco 49ers","SF","ATL","3800","12.5%","32%","11%","10%","0.77"
"TE","Kyle Rudolph","MIN","@LAC","3800","3.0%","26%","2%","2%","0.76"
"RB","Giovani Bernard","CIN","NE","3800","0.5%","9%","0%","0%","0.22"
"WR","Olabisi Johnson","MIN","@LAC","3800","0.5%","5%","0%","0%","0.07"
"RB","Ryquell Armstead","JAX","@OAK","3800","0.5%","2%","0%","0%","0.00"
"TE","Jason Witten","DAL","LAR","3700","0.5%","26%","1%","2%","4.11"
"RB","C.J. Prosise","SEA","@CAR","3700","0.5%","21%","1%","1%","1.81"
"RB","Jalen Richard","OAK","JAX","3700","0.5%","20%","1%","1%","1.41"
"WR","Phillip Dorsett","NE","@CIN","3700","0.5%","12%","0%","0%","0.63"
"DEF","Seattle Seahawks","SEA","@CAR","3700","7.5%","23%","5%","4%","0.59"
"WR","Isaiah Ford","MIA","@NYG","3700","3.0%","21%","1%","1%","0.42"
"WR","Josh Gordon","SEA","@CAR","3700","0.5%","9%","0%","0%","0.34"
"RB","Dion Lewis","TEN","HOU","3700","0.5%","11%","0%","0%","0.30"
"WR","Justin Watson","TB","@DET","3700","3.0%","7%","0%","0%","0.03"
"TE","Kaden Smith","NYG","MIA","3600","0.5%","21%","1%","1%","2.55"
"DEF","Tampa Bay Buccaneers","TB","@DET","3600","3.0%","20%","3%","3%","1.00"
"WR","Chris Conley","JAX","@OAK","3600","7.5%","40%","6%","6%","0.81"
"TE","Jimmy Graham","GB","CHI","3600","3.0%","21%","1%","1%","0.46"
"RB","Chase Edmonds","ARI","CLE","3600","0.5%","2%","0%","0%","0.00"
"WR","Kelvin Harmon","WAS","PHI","3500","0.5%","24%","2%","2%","3.89"
"WR","Alex Erickson","CIN","NE","3500","0.5%","18%","1%","1%","1.91"
"WR","Tim Patrick","DEN","@KC","3500","0.5%","18%","1%","1%","1.73"
"DEF","Kansas City Chiefs","KC","DEN","3500","7.5%","38%","14%","12%","1.63"
"TE","O.J. Howard","TB","@DET","3500","3.0%","34%","3%","4%","1.25"
"TE","Jonnu Smith","TEN","HOU","3500","3.0%","27%","2%","2%","0.77"
"RB","Brian Hill","ATL","@SF","3500","0.5%","15%","0%","0%","0.69"
"WR","Zay Jones","OAK","JAX","3500","0.5%","12%","0%","0%","0.64"
"WR","Albert Wilson","MIA","@NYG","3500","0.5%","9%","0%","0%","0.33"
"WR","Jarius Wright","CAR","SEA","3500","0.5%","8%","0%","0%","0.22"
"WR","David Moore","SEA","@CAR","3500","0.5%","7%","0%","0%","0.14"
"WR","Olamide Zaccheaus","ATL","@SF","3500","0.5%","6%","0%","0%","0.11"
"WR","N'Keal Harry","NE","@CIN","3500","0.5%","4%","0%","0%","0.03"
"TE","Cameron Brate","TB","@DET","3400","0.5%","21%","1%","1%","2.38"
"DEF","Philadelphia Eagles","PHI","@WAS","3400","12.5%","43%","18%","16%","1.30"
"WR","Geronimo Allison","GB","CHI","3400","0.5%","10%","0%","0%","0.37"
"RB","Dare Ogunbowale","TB","@DET","3400","0.5%","10%","0%","0%","0.21"
"WR","Keke Coutee","HOU","@TEN","3400","0.5%","2%","0%","0%","0.00"
"RB","Darrell Henderson","LAR","@DAL","3400","0.5%","1%","0%","0%","0.00"
"WR","Jakobi Meyers","NE","@CIN","3300","0.5%","25%","2%","2%","4.13"
"RB","J.D. McKissic","DET","TB","3300","0.5%","26%","1%","1%","2.27"
"WR","J.J. Arcega-Whiteside","PHI","@WAS","3300","0.5%","19%","1%","1%","2.12"
"WR","Kalif Raymond","TEN","HOU","3300","0.5%","16%","1%","1%","1.17"
"DEF","Cleveland Browns","CLE","@ARI","3300","3.0%","20%","3%","3%","0.86"
"WR","DaeSean Hamilton","DEN","@KC","3300","0.5%","5%","0%","0%","0.06"
"WR","Justin Hardy","ATL","@SF","3300","0.5%","5%","0%","0%","0.05"
"WR","Malik Turner","SEA","@CAR","3300","0.5%","2%","0%","0%","0.00"
"WR","Tajae Sharpe","TEN","HOU","3200","0.5%","18%","1%","1%","1.54"
"WR","Demarcus Robinson","KC","DEN","3200","0.5%","16%","1%","1%","1.15"
"TE","Darren Fells","HOU","@TEN","3200","3.0%","24%","1%","2%","0.64"
"DEF","Oakland Raiders","OAK","JAX","3200","3.0%","18%","2%","2%","0.57"
"WR","Andy Isabella","ARI","CLE","3200","0.5%","6%","0%","0%","0.08"
"RB","Myles Gaskin","MIA","@NYG","3200","0.5%","5%","0%","0%","0.03"
"TE","Ricky Seals-Jones","CLE","@ARI","3200","0.5%","4%","0%","0%","0.03"
"WR","Marquez Valdes-Scantling","GB","CHI","3200","0.5%","4%","0%","0%","0.02"
"WR","Laquon Treadwell","MIN","@LAC","3200","0.5%","2%","0%","0%","0.01"
"RB","Khari Blasingame","TEN","HOU","3200","0.5%","1%","0%","0%","0.00"
"TE","Nick O'Leary","JAX","@OAK","3100","0.5%","26%","1%","2%","3.97"
"RB","Rex Burkhead","NE","@CIN","3100","0.5%","16%","0%","0%","0.71"
"DEF","Minnesota Vikings","MIN","@LAC","3100","3.0%","19%","2%","2%","0.62"
"WR","Christian Blake","ATL","@SF","3100","0.5%","11%","0%","0%","0.38"
"TE","Ian Thomas","CAR","SEA","3100","17.5%","39%","4%","5%","0.30"
"TE","Charles Clay","ARI","CLE","3100","0.5%","9%","0%","0%","0.30"
"RB","Spencer Ware","KC","DEN","3100","0.5%","7%","0%","0%","0.08"
"RB","Brandon Bolden","NE","@CIN","3100","0.5%","2%","0%","0%","0.00"
"WR","Keelan Cole","JAX","@OAK","3000","0.5%","24%","2%","2%","3.41"
"WR","Greg Ward","PHI","@WAS","3000","0.5%","21%","1%","1%","2.32"
"TE","Jordan Akins","HOU","@TEN","3000","0.5%","21%","1%","1%","2.26"
"WR","Chris Lacy","DET","TB","3000","0.5%","21%","1%","1%","2.17"
"WR","Keelan Doss","OAK","JAX","3000","0.5%","20%","1%","1%","1.97"
"RB","Boston Scott","PHI","@WAS","3000","3.0%","41%","4%","4%","1.29"
"DEF","Green Bay Packers","GB","CHI","3000","7.5%","33%","8%","8%","1.00"
"TE","Blake Jarwin","DAL","LAR","3000","0.5%","13%","0%","0%","0.62"
"WR","Cody Latimer","NYG","MIA","3000","0.5%","12%","0%","0%","0.50"
"RB","Ty Johnson","DET","TB","3000","0.5%","12%","0%","0%","0.32"
"RB","Mike Boone","MIN","@LAC","3000","0.5%","12%","0%","0%","0.29"
"WR","Josh Reynolds","LAR","@DAL","3000","0.5%","9%","0%","0%","0.24"
"WR","Pharoh Cooper","ARI","CLE","3000","0.5%","9%","0%","0%","0.24"
"WR","Cordarrelle Patterson","CHI","@GB","3000","0.5%","8%","0%","0%","0.19"
"RB","Kyle Juszczyk","SF","ATL","3000","0.5%","10%","0%","0%","0.17"
"WR","Riley Ridley","CHI","@GB","3000","0.5%","8%","0%","0%","0.15"
"WR","Damiere Byrd","ARI","CLE","3000","0.5%","5%","0%","0%","0.05"
"WR","Tavon Austin","DAL","LAR","3000","0.5%","4%","0%","0%","0.02"
"WR","Damion Ratley","CLE","@ARI","3000","0.5%","3%","0%","0%","0.02"
"RB","Wendell Smallwood","WAS","PHI","3000","0.5%","4%","0%","0%","0.01"
"RB","C.J. Ham","MIN","@LAC","3000","0.5%","4%","0%","0%","0.01"
"RB","Ameer Abdullah","MIN","@LAC","3000","0.5%","3%","0%","0%","0.01"
"WR","Marcell Ateman","OAK","JAX","3000","0.5%","2%","0%","0%","0.01"
"WR","Jaron Brown","SEA","@CAR","3000","0.5%","2%","0%","0%","0.01"
"WR","Rashard Higgins","CLE","@ARI","3000","0.5%","2%","0%","0%","0.00"
"WR","Cody Hollister","TEN","HOU","3000","0.5%","2%","0%","0%","0.00"
"WR","Michael Walker","JAX","@OAK","3000","0.5%","2%","0%","0%","0.00"
"WR","Diontae Spencer","DEN","@KC","3000","0.5%","2%","0%","0%","0.00"
"WR","KhaDarel Hodge","CLE","@ARI","3000","0.5%","1%","0%","0%","0.00"
"RB","Jay Ajayi","PHI","@WAS","3000","0.5%","2%","0%","0%","0.00"
"WR","Cam Sims","WAS","PHI","3000","0.5%","1%","0%","0%","0.00"
"RB","Kenjon Barner","ATL","@SF","3000","0.5%","2%","0%","0%","0.00"
"WR","Fred Brown","DEN","@KC","3000","0.5%","1%","0%","0%","0.00"
"RB","Alec Ingold","OAK","JAX","3000","0.5%","1%","0%","0%","0.00"
"RB","Derek Watt","LAC","MIN","3000","0.5%","1%","0%","0%","0.00"
"RB","Qadree Ollison","ATL","@SF","3000","0.5%","1%","0%","0%","0.00"
"RB","Nick Bellore","SEA","@CAR","3000","0.5%","1%","0%","0%","0.00"
"RB","Keith Smith","ATL","@SF","3000","0.5%","1%","0%","0%","0.00"
"TE","Irv Smith Jr.","MIN","@LAC","2900","0.5%","20%","1%","1%","1.89"
"DEF","Los Angeles Rams","LAR","@DAL","2900","3.0%","11%","0%","0%","0.13"
"TE","Demetrius Harris","CLE","@ARI","2900","0.5%","3%","0%","0%","0.01"
"DEF","Dallas Cowboys","DAL","LAR","2800","0.5%","19%","2%","1%","2.82"
"TE","Tyler Eifert","CIN","NE","2800","0.5%","21%","1%","1%","2.25"
"DEF","Tennessee Titans","TEN","HOU","2800","3.0%","22%","2%","2%","0.70"
"TE","Jaeden Graham","ATL","@SF","2800","0.5%","5%","0%","0%","0.04"
"DEF","Houston Texans","HOU","@TEN","2700","0.5%","18%","1%","1%","2.27"
"TE","Anthony Firkser","TEN","HOU","2700","0.5%","16%","0%","1%","1.17"
"TE","Jeremy Sprinkle","WAS","PHI","2700","0.5%","15%","0%","0%","0.84"
"DEF","New York Giants","NYG","MIA","2700","7.5%","33%","7%","6%","0.83"
"TE","Ben Watson","NE","@CIN","2700","0.5%","9%","0%","0%","0.20"
"DEF","Washington Redskins","WAS","PHI","2600","0.5%","24%","2%","2%","4.36"
"DEF","Miami Dolphins","MIA","@NYG","2600","0.5%","23%","2%","2%","4.13"
"TE","Logan Thomas","DET","TB","2600","0.5%","23%","1%","1%","2.65"
"TE","Matt LaCosse","NE","@CIN","2600","0.5%","14%","0%","0%","0.68"
"TE","Jeff Heuerman","DEN","@KC","2600","0.5%","10%","0%","0%","0.33"
"DEF","Carolina Panthers","CAR","SEA","2500","0.5%","20%","1%","1%","2.49"
"TE","Derek Carrier","OAK","JAX","2500","0.5%","15%","0%","0%","0.92"
"DEF","Jacksonville Jaguars","JAX","@OAK","2500","0.5%","14%","0%","0%","0.87"
"TE","C.J. Uzomah","CIN","NE","2500","0.5%","15%","0%","0%","0.87"
"TE","Jesper Horsted","CHI","@GB","2500","0.5%","13%","0%","0%","0.62"
"TE","Jesse James","DET","TB","2500","0.5%","13%","0%","0%","0.59"
"TE","Joshua Perkins","PHI","@WAS","2500","0.5%","12%","0%","0%","0.42"
"TE","J.P. Holtz","CHI","@GB","2500","0.5%","10%","0%","0%","0.30"
"TE","MyCole Pruitt","TEN","HOU","2500","0.5%","10%","0%","0%","0.26"
"TE","Maxx Williams","ARI","CLE","2500","0.5%","8%","0%","0%","0.16"
"TE","Marcedes Lewis","GB","CHI","2500","0.5%","6%","0%","0%","0.09"
"TE","Andrew Beck","DEN","@KC","2500","0.5%","6%","0%","0%","0.06"
"TE","Ben Koyack","JAX","@OAK","2500","0.5%","5%","0%","0%","0.04"
"TE","Ross Dwelley","SF","ATL","2500","0.5%","4%","0%","0%","0.03"
"TE","Virgil Green","LAC","MIN","2500","0.5%","4%","0%","0%","0.02"
"TE","Durham Smythe","MIA","@NYG","2500","0.5%","4%","0%","0%","0.02"
"TE","Scott Simonson","NYG","MIA","2500","0.5%","4%","0%","0%","0.02"
"TE","Hale Hentges","WAS","PHI","2500","0.5%","3%","0%","0%","0.02"
"TE","Clive Walford","MIA","@NYG","2500","0.5%","3%","0%","0%","0.01"
"DEF","Los Angeles Chargers","LAC","MIN","2400","3.0%","18%","1%","1%","0.28"
"DEF","Chicago Bears","CHI","@GB","2400","3.0%","11%","0%","0%","0.07"
"DEF","Detroit Lions","DET","TB","2300","7.5%","36%","7%","6%","0.78"
"DEF","Arizona Cardinals","ARI","CLE","2200","3.0%","26%","2%","2%","0.65"
"DEF","Atlanta Falcons","ATL","@SF","2100","0.5%","20%","1%","1%","1.39"
"DEF","Denver Broncos","DEN","@KC","2000","0.5%","20%","1%","1%","1.24"
"DEF","Cincinnati Bengals","CIN","NE","1800","3.0%","23%","1%","1%","0.25"
