Name_ID,ID,Pos
Bills  (13785657),13785657,DST
Steelers  (13785652),13785652,DST
Saints  (13785659),13785659,DST
Bears  (13785654),13785654,DST
Browns  (13785653),13785653,DST
Falcons  (13785656),13785656,DST
Broncos  (13785668),13785668,DST
Patriots  (13785658),13785658,DST
Lions  (13785661),13785661,DST
Raiders  (13785655),13785655,DST
Titans  (13785660),13785660,DST
Jaguars  (13785664),13785664,DST
Redskins  (13785662),13785662,DST
Giants  (13785663),13785663,DST
Jets  (13785665),13785665,DST
Seahawks  (13785666),13785666,DST
Eagles  (13785667),13785667,DST
Dolphins  (13785673),13785673,DST
Cowboys  (13785669),13785669,DST
Bengals  (13785672),13785672,DST
Panthers  (13785670),13785670,DST
Buccaneers  (13785671),13785671,DST
Matt Ryan (13784983),13784983,QB
Russell Wilson (13784982),13784982,QB
Drew Brees (13784984),13784984,QB
Jameis Winston (13784987),13784987,QB
Baker Mayfield (13784991),13784991,QB
Dak Prescott (13784989),13784989,QB
Derek Carr (13784988),13784988,QB
Carson Wentz (13784994),13784994,QB
Josh Allen (13784985),13784985,QB
Tom Brady (13784990),13784990,QB
Sam Darnold (13784992),13784992,QB
Jeff Driskel (13784996),13784996,QB
Nick Foles (13784997),13784997,QB
Ryan Tannehill (13784998),13784998,QB
Mason Rudolph (13784995),13784995,QB
Ryan Fitzpatrick (13785002),13785002,QB
Daniel Jones (13784993),13784993,QB
Kyle Allen (13784999),13784999,QB
Dwayne Haskins Jr. (13785008),13785008,QB
Mitchell Trubisky (13785000),13785000,QB
Ryan Finley (13785012),13785012,QB
Brandon Allen (13785015),13785015,QB
Taysom Hill (13785032),13785032,QB
Chase Daniel (13785005),13785005,QB
Case Keenum (13785009),13785009,QB
Christian McCaffrey (13785038),13785038,RB
Michael Thomas (13785228),13785228,WR
Alvin Kamara (13785040),13785040,RB
Julio Jones (13785230),13785230,WR
Chris Godwin (13785236),13785236,WR
Nick Chubb (13785042),13785042,RB
Saquon Barkley (13785046),13785046,RB
Josh Jacobs (13785050),13785050,RB
Derrick Henry (13785056),13785056,RB
Ezekiel Elliott (13785048),13785048,RB
Mike Evans (13785234),13785234,WR
Odell Beckham Jr. (13785238),13785238,WR
Julian Edelman (13785240),13785240,WR
DJ Chark Jr. (13785252),13785252,WR
Leonard Fournette (13785052),13785052,RB
Le'Veon Bell (13785060),13785060,RB
Chris Carson (13785058),13785058,RB
Tyler Lockett (13785232),13785232,WR
Calvin Ridley (13785248),13785248,WR
Zach Ertz (13785494),13785494,TE
DJ Moore (13785254),13785254,WR
Amari Cooper (13785244),13785244,WR
Allen Robinson II (13785250),13785250,WR
Darren Waller (13785496),13785496,TE
Phillip Lindsay (13785074),13785074,RB
Jarvis Landry (13785256),13785256,WR
Kenny Golladay (13785246),13785246,WR
John Brown (13785242),13785242,WR
Jamison Crowder (13785260),13785260,WR
Tyrell Williams (13785270),13785270,WR
James White (13785072),13785072,RB
Courtland Sutton (13785262),13785262,WR
Jaylen Samuels (13785054),13785054,RB
Devin Singletary (13785070),13785070,RB
Terry McLaurin (13785268),13785268,WR
DeVante Parker (13785286),13785286,WR
Joe Mixon (13785064),13785064,RB
Michael Gallup (13785272),13785272,WR
David Montgomery (13785068),13785068,RB
Golden Tate (13785276),13785276,WR
Miles Sanders (13785078),13785078,RB
DK Metcalf (13785258),13785258,WR
Curtis Samuel (13785280),13785280,WR
Kareem Hunt (13785066),13785066,RB
Robby Anderson (13785296),13785296,WR
Jared Cook (13785500),13785500,TE
Marvin Jones Jr. (13785264),13785264,WR
Tarik Cohen (13785086),13785086,RB
Tyler Boyd (13785292),13785292,WR
James Washington (13785288),13785288,WR
