Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Michael Thomas,NO,9.5,103.7,0.7,0.1,0.0,0.0,0.1,19.1
Tyreek Hill,KC,6.5,100.4,0.7,0.9,5.8,0.0,0.1,18.0
Julio Jones,ATL,6.8,96.6,0.5,0.1,0.9,0.0,0.1,16.0
Amari Cooper,DAL,6.0,89.5,0.6,0.1,0.7,0.0,0.1,15.7
Mike Evans,TB,5.6,93.5,0.6,0.0,0.3,0.0,0.1,15.6
DeAndre Hopkins,HOU,6.9,78.8,0.6,0.1,0.3,0.0,0.1,14.6
Chris Godwin,TB,5.6,79.7,0.5,0.1,0.8,0.0,0.1,14.0
Julian Edelman,NE,6.5,73.9,0.5,0.6,4.2,0.0,0.1,13.9
D.J. Moore,CAR,5.9,77.7,0.5,0.4,5.0,0.0,0.1,13.9
Keenan Allen,LAC,6.2,75.4,0.5,0.3,2.3,0.0,0.1,13.7
Cooper Kupp,LAR,5.8,74.3,0.6,0.2,1.2,0.0,0.1,13.6
Curtis Samuel,CAR,4.5,57.8,0.5,0.8,6.7,0.1,0.1,12.4
D.J. Chark,JAC,5.0,65.0,0.5,0.3,2.2,0.0,0.1,12.3
John Brown,BUF,4.5,68.0,0.5,0.1,0.9,0.0,0.0,12.2
Tyrell Williams,OAK,4.3,62.6,0.6,0.0,0.1,0.0,0.0,12.1
Michael Gallup,DAL,4.4,67.7,0.5,0.0,0.0,0.0,0.0,12.0
Courtland Sutton,DEN,4.8,70.1,0.4,0.1,0.6,0.0,0.0,12.0
Stefon Diggs,MIN,5.1,72.0,0.4,0.4,2.3,0.0,0.1,12.0
Calvin Ridley,ATL,4.8,61.7,0.5,0.3,2.1,0.0,0.1,11.6
Terry McLaurin,WAS,4.6,60.5,0.5,0.3,2.2,0.0,0.0,11.6
Christian Kirk,ARI,5.2,62.2,0.4,0.5,3.7,0.0,0.1,11.4
Odell Beckham Jr.,CLE,5.2,72.3,0.3,0.3,1.7,0.0,0.1,11.3
Kenny Golladay,DET,4.3,64.6,0.4,0.0,0.4,0.0,0.0,11.2
Deebo Samuel,SF,4.9,56.7,0.4,0.7,4.6,0.1,0.1,11.2
JuJu Smith-Schuster,PIT,4.5,60.2,0.4,0.1,0.9,0.0,0.0,10.8
Sammy Watkins,KC,4.3,56.6,0.5,0.2,1.4,0.0,0.0,10.6
