Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2020-10-18,CHI,CAR,45.0,0.4878048780487805,21.75,2020,6,0.2332,18.8,0.019,15.300000000000004,0.1287,42.9,0.025800000000000003,14.899999999999999,0.024,6.9
2020-10-18,DET,JAC,53.0,0.6153846153846154,28.0,2020,6,0.0727,22.2,0.1117,19.5,0.2707,36.61,0.0757,14.899999999999999,0.0383,5.7
2020-10-18,ATL,MIN,53.5,0.37735849056603776,25.0,2020,6,0.064,26.3,0.048,17.6,0.23050000000000004,55.68,0.031,12.399999999999999,0.0253,5.2
2020-10-18,HOU,TEN,52.5,0.3703703703703704,24.25,2020,6,0.08299999999999999,24.035000000000004,0.1013,19.700000000000006,0.2118,44.599999999999994,0.1124,8.23,0.02,5.2
2020-10-18,WAS,NYG,42.0,0.4878048780487805,20.25,2020,6,0.055999999999999994,26.5,0.0073,14.000000000000005,0.1563,31.580000000000002,0.0228,9.6,0.0403,7.0
2020-10-18,CLE,PIT,50.0,0.4081632653061225,23.5,2020,6,0.10700000000000001,28.5,0.0157,15.799999999999999,0.0908,35.275,0.057300000000000004,15.599999999999998,0.0287,6.1
2020-10-18,BAL,PHI,46.5,0.8333333333333334,28.25,2020,6,0.044899999999999995,26.4,0.077,21.8,0.1263,34.48,0.1054,19.5,0.0917,8.8
2020-10-18,CIN,IND,46.0,0.25,19.25,2020,6,0.053,22.59999999999999,0.0147,15.3,0.08829999999999999,41.345000000000006,0.015,8.600000000000001,0.0343,6.1
2020-10-18,GB,TB,54.5,0.5744680851063829,28.25,2020,6,0.1307,26.06,0.0667,19.700000000000006,0.20090000000000002,44.65,0.0648,14.799999999999999,0.013,6.2
2020-10-18,LAR,SF,51.0,0.5918367346938775,30.5,2020,6,,,,,,,,,,
2020-10-18,NYJ,MIA,46.5,0.2380952380952381,19.0,2020,6,0.022300000000000004,12.200000000000001,0.0053,12.5,0.127,34.760000000000005,0.0152,10.0,0.009000000000000001,5.8
2020-10-18,DEN,NE,44.0,0.2631578947368421,18.5,2020,6,0.0346,15.9,0.005,15.0,0.0533,27.86,0.007,13.100000000000001,0.0117,5.7
2020-10-18,CAR,CHI,45.0,0.5555555555555556,23.25,2020,6,0.23450000000000001,24.3,0.0233,15.499999999999998,0.1605,36.800000000000004,0.0167,8.149999999999999,0.0517,6.6
2020-10-18,JAC,DET,53.0,0.4166666666666667,25.0,2020,6,0.1621,25.700000000000003,0.0517,18.8,0.1052,45.33,0.019700000000000002,11.359999999999998,0.0133,5.7
2020-10-18,MIN,ATL,53.5,0.6491228070175439,28.5,2020,6,0.3414,28.400000000000002,0.0673,18.899999999999988,0.3567,43.8,0.09699999999999999,13.6,0.0537,6.1
2020-10-18,TEN,HOU,52.5,0.6666666666666666,28.25,2020,6,0.199,22.400000000000002,0.1227,18.5,0.2495,31.169999999999995,0.14570000000000002,17.0,0.0603,6.4
2020-10-18,NYG,WAS,42.0,0.5555555555555556,21.75,2020,6,0.0643,24.1,0.0203,15.2,0.093,27.000000000000004,0.04290000000000001,15.0,0.0647,6.7
2020-10-18,PIT,CLE,50.0,0.6226415094339622,26.5,2020,6,0.09430000000000001,27.1,0.0323,19.500000000000004,0.2177,40.51,0.0723,13.7,0.0737,7.1
2020-10-18,PHI,BAL,46.5,0.2222222222222222,18.25,2020,6,0.0451,25.299999999999994,0.006,17.999999999999996,0.0907,29.090000000000007,0.065,14.745000000000005,0.019,5.7
2020-10-18,IND,CIN,46.0,0.7826086956521741,26.75,2020,6,0.177,33.24,0.0167,15.200000000000001,0.07700000000000001,26.0,0.07529999999999999,13.8,0.1167,8.6
2020-10-18,TB,GB,54.5,0.4651162790697674,26.25,2020,6,0.09980000000000001,27.6,0.0653,18.5,0.1805,47.99999999999999,0.0313,14.600000000000001,0.006999999999999999,5.9
2020-10-18,SF,LAR,51.0,0.4444444444444444,20.5,2020,6,,,,,,,,,,
2020-10-18,MIA,NYJ,46.5,0.7916666666666666,27.5,2020,6,0.1452,24.5,0.1203,18.599999999999994,0.1973,35.199999999999996,0.0988,14.3,0.155,7.0
2020-10-18,NE,DEN,44.0,0.7727272727272727,25.5,2020,6,0.057999999999999996,31.544999999999998,0.0723,20.3,0.1047,34.4,0.0113,5.300000000000001,0.1087,7.5
