Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Baltimore Ravens,BAL,2.9,1.0,0.8,1.2,0.2,0.0,17.9,323.7,8.8
Indianapolis Colts,IND,3.3,1.0,0.6,1.0,0.2,0.1,18.9,325.2,8.6
New England Patriots,NE,2.3,1.0,0.6,1.0,0.2,0.0,17.4,321.6,7.5
Washington Football Team,WF,3.0,1.0,0.7,1.2,0.1,0.0,22.5,318.3,7.4
Los Angeles Rams,LAR,3.0,1.0,0.6,0.9,0.1,0.0,22.2,337.7,7.1
New York Giants,NYG,3.0,1.0,0.6,0.9,0.2,0.0,20.1,309.1,7.0
Pittsburgh Steelers,PIT,3.0,1.0,0.6,0.9,0.1,0.0,21.2,332.0,7.0
Kansas City Chiefs,KC,2.8,0.9,0.6,0.9,0.2,0.0,23.5,372.6,6.9
Tennessee Titans,TEN,3.0,0.9,0.5,0.6,0.1,0.0,21.4,360.3,6.7
Miami Dolphins,MIA,2.5,1.0,0.5,0.9,0.2,0.0,20.2,324.4,6.6
Arizona Cardinals,ARI,2.6,0.9,0.6,1.1,0.1,0.0,25.2,370.8,6.6
New York Jets,NYJ,2.5,1.0,0.6,0.8,0.1,0.0,26.3,358.2,6.4
Carolina Panthers,CAR,2.3,0.9,0.6,0.9,0.2,0.0,22.5,335.1,6.2
Detroit Lions,DET,2.5,0.8,0.6,0.8,0.2,0.0,22.8,365.5,6.2
Minnesota Vikings,MIN,2.6,0.8,0.5,0.8,0.1,0.0,23.1,382.5,6.2
Green Bay Packers,GB,2.4,0.8,0.6,0.8,0.1,0.0,25.5,372.2,6.1
Cleveland Browns,CLE,2.1,0.8,0.7,1.1,0.1,0.1,26.5,379.2,6.1
Chicago Bears,CHI,2.4,0.8,0.6,0.9,0.1,0.0,21.3,351.4,6.1
Dallas Cowboys,DAL,2.6,0.8,0.5,0.8,0.1,0.0,25.2,372.9,5.9
San Francisco 49ers,SF,2.2,0.8,0.6,1.0,0.1,0.0,23.1,366.3,5.8
Philadelphia Eagles,PHI,2.6,0.7,0.5,0.8,0.1,0.0,26.9,367.8,5.7
Houston Texans,HOU,2.5,0.7,0.6,0.8,0.1,0.0,26.1,364.7,5.7
Jacksonville Jaguars,JAC,2.6,0.7,0.5,0.6,0.1,0.0,25.7,373.1,5.7
Denver Broncos,DEN,2.3,0.8,0.5,0.7,0.1,0.0,24.3,351.2,5.7
Atlanta Falcons,ATL,2.2,0.8,0.5,0.8,0.1,0.0,26.9,362.7,5.7
Tampa Bay Buccaneers,TB,2.5,0.6,0.6,1.0,0.1,0.0,25.9,345.8,5.7
Buffalo Bills,BUF,2.1,0.7,0.6,1.0,0.1,0.0,26.4,376.0,5.2
Cincinnati Bengals,CIN,2.0,0.8,0.4,0.5,0.1,0.1,24.4,361.5,5.2
