Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
DeAndre Hopkins,ARI,7.7,93.6,0.7,0.1,0.2,0.0,0.1,21.0
Davante Adams,GB,7.2,91.1,0.8,0.0,0.0,0.0,0.0,20.8
Adam Thielen,MIN,6.3,84.6,0.8,0.5,2.3,0.0,0.1,19.7
Tyreek Hill,KC,5.5,83.6,0.7,1.2,7.2,0.1,0.0,18.9
Calvin Ridley,ATL,5.9,83.4,0.7,0.3,1.8,0.0,0.0,18.4
Stefon Diggs,BUF,6.1,86.5,0.6,0.3,2.1,0.0,0.1,18.3
Allen Robinson II,CHI,6.6,78.2,0.5,0.1,0.6,0.0,0.0,17.7
Kenny Golladay,DET,5.4,79.0,0.7,0.0,0.2,0.0,0.0,17.3
Mike Evans,TB,5.3,75.7,0.7,0.0,0.0,0.0,0.0,16.8
Cooper Kupp,LAR,5.9,72.6,0.6,0.4,2.1,0.0,0.0,16.8
Robby Anderson,CAR,5.9,78.1,0.5,0.2,1.0,0.0,0.1,16.5
Jamison Crowder,NYJ,5.9,72.7,0.5,0.1,0.7,0.0,0.1,16.3
Terry McLaurin,WAS,5.3,79.6,0.5,0.2,0.8,0.0,0.0,16.2
Robert Woods,LAR,5.7,71.1,0.4,1.1,7.0,0.1,0.0,16.2
Amari Cooper,DAL,5.8,73.4,0.5,0.2,1.0,0.0,0.0,16.2
Tyler Boyd,CIN,6.2,72.3,0.4,0.2,1.2,0.0,0.1,16.1
JuJu Smith-Schuster,PIT,5.5,67.9,0.6,0.0,0.2,0.0,0.0,15.5
Will Fuller V,HOU,5.0,70.7,0.6,0.1,0.6,0.0,0.0,15.4
DeVante Parker,MIA,5.0,70.8,0.5,0.0,0.0,0.0,0.0,15.3
A.J. Brown,TEN,4.5,72.4,0.5,0.2,2.3,0.0,0.0,15.2
Marquise Brown,BAL,4.7,67.5,0.6,0.5,2.9,0.0,0.0,15.1
Julio Jones,ATL,5.3,73.1,0.4,0.1,0.3,0.0,0.0,15.1
Odell Beckham Jr.,CLE,4.8,68.3,0.5,0.5,3.6,0.0,0.0,15.1
Darius Slayton,NYG,4.6,68.9,0.6,0.0,0.0,0.0,0.0,15.0
