Pos,Player,Tm,Opp,DK Sal $,Projected Own%,Cash Odds,GPP Odds,Implied Own%,DK LEV
QB,Derek Carr,OAK,@MIN,4900,0.50%,25%,5%,2%,3.27
RB,Devonta Freeman,ATL,@IND,4900,3.00%,32%,4%,3%,0.98
WR,Sterling Shepard,NYG,@TB,4900,0.50%,39%,6%,5%,10.73
WR,Will Fuller,HOU,@LAC,4900,3.00%,40%,8%,6%,2.11
WR,Mike Williams,LAC,HOU,4900,3.00%,35%,6%,5%,1.58
QB,Mason Rudolph,PIT,@SF,4800,0.50%,34%,8%,3%,5.72
WR,Geronimo Allison,GB,DEN,4800,0.50%,18%,1%,1%,2.16
WR,Emmanuel Sanders,DEN,@GB,4800,7.50%,41%,8%,6%,0.84
WR,Curtis Samuel,CAR,@ARI,4800,3.00%,39%,7%,6%,2.07
WR,Robby Anderson,NYJ,@NE,4800,0.50%,28%,3%,3%,5.77
WR,Jamison Crowder,NYJ,@NE,4800,0.50%,27%,3%,3%,5.17
QB,Teddy Bridgewater,NO,@SEA,4700,0.50%,37%,10%,4%,7.01
RB,Raheem Mostert,SF,PIT,4700,3.00%,31%,3%,2%,0.74
WR,DK Metcalf,SEA,NO,4700,3.00%,36%,6%,5%,1.65
QB,Joe Flacco,DEN,@GB,4600,0.50%,24%,4%,2%,3.01
QB,Luke Falk,NYJ,@NE,4600,0.50%,16%,2%,1%,1.42
RB,Peyton Barber,TB,NYG,4600,3.00%,37%,5%,4%,1.3
TE,Mark Andrews,BAL,@KC,4600,17.50%,58%,11%,13%,0.76
WR,Randall Cobb,DAL,MIA,4600,3.00%,30%,4%,3%,1.06
QB,Ryan Fitzpatrick,MIA,@DAL,4500,0.50%,17%,2%,1%,1.62
RB,Kenyan Drake,MIA,@DAL,4500,0.50%,28%,2%,2%,3.4
RB,Carlos Hyde,HOU,@LAC,4500,0.50%,21%,1%,1%,1.72
WR,Courtland Sutton,DEN,@GB,4500,0.50%,32%,4%,4%,7.13
WR,Deebo Samuel,SF,PIT,4500,3.00%,36%,6%,5%,1.55
WR,Dante Pettis,SF,PIT,4500,0.50%,2%,0%,0%,0.01
RB,Royce Freeman,DEN,@GB,4400,0.50%,33%,3%,3%,5.19
RB,Frank Gore,BUF,CIN,4400,0.50%,17%,1%,1%,1.17
RB,Ty Montgomery,NYJ,@NE,4400,0.50%,7%,0%,0%,0.12
WR,Cole Beasley,BUF,CIN,4400,0.50%,23%,2%,2%,3.34
DEF,Dallas Cowboys,DAL,MIA,4300,17.50%,47%,26%,18%,1.05
RB,Phillip Lindsay,DEN,@GB,4300,0.50%,35%,4%,3%,5.66
RB,Duke Johnson,HOU,@LAC,4300,0.50%,34%,3%,2%,4.92
RB,Devin Singletary,BUF,CIN,4300,7.50%,35%,4%,3%,0.39
TE,Vance McDonald,PIT,@SF,4300,3.00%,35%,3%,4%,1.23
WR,Marquez Valdes-Scantling,GB,DEN,4300,0.50%,32%,4%,4%,7.34
QB,Cooper Rush,DAL,MIA,4200,3.00%,2%,0%,0%,0
RB,Justin Jackson,LAC,HOU,4200,0.50%,24%,1%,1%,2.2
RB,Giovani Bernard,CIN,@BUF,4200,0.50%,22%,1%,1%,2.02
WR,Willie Snead,BAL,@KC,4200,3.00%,9%,0%,0%,0.05
RB,Latavius Murray,NO,@SEA,4100,0.50%,17%,1%,1%,1.14
RB,Jordan Howard,PHI,DET,4100,0.50%,17%,1%,1%,1.08
RB,Rashaad Penny,SEA,NO,4100,0.50%,12%,0%,0%,0.42
RB,Kalen Ballage,MIA,@DAL,4100,0.50%,8%,0%,0%,0.15
TE,Darren Waller,OAK,@MIN,4100,12.50%,52%,8%,10%,0.8
RB,Jamaal Williams,GB,DEN,4000,0.50%,11%,0%,0%,0.35
TE,Jimmy Graham,GB,DEN,4000,3.00%,26%,2%,2%,0.66
WR,DaeSean Hamilton,DEN,@GB,4000,0.50%,12%,0%,0%,0.6
WR,DeVante Parker,MIA,@DAL,4000,0.50%,22%,2%,1%,2.9
WR,Donte Moncrief,PIT,@SF,4000,0.50%,4%,0%,0%,0.04
RB,Miles Sanders,PHI,DET,3900,3.00%,44%,6%,5%,1.65
RB,Ronald Jones,TB,NYG,3900,0.50%,16%,1%,0%,0.92
RB,Rex Burkhead,NE,NYJ,3900,3.00%,35%,3%,2%,0.8
WR,Mohamed Sanu,ATL,@IND,3900,0.50%,22%,2%,1%,2.53
WR,Ted Ginn,NO,@SEA,3900,0.50%,20%,1%,1%,2.35
WR,Kenny Stills,HOU,@LAC,3900,0.50%,11%,0%,0%,0.56
DEF,New England Patriots,NE,NYJ,3800,22.50%,56%,35%,25%,1.11
RB,Tony Pollard,DAL,MIA,3800,0.50%,10%,0%,0%,0.23
RB,Chase Edmonds,ARI,CAR,3800,0.50%,2%,0%,0%,0.01
RB,T.J. Yeldon,BUF,CIN,3800,0.50%,1%,0%,0%,0
TE,O.J. Howard,TB,NYG,3800,3.00%,37%,3%,4%,1.44
TE,Eric Ebron,IND,ATL,3800,3.00%,30%,3%,3%,1.08
TE,Jared Cook,NO,@SEA,3800,3.00%,30%,2%,3%,0.88
WR,Danny Amendola,DET,@PHI,3800,0.50%,19%,1%,1%,1.86
WR,Cody Latimer,NYG,@TB,3800,0.50%,8%,0%,0%,0.23
WR,Parris Campbell,IND,ATL,3800,0.50%,6%,0%,0%,0.13
RB,Ito Smith,ATL,@IND,3700,0.50%,23%,1%,1%,1.74
RB,Alexander Mattison,MIN,OAK,3700,0.50%,6%,0%,0%,0.05
TE,Jason Witten,DAL,MIA,3700,0.50%,27%,2%,2%,4.44
TE,Greg Olsen,CAR,@ARI,3700,3.00%,45%,5%,7%,2.21
WR,TreQuan Smith,NO,@SEA,3700,0.50%,17%,1%,1%,1.42
WR,Preston Williams,MIA,@DAL,3700,0.50%,34%,4%,4%,7.03
WR,Hunter Renfrow,OAK,@MIN,3700,0.50%,15%,1%,0%,0.94
WR,Bennie Fowler,NYG,@TB,3700,0.50%,11%,0%,0%,0.47
RB,Darren Sproles,PHI,DET,3600,0.50%,19%,1%,1%,1.05
TE,Austin Hooper,ATL,@IND,3600,7.50%,40%,4%,5%,0.64
WR,Nelson Agholor,PHI,DET,3600,12.50%,49%,11%,9%,0.72
WR,Michael Crabtree,ARI,CAR,3600,0.50%,14%,1%,0%,0.84
DEF,Philadelphia Eagles,PHI,DET,3500,3.00%,18%,2%,2%,0.54
RB,Wayne Gallman,NYG,@TB,3500,0.50%,10%,0%,0%,0.22
RB,Jordan Wilkins,IND,ATL,3500,0.50%,6%,0%,0%,0.05
RB,Benny Snell Jr.,PIT,@SF,3500,0.50%,2%,0%,0%,0
TE,T.J. Hockenson,DET,@PHI,3500,3.00%,38%,4%,4%,1.47
WR,James Washington,PIT,@SF,3500,0.50%,32%,4%,3%,6.66
WR,J.J. Arcega-Whiteside,PHI,DET,3500,0.50%,34%,4%,4%,7.28
WR,Jakeem Grant,MIA,@DAL,3500,0.50%,12%,0%,0%,0.54
DEF,Green Bay Packers,GB,DEN,3400,7.50%,35%,11%,8%,1.05
DEF,Buffalo Bills,BUF,CIN,3400,7.50%,29%,7%,5%,0.65
RB,Nyheim Hines,IND,ATL,3400,0.50%,9%,0%,0%,0.15
TE,Will Dissly,SEA,NO,3400,3.00%,29%,2%,2%,0.82
TE,Kyle Rudolph,MIN,OAK,3400,3.00%,26%,2%,2%,0.64
WR,KeeSean Johnson,ARI,CAR,3400,0.50%,23%,2%,1%,2.63
WR,Keke Coutee,HOU,@LAC,3400,0.50%,17%,1%,1%,1.36
WR,Devin Smith,DAL,MIA,3400,0.50%,30%,3%,3%,5.56
WR,Isaiah McKenzie,BUF,CIN,3400,0.50%,12%,0%,0%,0.48
WR,Chad Beebe,MIN,OAK,3400,0.50%,10%,0%,0%,0.37
WR,Phillip Dorsett,NE,NYJ,3400,0.50%,17%,1%,1%,1.36
WR,Chester Rogers,IND,ATL,3400,0.50%,8%,0%,0%,0.18
WR,Malik Turner,SEA,NO,3400,0.50%,5%,0%,0%,0.04
DEF,Minnesota Vikings,MIN,OAK,3300,12.50%,40%,14%,10%,0.8
RB,Dare Ogunbowale,TB,NYG,3300,0.50%,10%,0%,0%,0.17
RB,Justice Hill,BAL,@KC,3300,0.50%,3%,0%,0%,0.01
WR,Demaryius Thomas,NYJ,@NE,3300,0.50%,8%,0%,0%,0.18
WR,Zay Jones,BUF,CIN,3300,0.50%,8%,0%,0%,0.18
WR,Russell Shepard,NYG,@TB,3300,0.50%,3%,0%,0%,0.02
DEF,San Francisco 49ers,SF,PIT,3200,3.00%,36%,11%,7%,2.49
DEF,Seattle Seahawks,SEA,NO,3200,3.00%,29%,6%,4%,1.41
RB,Devontae Booker,DEN,@GB,3200,0.50%,1%,0%,0%,0
TE,Tyler Eifert,CIN,@BUF,3200,0.50%,24%,1%,2%,3.3
WR,Mack Hollins,PHI,DET,3200,0.50%,25%,2%,2%,3.23
WR,Robert Foster,BUF,CIN,3200,0.50%,4%,0%,0%,0.03
WR,Josh Bellamy,NYJ,@NE,3200,0.50%,4%,0%,0%,0.02
WR,Keith Kirkwood,NO,@SEA,3200,0.50%,2%,0%,0%,0
DEF,Atlanta Falcons,ATL,@IND,3100,3.00%,11%,1%,0%,0.12
TE,Hayden Hurst,BAL,@KC,3100,0.50%,15%,0%,0%,0.98
WR,Breshad Perriman,TB,NYG,3100,0.50%,7%,0%,0%,0.09
WR,Jaron Brown,SEA,NO,3100,0.50%,3%,0%,0%,0.01
WR,DeAndre Carter,HOU,@LAC,3100,0.50%,1%,0%,0%,0
DEF,New York Giants,NYG,@TB,3000,0.50%,22%,3%,2%,3.92
RB,Ty Johnson,DET,@PHI,3000,0.50%,28%,2%,1%,2.35
RB,Gus Edwards,BAL,@KC,3000,0.50%,8%,0%,0%,0.08
RB,DeAndre Washington,OAK,@MIN,3000,0.50%,8%,0%,0%,0.08
RB,Jeff Wilson,SF,PIT,3000,0.50%,8%,0%,0%,0.08
RB,C.J. Prosise,SEA,NO,3000,0.50%,6%,0%,0%,0.04
RB,Jalen Richard,OAK,@MIN,3000,0.50%,5%,0%,0%,0.03
RB,Darwin Thompson,KC,BAL,3000,0.50%,5%,0%,0%,0.02
RB,Mark Walton,MIA,@DAL,3000,0.50%,4%,0%,0%,0.01
RB,Reggie Bonnafon,CAR,@ARI,3000,0.50%,3%,0%,0%,0.01
RB,Jamize Olawale,DAL,MIA,3000,0.50%,2%,0%,0%,0
RB,James Develin,NE,NYJ,3000,0.50%,2%,0%,0%,0
RB,Derek Watt,LAC,HOU,3000,0.50%,1%,0%,0%,0
RB,Elijhaa Penny,NYG,@TB,3000,0.50%,1%,0%,0%,0
RB,Kenjon Barner,ATL,@IND,3000,0.50%,1%,0%,0%,0
RB,T.J. Logan,TB,NYG,3000,0.50%,1%,0%,0%,0
RB,Zach Line,NO,@SEA,3000,0.50%,1%,0%,0%,0
TE,Jack Doyle,IND,ATL,3000,0.50%,31%,2%,3%,5.36
WR,Damiere Byrd,ARI,CAR,3000,0.50%,25%,2%,1%,2.99
WR,Deon Cain,IND,ATL,3000,0.50%,15%,1%,0%,0.89
WR,Miles Boykin,BAL,@KC,3000,0.50%,15%,1%,0%,0.85
WR,Diontae Johnson,PIT,@SF,3000,0.50%,12%,0%,0%,0.47
WR,Travis Benjamin,LAC,HOU,3000,0.50%,12%,0%,0%,0.43
WR,Ryan Grant,OAK,@MIN,3000,0.50%,11%,0%,0%,0.35
WR,Allen Hurns,MIA,@DAL,3000,0.50%,8%,0%,0%,0.17
WR,Dontrelle Inman,LAC,HOU,3000,0.50%,7%,0%,0%,0.12
WR,Alex Erickson,CIN,@BUF,3000,0.50%,7%,0%,0%,0.11
WR,T.J. Jones,NYG,@TB,3000,0.50%,6%,0%,0%,0.08
WR,Jarius Wright,CAR,@ARI,3000,0.50%,6%,0%,0%,0.06
WR,Ryan Switzer,PIT,@SF,3000,0.50%,6%,0%,0%,0.06
WR,Kendrick Bourne,SF,PIT,3000,0.50%,6%,0%,0%,0.05
WR,Damion Willis,CIN,@BUF,3000,0.50%,6%,0%,0%,0.05
WR,Seth Roberts,BAL,@KC,3000,0.50%,3%,0%,0%,0.01
WR,Keelan Doss,OAK,@MIN,3000,0.50%,3%,0%,0%,0.01
WR,DeAnthony Thomas,KC,BAL,3000,0.50%,2%,0%,0%,0.01
WR,Justin Hardy,ATL,@IND,3000,0.50%,2%,0%,0%,0.01
WR,Jake Kumerow,GB,DEN,3000,0.50%,2%,0%,0%,0
WR,Chris Hogan,CAR,@ARI,3000,0.50%,2%,0%,0%,0
WR,Braxton Berrios,NYJ,@NE,3000,0.50%,2%,0%,0%,0
WR,Olabisi Johnson,MIN,OAK,3000,0.50%,2%,0%,0%,0
WR,Justin Watson,TB,NYG,3000,0.50%,1%,0%,0%,0
DEF,Tampa Bay Buccaneers,TB,NYG,2900,7.50%,29%,5%,4%,0.51
TE,Blake Jarwin,DAL,MIA,2900,0.50%,21%,1%,1%,2.07
TE,Jeff Heuerman,DEN,@GB,2900,0.50%,8%,0%,0%,0.14
DEF,Houston Texans,HOU,@LAC,2800,3.00%,30%,5%,4%,1.27
DEF,Indianapolis Colts,IND,ATL,2800,3.00%,17%,1%,1%,0.26
TE,Noah Fant,DEN,@GB,2800,0.50%,24%,1%,1%,2.79
DEF,Carolina Panthers,CAR,@ARI,2700,3.00%,32%,6%,4%,1.47
DEF,Arizona Cardinals,ARI,CAR,2700,3.00%,25%,3%,2%,0.77
DEF,Oakland Raiders,OAK,@MIN,2700,3.00%,16%,1%,1%,0.21
TE,Matt LaCosse,NE,NYJ,2700,0.50%,22%,1%,1%,2.37
TE,Cameron Brate,TB,NYG,2700,0.50%,19%,1%,1%,1.53
TE,Jordan Akins,HOU,@LAC,2700,0.50%,16%,0%,0%,0.94
TE,C.J. Uzomah,CIN,@BUF,2700,0.50%,15%,0%,0%,0.85
TE,Nick Boyle,BAL,@KC,2700,0.50%,12%,0%,0%,0.44
DEF,Denver Broncos,DEN,@GB,2600,0.50%,8%,0%,0%,0.17
TE,Mike Gesicki,MIA,@DAL,2600,0.50%,24%,1%,1%,2.72
TE,Virgil Green,LAC,HOU,2600,0.50%,19%,1%,1%,1.54
TE,Nick Vannett,SEA,NO,2600,0.50%,17%,0%,1%,1.19
TE,Jesse James,DET,@PHI,2600,0.50%,9%,0%,0%,0.17
TE,Charles Clay,ARI,CAR,2600,0.50%,7%,0%,0%,0.11
TE,Rhett Ellison,NYG,@TB,2600,0.50%,6%,0%,0%,0.08
TE,Ian Thomas,CAR,@ARI,2600,0.50%,6%,0%,0%,0.08
TE,Irv Smith Jr.,MIN,OAK,2600,0.50%,6%,0%,0%,0.08
TE,Durham Smythe,MIA,@DAL,2600,0.50%,4%,0%,0%,0.02
DEF,Los Angeles Chargers,LAC,HOU,2500,3.00%,31%,5%,4%,1.17
DEF,Baltimore Ravens,BAL,@KC,2500,0.50%,16%,1%,0%,0.99
DEF,Kansas City Chiefs,KC,BAL,2500,0.50%,13%,0%,0%,0.56
TE,Ryan Griffin,NYJ,@NE,2500,0.50%,19%,1%,1%,1.4
TE,Dawson Knox,BUF,CIN,2500,0.50%,16%,0%,0%,0.94
TE,Tommy Sweeney,BUF,CIN,2500,0.50%,10%,0%,0%,0.28
TE,Sean Culkin,LAC,HOU,2500,0.50%,10%,0%,0%,0.23
TE,Foster Moreau,OAK,@MIN,2500,0.50%,6%,0%,0%,0.08
TE,Darren Fells,HOU,@LAC,2500,0.50%,6%,0%,0%,0.07
TE,Maxx Williams,ARI,CAR,2500,0.50%,6%,0%,0%,0.06
TE,Nick O'Leary,MIA,@DAL,2500,0.50%,5%,0%,0%,0.05
TE,Logan Thomas,DET,@PHI,2500,0.50%,5%,0%,0%,0.04
TE,Robert Tonyan,GB,DEN,2500,0.50%,5%,0%,0%,0.04
TE,Josh Hill,NO,@SEA,2500,0.50%,5%,0%,0%,0.04
TE,Marcedes Lewis,GB,DEN,2500,0.50%,4%,0%,0%,0.03
TE,Xavier Grimble,PIT,@SF,2500,0.50%,4%,0%,0%,0.02
TE,Ross Dwelley,SF,PIT,2500,0.50%,4%,0%,0%,0.02
TE,Luke Stocker,ATL,@IND,2500,0.50%,4%,0%,0%,0.02
TE,Tyler Conklin,MIN,OAK,2500,0.50%,4%,0%,0%,0.02
TE,Mo Alie-Cox,IND,ATL,2500,0.50%,4%,0%,0%,0.02
TE,Chris Manhertz,CAR,@ARI,2500,0.50%,3%,0%,0%,0.01
TE,Trevon Wesco,NYJ,@NE,2500,0.50%,3%,0%,0%,0.01
TE,Antony Auclair,TB,NYG,2500,0.50%,3%,0%,0%,0.01
DEF,Cincinnati Bengals,CIN,@BUF,2400,0.50%,31%,5%,3%,6.52
DEF,Pittsburgh Steelers,PIT,@SF,2300,3.00%,34%,5%,4%,1.27
DEF,New Orleans Saints,NO,@SEA,2200,0.50%,24%,2%,1%,2.38
DEF,Detroit Lions,DET,@PHI,2200,0.50%,22%,1%,1%,1.8
DEF,New York Jets,NYJ,@NE,2100,0.50%,16%,0%,0%,0.62
DEF,Miami Dolphins,MIA,@DAL,2000,0.50%,26%,2%,1%,2.45
