Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
59,John Ross,CIN,BAL,34,89,59.6,8.3
60,Phillip Dorsett,NE,JAC,28,75,58.7,7.9
61,Ryan Grant,IND,WAS,28,83,60.8,8.6
62,Paul Richardson,WAS,IND,32,78,62.0,8.4
63,Dede Westbrook,JAC,NE,38,84,59.9,6.0
64,Tyrell Williams,LAC,BUF,42,80,60.6,5.7
65,Dante Pettis,SF,DET,39,98,65.0,10.5
66,Rishard Matthews,TEN,HOU,48,92,64.5,7.3
67,Bruce Ellington,HOU,TEN,45,105,66.9,8.3
68,Josh Doctson,WAS,IND,41,90,70.2,8.1
69,Willie Snead,BAL,CIN,39,97,68.9,10.2
70,Devante Parker,MIA,NYJ,33,102,75.0,12.0
71,Donte Moncrief,JAC,NE,35,85,71.8,7.3
72,Michael Gallup,DAL,NYG,39,96,71.2,7.8
73,Anthony Miller,CHI,SEA,47,98,67.5,7.0
74,Courtland Sutton,DEN,OAK,44,81,68.0,5.4
75,Albert Wilson,MIA,NYJ,50,86,74.4,7.1
76,Taylor Gabriel,CHI,SEA,37,98,79.3,7.9
77,Jakeem Grant,MIA,NYJ,34,151,85.7,14.4
78,Cameron Meredith,NO,CLE,39,113,86.7,11.3
79,Jermaine Kearse,NYJ,MIA,46,113,84.0,11.8
80,Russell Shepard,NYG,DAL,41,156,128.4,30.9
81,Tyler Boyd,CIN,BAL,46,100,81.4,7.7
82,Trent Taylor,SF,DET,51,101,83.3,10.4
83,Calvin Ridley,ATL,CAR,55,94,75.5,5.7
84,Adam Humphries,TB,PHI,56,105,80.7,12.4
85,Chester Rogers,IND,WAS,55,113,81.9,8.9
86,D.J. Moore,CAR,ATL,57,146,82.6,13.6
87,Christian Kirk,ARI,LAR,57,107,82.8,6.0
88,Travis Benjamin,LAC,BUF,60,97,86.1,5.1
89,Austin Carr,NO,CLE,63,104,83.0,8.3
90,Cordarrelle Patterson,NE,JAC,61,107,84.9,7.9
91,Tre'Quan Smith,NO,CLE,68,110,86.8,8.1
92,Terrelle Pryor,NYJ,MIA,67,103,87.2,7.2
93,Torrey Smith,CAR,ATL,65,101,88.4,6.1
94,Laquon Treadwell,MIN,GB,74,104,88.4,6.2
95,Zay Jones,BUF,LAC,64,106,89.4,9.3
96,Taywan Taylor,TEN,HOU,64,108,89.5,8.4
97,Jarius Wright,CAR,ATL,66,115,91.3,9.6
98,Jaron Brown,SEA,CHI,61,105,92.7,8.8
99,James Washington,PIT,KC,71,113,94.0,6.7
100,Terrance Williams,DAL,NYG,79,101,94.4,5.5
101,Chad Williams,ARI,LAR,65,104,95.2,8.2
102,Antonio Callaway,CLE,NO,69,139,96.5,10.9
103,Seth Roberts,OAK,DEN,66,106,97.0,7.4
104,Deonte Thompson,DAL,NYG,61,120,100.3,13.0
105,Jeremy Kerley,BUF,LAC,79,111,100.9,6.2
106,Cody Latimer,NYG,DAL,80,118,101.1,5.8
107,Tajae Sharpe,TEN,HOU,80,114,101.5,7.5
108,Justin Hunter,PIT,KC,81,118,101.6,9.6
109,Rashard Higgins,CLE,NO,75,112,103.2,8.0
110,Brian Quick,WAS,IND,101,106,103.5,2.5
111,Curtis Samuel,CAR,ATL,93,116,104.4,9.3
112,Andre Roberts,NYJ,MIA,98,113,104.7,5.6
113,Marcell Ateman,OAK,DEN,100,109,104.8,3.5
114,Jeremy Maclin,FA,,98,110,104.9,3.8
115,Chris Conley,KC,PIT,91,115,105.2,4.8
116,Dez Bryant,FA,,95,110,105.3,4.7
117,Tavon Austin,DAL,NYG,77,159,105.8,10.8
118,Keke Coutee,HOU,TEN,97,142,106.4,9.4
119,Shelton Gibson,PHI,TB,84,144,106.4,15.9
120,Kendall Wright,FA,,103,110,106.5,3.5
121,Kenny Britt,FA,,102,110,106.8,2.9
122,Martavis Bryant,OAK,DEN,81,154,107.4,11.0
123,D.J. Chark,JAC,NE,94,118,108.0,6.4
124,Kevin White,CHI,SEA,79,134,108.9,12.0
125,J.,ARI,LAR,81,127,108.9,7.7
126,David Moore,SEA,CHI,101,122,109.6,5.2
127,Corey Coleman,NE,JAC,88,139,109.7,15.6
128,TJ Jones,DET,SF,87,121,110.5,9.4
129,Chris Moore,BAL,CIN,94,118,111.7,6.2
130,Kamar Aiken,PHI,TB,106,121,113.5,7.5
131,Justin Hardy,ATL,CAR,107,127,113.9,5.9
132,Brandon LaFell,OAK,DEN,96,129,115.0,10.8
133,Demarcus Robinson,KC,PIT,108,122,115.5,4.8
134,Josh Reynolds,LAR,ARI,101,128,115.5,7.9
135,De'Anthony Thomas,KC,PIT,98,132,115.6,10.3
136,DaeSean Hamilton,DEN,OAK,110,123,117.0,4.7
137,Marquez Valdes-Scantling,GB,MIN,85,137,117.2,13.5
138,Andre Holmes,BUF,LAC,108,133,117.5,8.4
139,DeAndre Carter,PHI,TB,100,147,119.2,9.5
140,Sammie Coates,HOU,TEN,112,146,121.7,11.9
141,Ryan Switzer,PIT,KC,107,133,122.3,8.4
142,J'Mon Moore,GB,MIN,87,142,123.0,18.0
143,Charone Peake,NYJ,MIA,119,129,124.0,5.0
144,Josh Malone,CIN,BAL,114,150,128.1,10.2
145,Stacy Coley,MIN,GB,119,143,128.1,8.9
146,Zach Pascal,IND,WAS,94,148,128.2,15.3
147,Robert Foster,BUF,LAC,119,134,128.3,6.6
148,Ray-Ray McCloud,BUF,LAC,130,130,130.0,0.0
149,Equanimeous St. Brown,GB,MIN,90,152,130.8,21.2
150,Darrius Heyward-Bey,PIT,KC,125,145,131.3,7.3
151,Tommylee Lewis,NO,CLE,110,141,131.6,9.7
152,Dwayne Harris,OAK,DEN,124,158,132.6,10.6
153,Maurice Harris,WAS,IND,130,142,133.2,4.7
154,Tim Patrick,DEN,OAK,120,160,133.3,15.7
155,Johnny Holton,OAK,DEN,126,149,134.0,10.0
156,Vyncint Smith,HOU,TEN,114,162,135.4,14.9
157,Jaydon Mickens,JAC,NE,103,159,136.3,15.3
158,Freddie Martino,TB,PHI,126,148,137.0,11.0
159,Darius Jennings,TEN,HOU,120,152,137.3,13.2
160,Kendrick Bourne,SF,DET,124,147,138.8,6.7
161,Geremy Davis,LAC,BUF,128,150,139.0,11.0
162,Alex Erickson,CIN,BAL,131,158,139.3,9.4
163,Trey Quinn,WAS,IND,135,149,140.0,5.9
164,Bennie Fowler,NE,JAC,136,145,140.5,4.5
165,Marvin Hall,ATL,CAR,135,149,144.0,5.5
166,Mike Thomas,LAR,ARI,136,157,144.3,8.3
167,Russell Gage,ATL,CAR,138,154,144.8,6.9
168,Janarion Grant,BAL,CIN,140,155,146.7,6.7
169,Matt Slater,NE,JAC,139,157,147.7,7.4
170,Josh Bellamy,CHI,SEA,136,161,148.5,12.5
171,Tanner McEvoy,MIA,NYJ,144,156,150.0,6.0
