Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Christian McCaffrey,CAR,NO,1,3,1.1,0.3,25.7,0.09
2,Alvin Kamara,NO,CAR,1,5,2.0,0.6,23.7,0.36
3,Nick Chubb,CLE,MIA,2,8,3.5,0.9,21.3,0.405
4,Saquon Barkley,NYG,CHI,3,8,5.0,1.0,19.2,0.333333333333
5,Josh Jacobs,OAK,NYJ,2,12,5.6,1.2,19.1,0.72
6,Derrick Henry,TEN,JAC,3,11,6.2,2.6,18.5,2.25333333333
7,Leonard Fournette,JAC,TEN,3,11,6.8,1.5,17.6,0.75
8,Ezekiel Elliott,DAL,NE,2,10,7.0,1.2,16.4,0.72
9,Le'Veon Bell,NYJ,OAK,6,12,8.5,0.9,15.6,0.135
10,Aaron Jones,GB,SF,4,14,10.2,1.4,15.4,0.49
11,Chris Carson,SEA,PHI,9,17,12.2,1.9,15.0,0.401111111111
12,Tevin Coleman,SF,GB,8,17,12.5,1.8,14.7,0.405
13,Todd Gurley,LAR,BAL,10,19,12.6,1.5,14.7,0.225
14,Jaylen Samuels,PIT,CIN,7,17,13.4,2.0,14.7,0.571428571429
15,Mark Ingram,BAL,LAR,13,21,15.4,1.6,14.7,0.196923076923
16,Joe Mixon,CIN,PIT,14,23,17.5,1.9,14.4,0.257857142857
17,Phillip Lindsay,DEN,BUF,14,22,17.6,1.9,14.3,0.257857142857
18,James White,NE,DAL,12,22,18.0,1.9,14.2,0.300833333333
19,David Montgomery,CHI,NYG,13,30,18.5,2.8,14.0,0.603076923077
20,Miles Sanders,PHI,SEA,15,24,20.0,1.8,13.8,0.216
21,Devin Singletary,BUF,DEN,13,24,20.1,1.8,13.3,0.249230769231
22,Carlos Hyde,HOU,IND,16,30,22.5,1.5,12.9,0.140625
23,Kareem Hunt,CLE,MIA,15,30,23.0,2.3,12.4,0.352666666667
24,Tarik Cohen,CHI,NYG,21,32,25.1,1.3,12.4,0.0804761904762
25,Ronald Jones II,TB,ATL,21,31,25.3,1.8,12.2,0.154285714286
26,Jonathan Williams,IND,HOU,18,41,26.1,2.9,12.0,0.467222222222
27,Brian Hill,ATL,TB,12,31,27.0,2.5,11.5,0.520833333333
28,Sony Michel,NE,DAL,22,33,27.6,1.9,11.3,0.164090909091
29,Derrius Guice,WAS,DET,24,35,29.0,2.0,10.8,0.166666666667
30,Jamaal Williams,GB,SF,19,38,30.5,3.1,10.8,0.505789473684
31,Bo Scarbrough,DET,WAS,11,37,31.4,2.6,10.5,0.614545454545
32,Latavius Murray,NO,CAR,25,36,31.7,2.1,10.1,0.1764
33,Duke Johnson,HOU,IND,27,39,33.5,2.7,9.8,0.27
34,Nyheim Hines,IND,HOU,28,38,34.7,2.6,9.6,0.241428571429
35,Royce Freeman,DEN,BUF,32,39,35.6,1.9,9.6,0.1128125
36,Adrian Peterson,WAS,DET,30,46,35.6,2.9,9.5,0.280333333333
37,Kalen Ballage,MIA,CLE,29,44,36.9,3.2,9.5,0.353103448276
38,J.D. McKissic,DET,WAS,32,40,38.0,1.8,9.3,0.10125
39,Raheem Mostert,SF,GB,31,44,38.9,3.5,9.1,0.395161290323
40,Rex Burkhead,NE,DAL,36,47,40.5,1.3,8.8,0.0469444444444
41,Jordan Wilkins,IND,HOU,32,52,42.5,4.0,8.8,0.5
42,Jalen Richard,OAK,NYJ,40,52,42.6,2.0,8.5,0.1
43,Giovani Bernard,CIN,PIT,40,51,44.7,2.8,8.5,0.196
44,Patrick Laird,MIA,CLE,31,57,45.7,3.9,8.3,0.49064516129
45,Peyton Barber,TB,ATL,42,50,45.8,2.2,8.0,0.115238095238
46,Frank Gore,BUF,DEN,43,53,46.1,2.1,7.6,0.102558139535
47,Ty Johnson,DET,WAS,40,50,47.1,1.8,7.5,0.081
48,Benny Snell Jr.,PIT,CIN,27,78,45.0,11.6,6.8,4.9837037037
49,Gus Edwards,BAL,LAR,43,54,49.9,2.0,6.3,0.093023255814
50,Dion Lewis,TEN,JAC,40,59,48.3,3.0,6.3,0.225
51,Dare Ogunbowale,TB,ATL,40,59,52.5,3.0,6.2,0.225
52,Jeff Wilson,SF,GB,49,66,57.1,2.7,5.3,0.148775510204
53,Boston Scott,PHI,SEA,42,66,57.4,4.0,5.0,0.380952380952
54,Qadree Ollison,ATL,TB,50,67,56.0,4.4,4.9,0.3872
55,Jay Ajayi,PHI,SEA,47,68,57.6,5.5,4.8,0.643617021277
56,Malcolm Brown,LAR,BAL,46,67,56.8,4.2,4.8,0.38347826087
57,Tony Pollard,DAL,NE,48,61,55.3,3.1,4.5,0.200208333333
58,DeAndre Washington,OAK,NYJ,50,69,55.6,3.9,4.4,0.3042
59,Trey Edmunds,PIT,CIN,50,75,58.2,5.8,4.4,0.6728
60,Bilal Powell,NYJ,OAK,49,65,58.1,3.6,4.3,0.264489795918
61,Rashaad Penny,SEA,PHI,53,67,60.9,3.3,4.2,0.205471698113
62,Ryquell Armstead,JAC,TEN,54,67,62.2,2.4,4.1,0.106666666667
63,Kenjon Barner,ATL,TB,54,70,63.4,3.1,4.0,0.177962962963
64,Wayne Gallman,NYG,CHI,59,69,64.4,2.3,3.9,0.0896610169492
65,Darrell Henderson,LAR,BAL,51,70,66.2,3.6,3.9,0.254117647059
66,Justice Hill,BAL,LAR,60,70,66.1,2.7,3.5,0.1215
