Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Michael Thomas,NO,9.4,102.7,0.7,0.1,0.0,0.0,0.1,23.8
Julio Jones,ATL,7.2,103.8,0.6,0.2,0.9,0.0,0.1,21.2
DeAndre Hopkins,HOU,7.4,83.5,0.6,0.1,0.4,0.0,0.1,19.4
Mike Evans,TB,5.8,95.3,0.6,0.0,0.3,0.0,0.1,19.0
Davante Adams,GB,6.3,81.3,0.5,0.0,0.3,0.0,0.1,17.4
Tyler Lockett,SEA,5.9,76.2,0.6,0.5,2.7,0.0,0.1,17.3
Chris Godwin,TB,5.7,81.0,0.6,0.1,0.6,0.0,0.1,17.3
Odell Beckham Jr.,CLE,5.7,81.1,0.6,0.3,1.8,0.0,0.1,17.2
Julian Edelman,NE,6.6,70.9,0.5,0.6,3.9,0.0,0.1,16.9
D.J. Chark,JAC,5.2,72.6,0.6,0.3,2.1,0.0,0.1,16.0
Calvin Ridley,ATL,5.0,68.0,0.7,0.3,1.7,0.0,0.1,15.9
D.J. Moore,CAR,5.9,75.2,0.4,0.3,3.9,0.0,0.1,15.9
Amari Cooper,DAL,5.2,75.5,0.5,0.1,0.6,0.0,0.0,15.6
Cooper Kupp,LAR,5.5,70.0,0.5,0.2,1.1,0.0,0.1,15.5
Jarvis Landry,CLE,5.2,68.3,0.5,0.4,2.6,0.0,0.1,15.2
Jamison Crowder,NYJ,5.5,61.5,0.5,0.2,1.3,0.0,0.1,14.6
Allen Robinson,CHI,5.1,65.1,0.5,0.0,0.1,0.0,0.1,14.4
Devante Parker,MIA,4.7,68.3,0.5,0.0,0.0,0.0,0.0,14.3
T.Y. Hilton,IND,4.9,65.2,0.5,0.1,0.5,0.0,0.0,14.2
Courtland Sutton,DEN,4.6,70.2,0.4,0.2,1.0,0.0,0.0,14.2
John Brown,BUF,4.6,66.7,0.5,0.1,0.6,0.0,0.0,14.2
Golden Tate,NYG,5.4,62.2,0.4,0.4,3.3,0.0,0.1,14.0
Michael Gallup,DAL,4.5,66.8,0.4,0.0,0.0,0.0,0.0,13.6
Kenny Golladay,DET,4.1,65.7,0.5,0.1,0.4,0.0,0.0,13.6
Deebo Samuel,SF,4.8,57.0,0.4,0.5,3.8,0.0,0.1,13.6
Tyrell Williams,OAK,4.2,61.0,0.5,0.0,0.1,0.0,0.0,13.5
Terry McLaurin,WAS,4.4,57.4,0.5,0.4,2.6,0.0,0.0,13.1
D.K. Metcalf,SEA,4.0,60.1,0.5,0.2,1.0,0.0,0.1,13.0
Alshon Jeffery,PHI,4.5,52.6,0.5,0.1,0.5,0.0,0.0,12.9
Marvin Jones,DET,3.9,51.7,0.5,0.2,0.9,0.0,0.0,12.2
Tyler Boyd,CIN,4.9,55.5,0.1,0.3,1.8,0.0,0.0,11.4
Curtis Samuel,CAR,4.0,50.6,0.2,0.5,4.8,0.1,0.0,11.2
Marquise Brown,BAL,3.9,54.7,0.2,0.6,4.4,0.0,0.0,11.1
Robert Woods,LAR,4.2,54.2,0.1,0.7,4.4,0.0,0.0,11.0
James Washington,PIT,4.0,55.6,0.2,0.1,0.5,0.0,0.1,10.6
Emmanuel Sanders,SF,4.1,50.2,0.2,0.1,0.9,0.0,0.0,10.6
Dede Westbrook,JAC,4.6,47.9,0.1,0.4,3.2,0.0,0.1,10.4
Will Fuller,HOU,3.6,51.4,0.2,0.1,0.6,0.0,0.0,10.2
Sterling Shepard,NYG,3.9,49.6,0.1,0.4,2.4,0.0,0.0,9.9
Demaryius Thomas,NYJ,4.1,47.0,0.2,0.0,0.0,0.0,0.0,9.7
Cole Beasley,BUF,4.3,43.8,0.2,0.1,0.5,0.0,0.0,9.7
Brandin Cooks,LAR,3.4,49.6,0.2,0.4,2.6,0.0,0.0,9.7
Darius Slayton,NYG,3.5,47.0,0.2,0.4,3.2,0.0,0.0,9.6
Corey Davis,TEN,3.6,47.4,0.2,0.1,0.8,0.0,0.0,9.4
Kenny Stills,HOU,3.5,46.1,0.2,0.0,0.0,0.0,0.0,9.4
Taylor Gabriel,CHI,3.6,41.2,0.2,0.5,3.0,0.0,0.0,9.4
Diontae Johnson,PIT,3.4,45.5,0.2,0.4,2.2,0.0,0.1,9.3
Randall Cobb,DAL,3.8,45.1,0.1,0.2,0.8,0.0,0.0,9.1
Hunter Renfrow,OAK,3.9,41.8,0.1,0.0,0.0,0.0,0.0,9.0
Chris Conley,JAC,3.6,47.0,0.1,0.0,0.0,0.0,0.0,9.0
A.J. Brown,TEN,3.1,47.4,0.2,0.2,0.6,0.0,0.0,8.9
Robby Anderson,NYJ,3.0,45.1,0.2,0.1,0.7,0.0,0.0,8.9
Alex Erickson,CIN,3.6,42.8,0.1,0.5,2.6,0.0,0.1,8.7
Zach Pascal,IND,3.3,40.5,0.2,0.2,1.3,0.0,0.0,8.5
Russell Gage,ATL,3.7,37.8,0.2,0.2,0.5,0.0,0.1,8.3
Nelson Agholor,PHI,3.2,37.4,0.2,0.2,1.4,0.0,0.0,8.1
Danny Amendola,DET,3.5,37.2,0.1,0.0,0.1,0.0,0.0,7.9
Adam Humphries,TEN,3.2,34.6,0.1,0.2,0.9,0.0,0.0,7.5
Ted Ginn,NO,2.6,35.4,0.1,0.5,3.5,0.0,0.0,7.4
Allen Hurns,MIA,2.8,38.1,0.1,0.0,0.0,0.0,0.0,7.2
Josh Gordon,SEA,2.4,37.2,0.1,0.0,0.1,0.0,0.0,7.0
Anthony Miller,CHI,2.6,33.0,0.1,0.3,1.4,0.0,0.1,6.7
Phillip Dorsett,NE,2.6,30.4,0.1,0.2,1.0,0.0,0.0,6.5
Jakeem Grant,MIA,2.4,31.1,0.1,0.5,2.7,0.0,0.1,6.5
Albert Wilson,MIA,2.6,29.5,0.1,0.3,1.3,0.0,0.0,6.5
Tim Patrick,DEN,2.5,30.8,0.1,0.2,1.7,0.0,0.0,6.1
Paul Richardson,WAS,2.3,28.5,0.1,0.1,0.2,0.0,0.0,6.0
N'Keal Harry,NE,2.5,27.6,0.1,0.1,0.4,0.0,0.0,5.8
John Ross,CIN,1.5,26.5,0.3,0.2,0.7,0.0,0.1,5.8
Allen Lazard,GB,2.3,29.3,0.1,0.3,1.8,0.0,0.0,5.8
Willie Snead,BAL,2.3,27.8,0.1,0.1,0.4,0.0,0.0,5.6
Trey Quinn,WAS,2.7,24.0,0.1,0.2,1.0,0.0,0.1,5.5
Breshad Perriman,TB,1.9,27.6,0.1,0.1,0.6,0.0,0.0,5.4
Kendrick Bourne,SF,2.1,25.1,0.1,0.0,0.0,0.0,0.0,5.3
Kelvin Harmon,WAS,2.1,22.4,0.1,0.3,2.0,0.0,0.0,5.1
Isaiah McKenzie,BUF,2.0,22.3,0.1,0.3,2.0,0.0,0.0,5.1
Auden Tate,CIN,2.0,27.7,0.1,0.0,0.0,0.0,0.1,5.0
Marquez Valdes-Scantling,GB,1.8,27.6,0.1,0.1,0.9,0.0,0.0,5.0
Tre'Quan Smith,NO,1.7,23.7,0.1,0.0,0.1,0.0,0.0,5.0
Justin Hardy,ATL,2.1,21.5,0.1,0.0,0.3,0.0,0.0,4.9
Zay Jones,OAK,2.1,22.2,0.1,0.1,0.3,0.0,0.0,4.9
Geronimo Allison,GB,2.0,24.4,0.1,0.1,0.4,0.0,0.1,4.9
Jakobi Meyers,NE,2.0,21.5,0.1,0.1,0.8,0.0,0.0,4.8
Chester Rogers,IND,2.1,21.5,0.1,0.2,1.3,0.0,0.0,4.6
Scott Miller,TB,1.7,23.6,0.1,0.1,0.9,0.0,0.0,4.6
Tajae Sharpe,TEN,1.6,20.9,0.1,0.1,0.7,0.0,0.0,4.5
Johnny Holton,PIT,1.6,22.7,0.1,0.2,1.3,0.0,0.1,4.5
Keelan Cole,JAC,1.7,22.6,0.1,0.1,0.3,0.0,0.1,4.4
Mohamed Sanu,NE,1.8,21.9,0.0,0.1,0.8,0.0,0.0,4.2
Jarius Wright,CAR,1.7,20.6,0.0,0.1,0.9,0.0,0.0,4.1
Rashard Higgins,CLE,1.5,20.1,0.1,0.0,0.1,0.0,0.0,4.1
Miles Boykin,BAL,1.5,17.5,0.1,0.2,1.4,0.0,0.0,3.7
Josh Reynolds,LAR,1.4,19.8,0.0,0.2,0.6,0.0,0.0,3.7
David Moore,SEA,1.3,17.6,0.1,0.1,0.7,0.0,0.0,3.6
Seth Roberts,BAL,1.5,17.1,0.1,0.0,0.0,0.0,0.0,3.6
Tevin Jones,PIT,1.3,16.2,0.1,0.0,0.3,0.0,0.0,3.3
Marcus Johnson,IND,1.4,15.3,0.0,0.2,1.3,0.0,0.0,3.3
Jake Kumerow,GB,1.2,16.4,0.1,0.0,0.0,0.0,0.0,3.2
DaeSean Hamilton,DEN,1.4,14.0,0.0,0.1,0.8,0.0,0.0,3.2
Jordan Matthews,PHI,1.3,16.0,0.0,0.0,0.0,0.0,0.0,3.2
Vyncint Smith,NYJ,1.1,13.2,0.1,0.1,1.6,0.0,0.0,3.0
Cordarrelle Patterson,CHI,1.0,8.0,0.0,1.3,7.7,0.1,0.0,3.0
Tavon Austin,DAL,1.0,9.7,0.0,0.9,5.8,0.0,0.1,2.9
Devin Funchess,IND,1.1,11.8,0.1,0.0,0.0,0.0,0.0,2.9
Stanley Morgan Jr.,CIN,1.2,14.2,0.0,0.0,0.1,0.0,0.0,2.9
Marquise Goodwin,SF,0.9,14.5,0.1,0.1,0.7,0.0,0.0,2.9
J.J. Arcega-Whiteside,PHI,1.3,14.3,0.0,0.0,0.2,0.0,0.0,2.8
Dante Pettis,SF,1.0,11.7,0.1,0.0,0.3,0.0,0.0,2.7
Marvin Hall,DET,0.8,16.6,0.0,0.1,0.7,0.0,0.0,2.7
Christian Blake,ATL,1.1,12.8,0.1,0.0,0.1,0.0,0.0,2.7
Steven Sims,WAS,1.1,11.9,0.0,0.3,2.0,0.0,0.0,2.6
Bennie Fowler,NYG,1.0,12.6,0.0,0.0,0.1,0.0,0.0,2.4
Kalif Raymond,TEN,1.0,11.4,0.1,0.0,0.2,0.0,0.0,2.4
Keke Coutee,HOU,0.9,9.7,0.1,0.2,1.1,0.0,0.0,2.3
Keelan Doss,OAK,0.9,11.6,0.0,0.0,0.2,0.0,0.0,2.3
Robert Foster,BUF,0.7,11.2,0.1,0.2,1.5,0.0,0.0,2.3
Deon Cain,PIT,0.8,10.2,0.1,0.1,0.5,0.0,0.0,2.2
Cody Latimer,NYG,0.8,11.4,0.0,0.0,0.0,0.0,0.0,2.1
Damion Willis,CIN,0.9,10.3,0.0,0.1,0.9,0.0,0.0,2.0
DeAndre Carter,HOU,0.9,9.9,0.0,0.0,0.1,0.0,0.0,2.0
Malik Turner,SEA,0.8,9.8,0.0,0.1,0.4,0.0,0.0,2.0
Mack Hollins,PHI,0.7,9.9,0.0,0.1,0.7,0.0,0.0,1.9
Richie James,SF,0.7,11.6,0.0,0.0,0.0,0.0,0.0,1.8
Diontae Spencer,DEN,0.8,8.9,0.0,0.2,1.2,0.0,0.0,1.8
Andre Roberts,BUF,0.6,7.1,0.0,0.3,1.8,0.0,0.0,1.5
Khadarel Hodge,CLE,0.6,7.0,0.0,0.1,0.5,0.0,0.0,1.5
Fred Brown,DEN,0.6,7.4,0.0,0.0,0.1,0.0,0.0,1.4
Javon Wims,CHI,0.6,6.4,0.0,0.1,0.6,0.0,0.0,1.4
Trevor Davis,OAK,0.4,5.3,0.0,0.1,1.7,0.0,0.0,1.4
Keith Kirkwood,NO,0.4,5.8,0.1,0.0,0.1,0.0,0.0,1.3
Damion Ratley,CLE,0.5,5.4,0.0,0.1,0.4,0.0,0.0,1.3
DeAndrew White,CAR,0.5,5.6,0.0,0.1,0.7,0.0,0.0,1.1
Marcell Ateman,OAK,0.5,5.2,0.0,0.1,0.6,0.0,0.0,1.1
Jaron Brown,SEA,0.5,5.9,0.0,0.0,0.1,0.0,0.0,1.1
Donte Moncrief,CAR,0.4,5.3,0.0,0.0,0.0,0.0,0.0,1.0
Cody Core,NYG,0.3,4.1,0.0,0.1,1.1,0.0,0.0,0.9
Krishawn Hogan,NO,0.4,4.6,0.0,0.0,0.1,0.0,0.0,0.8
Mike Thomas,LAR,0.3,3.3,0.0,0.1,0.4,0.0,0.0,0.7
