Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Zach Ertz,PHI,6.0,66.6,0.5,0.1,15.8
Darren Waller,OAK,6.0,64.7,0.5,0.1,15.2
Mark Andrews,BAL,4.9,61.1,0.6,0.1,14.4
Jared Cook,NO,4.0,47.0,0.5,0.0,11.4
Greg Olsen,CAR,4.4,52.0,0.2,0.0,10.8
Ryan Griffin,NYJ,3.5,39.5,0.4,0.0,9.8
Jason Witten,DAL,4.1,39.9,0.3,0.1,9.6
Mike Gesicki,MIA,4.2,44.9,0.1,0.1,9.2
Jacob Hollister,SEA,4.1,39.9,0.2,0.0,9.2
Vance McDonald,PIT,4.0,40.3,0.2,0.0,9.1
George Kittle,SF,3.6,47.0,0.1,0.0,9.0
Noah Fant,DEN,3.5,43.6,0.1,0.1,8.6
Dallas Goedert,PHI,3.3,35.6,0.3,0.1,8.5
Jack Doyle,IND,3.9,34.7,0.1,0.0,8.0
Gerald Everett,LAR,3.3,38.0,0.1,0.0,7.9
Cameron Brate,TB,3.5,35.4,0.1,0.0,7.7
Darren Fells,HOU,3.0,31.7,0.2,0.0,7.5
Eric Ebron,IND,3.0,32.9,0.1,0.0,7.2
Jimmy Graham,GB,3.0,33.1,0.1,0.0,7.1
Dawson Knox,BUF,2.8,31.5,0.1,0.0,6.6
T.J. Hockenson,DET,2.8,32.0,0.1,0.0,6.5
Tyler Eifert,CIN,2.8,30.6,0.1,0.0,6.5
Delanie Walker,TEN,2.7,29.9,0.1,0.0,6.4
Jonnu Smith,TEN,2.6,29.9,0.1,0.0,6.3
O.J. Howard,TB,2.3,32.9,0.1,0.1,6.2
Benjamin Watson,NE,2.6,27.6,0.1,0.0,5.9
Ross Dwelley,SF,2.5,26.2,0.1,0.0,5.9
Luke Stocker,ATL,2.6,23.3,0.1,0.0,5.6
Ben Braunecker,CHI,2.1,23.7,0.2,0.0,5.4
Nick Boyle,BAL,2.4,22.5,0.1,0.0,5.2
Jaeden Graham,ATL,2.1,22.9,0.1,0.0,5.0
Jeremy Sprinkle,WAS,2.2,21.8,0.1,0.0,4.9
Foster Moreau,OAK,2.2,20.6,0.1,0.0,4.9
Ricky Seals-Jones,CLE,1.7,22.8,0.2,0.0,4.9
Jordan Akins,HOU,2.1,23.0,0.1,0.0,4.9
Hayden Hurst,BAL,2.1,21.6,0.1,0.0,4.6
Blake Jarwin,DAL,1.8,21.9,0.1,0.0,4.6
Demetrius Harris,CLE,1.8,19.1,0.1,0.0,4.4
C.J. Uzomah,CIN,1.8,18.5,0.1,0.0,4.2
Tyler Higbee,LAR,1.7,16.9,0.1,0.0,3.7
Anthony Firkser,TEN,1.4,16.8,0.1,0.0,3.6
Tyler Kroft,BUF,1.6,16.0,0.1,0.0,3.5
Matt LaCosse,NE,1.4,14.5,0.1,0.0,3.2
Ben Koyack,JAC,1.4,14.4,0.1,0.0,3.2
Josh Hill,NO,1.5,13.9,0.1,0.0,3.2
Nick Vannett,PIT,1.4,13.8,0.1,0.0,3.1
Nick O'Leary,JAC,1.3,13.2,0.1,0.0,2.9
Hale Hentges,WAS,1.2,12.8,0.1,0.0,2.9
Kaden Smith,NYG,1.2,12.4,0.1,0.0,2.8
Marcedes Lewis,GB,1.0,11.4,0.1,0.0,2.6
Ryan Izzo,NE,1.0,11.2,0.1,0.0,2.6
Ed Dickson,SEA,1.1,11.8,0.1,0.0,2.5
Logan Thomas,DET,1.1,10.8,0.1,0.0,2.5
Troy Fumagalli,DEN,1.1,11.2,0.1,0.0,2.5
Scott Simonson,NYG,1.0,10.2,0.1,0.0,2.3
Stephen Carlson,CLE,0.8,8.4,0.1,0.0,2.1
Jesse James,DET,0.9,9.3,0.0,0.0,2.0
Jeff Heuerman,DEN,0.9,9.1,0.0,0.0,2.0
Derek Carrier,OAK,1.0,9.6,0.0,0.0,2.0
J.P. Holtz,CHI,0.8,8.2,0.1,0.0,1.9
Luke Willson,SEA,0.9,10.0,0.0,0.0,1.9
Clive Walford,MIA,0.8,9.1,0.0,0.0,1.8
Jordan Thomas,HOU,0.8,8.0,0.0,0.0,1.8
Daniel Brown,NYJ,0.7,7.7,0.1,0.0,1.8
Geoff Swaim,JAC,0.8,6.3,0.1,0.0,1.7
Garrett Celek,SF,0.6,7.9,0.1,0.0,1.7
Tanner Hudson,TB,0.7,7.6,0.0,0.0,1.6
Mo Alie-Cox,IND,0.8,8.3,0.0,0.0,1.6
Levine Toilolo,SF,0.6,7.6,0.0,0.0,1.5
Ian Thomas,CAR,0.6,6.3,0.0,0.0,1.4
Matt Sokol,JAC,0.7,7.4,0.0,0.0,1.4
Charles Jones,JAC,0.7,7.2,0.0,0.0,1.4
Durham Smythe,MIA,0.6,7.4,0.0,0.0,1.4
Pharaoh Brown,CLE,0.6,6.3,0.0,0.0,1.3
Jason Vander Laan,NO,0.6,6.5,0.0,0.0,1.2
Robert Tonyan,GB,0.6,6.6,0.0,0.0,1.2
Isaac Nauta,DET,0.6,6.3,0.0,0.0,1.2
Lee Smith,BUF,0.5,5.3,0.0,0.0,1.2
Andrew Beck,DEN,0.5,5.5,0.0,0.0,1.1
Zach Gentry,PIT,0.4,4.0,0.1,0.0,1.1
MyCole Pruitt,TEN,0.5,5.1,0.0,0.0,1.1
Trevon Wesco,NYJ,0.5,5.4,0.0,0.0,1.0
Tommy Sweeney,BUF,0.5,5.2,0.0,0.0,1.0
Jordan Leggett,TB,0.4,4.0,0.0,0.0,1.0
Jace Sternberger,GB,0.4,4.3,0.0,0.0,0.8
Tyrone Swoopes,SEA,0.4,4.2,0.0,0.0,0.8
Dan Arnold,NO,0.3,3.6,0.0,0.0,0.7
Dalton Schultz,DAL,0.4,3.6,0.0,0.0,0.7
Chris Manhertz,CAR,0.3,3.5,0.0,0.0,0.7
Johnny Mundt,LAR,0.3,3.4,0.0,0.0,0.6
Cethan Carter,CIN,0.2,2.6,0.0,0.0,0.5
Bradley Sowell,CHI,0.1,1.0,0.0,0.0,0.2
Jerome Cunningham,WAS,0.1,0.5,0.0,0.0,0.1
