Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Zach Ertz,PHI,SEA,1,4,1.4,0.8,15.9,0.64
2,Darren Waller,OAK,NYJ,1,4,2.2,0.6,13.8,0.36
3,Mark Andrews,BAL,LAR,1,7,3.3,0.8,13.8,0.64
4,Jared Cook,NO,CAR,2,29,5.6,1.2,13.7,0.72
5,Greg Olsen,CAR,NO,4,10,6.0,1.3,13.7,0.4225
6,Ryan Griffin,NYJ,OAK,4,14,7.2,2.0,10.8,1.0
7,Dallas Goedert,PHI,SEA,5,14,8.3,1.7,9.9,0.578
8,Jacob Hollister,SEA,PHI,4,23,9.2,2.8,9.7,1.96
9,George Kittle,SF,GB,1,35,6.3,7.1,9.6,50.41
10,Vance McDonald,PIT,CIN,4,15,9.8,2.3,9.3,1.3225
11,Gerald Everett,LAR,BAL,7,18,11.1,2.3,9.3,0.755714285714
12,Noah Fant,DEN,BUF,6,19,12.2,2.2,9.2,0.806666666667
13,Eric Ebron,IND,HOU,5,17,12.9,2.5,8.5,1.25
14,Jack Doyle,IND,HOU,11,20,13.4,2.1,8.4,0.400909090909
15,Mike Gesicki,MIA,CLE,11,23,14.6,2.0,8.4,0.363636363636
16,Cameron Brate,TB,ATL,11,24,16.1,2.5,8.3,0.568181818182
17,Jason Witten,DAL,NE,11,22,18.2,2.2,8.2,0.44
18,T.J. Hockenson,DET,WAS,6,26,18.5,3.4,8.0,1.92666666667
19,Darren Fells,HOU,IND,8,24,19.1,1.7,7.9,0.36125
20,Jimmy Graham,GB,SF,14,23,19.2,2.0,7.8,0.285714285714
21,Tyler Eifert,CIN,PIT,18,25,22.5,1.6,7.2,0.142222222222
22,Dawson Knox,BUF,DEN,11,27,21.5,2.8,6.8,0.712727272727
23,Ross Dwelley,SF,GB,12,38,26.0,5.8,6.8,2.80333333333
24,O.J. Howard,TB,ATL,12,34,26.5,3.4,6.7,0.963333333333
25,Benjamin Watson,NE,DAL,15,26,22.6,2.5,6.7,0.416666666667
26,Jonnu Smith,TEN,JAC,15,36,23.8,4.7,6.3,1.47266666667
27,Nick Boyle,BAL,LAR,13,32,27.3,3.1,6.3,0.739230769231
28,Jordan Akins,HOU,IND,22,34,29.3,3.0,6.1,0.409090909091
29,Ben Braunecker,CHI,NYG,24,33,29.7,2.3,6.1,0.220416666667
30,Jeremy Sprinkle,WAS,DET,27,37,31.5,2.7,6.0,0.27
31,Demetrius Harris,CLE,MIA,25,36,30.1,3.2,6.0,0.4096
32,Foster Moreau,OAK,NYJ,23,37,30.9,2.4,5.8,0.250434782609
33,Blake Jarwin,DAL,NE,29,38,32.3,2.2,5.3,0.166896551724
34,Hayden Hurst,BAL,LAR,28,36,33.4,2.1,5.3,0.1575
35,Jaeden Graham,ATL,TB,21,39,30.7,5.7,4.9,1.54714285714
36,Tyler Higbee,LAR,BAL,27,44,36.2,3.0,4.7,0.333333333333
37,Luke Stocker,ATL,TB,34,46,39.5,3.8,4.6,0.424705882353
38,Ricky Seals-Jones,CLE,MIA,25,48,38.0,5.7,4.5,1.2996
39,Josh Hill,NO,CAR,37,42,39.4,1.3,4.4,0.0456756756757
40,C.J. Uzomah,CIN,PIT,37,45,40.6,2.8,4.4,0.211891891892
41,Kaden Smith,NYG,CHI,26,43,37.1,4.9,4.4,0.923461538462
42,Nick Vannett,PIT,CIN,39,49,44.0,2.9,4.2,0.215641025641
43,Ben Koyack,JAC,TEN,35,44,40.8,2.7,4.2,0.208285714286
44,Delanie Walker,TEN,JAC,16,28,22.3,5.3,4.1,1.755625
45,Anthony Firkser,TEN,JAC,40,51,44.3,3.2,4.0,0.256
46,Scott Simonson,NYG,CHI,33,47,41.0,4.7,3.8,0.669393939394
