Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Michael Thomas,NO,CAR,1,2,1.0,0.0,24.6,0.0
2,Julio Jones,ATL,TB,1,5,2.0,0.0,21.2,0.0
3,DeAndre Hopkins,HOU,IND,3,10,3.3,0.7,20.8,0.163333333333
4,Chris Godwin,TB,ATL,4,14,4.7,1.3,19.1,0.4225
5,Mike Evans,TB,ATL,2,6,5.4,0.9,18.4,0.405
6,Davante Adams,GB,SF,3,14,6.4,2.0,17.1,1.33333333333
7,Odell Beckham Jr.,CLE,MIA,3,13,7.3,1.7,16.9,0.963333333333
8,Julian Edelman,NE,DAL,4,11,8.6,1.4,16.5,0.49
9,D.J. Chark,JAC,TEN,7,13,9.0,1.7,16.4,0.412857142857
10,Tyler Lockett,SEA,PHI,4,19,10.0,2.6,16.2,1.69
11,Calvin Ridley,ATL,TB,7,26,10.9,2.2,16.2,0.691428571429
12,Cooper Kupp,LAR,BAL,7,21,12.0,2.2,15.9,0.691428571429
13,D.J. Moore,CAR,NO,8,16,13.0,2.0,15.9,0.5
14,Amari Cooper,DAL,NE,6,24,15.3,3.1,15.8,1.60166666667
15,Allen Robinson,CHI,NYG,9,21,15.5,2.5,15.2,0.694444444444
16,John Brown,BUF,DEN,12,22,17.0,1.8,15.1,0.27
17,Jarvis Landry,CLE,MIA,12,32,17.6,3.6,14.8,1.08
18,Kenny Golladay,DET,WAS,10,28,19.3,2.1,14.6,0.441
19,Courtland Sutton,DEN,BUF,12,24,19.7,2.3,14.5,0.440833333333
20,Jamison Crowder,NYJ,OAK,11,25,19.7,2.4,14.3,0.523636363636
21,T.Y. Hilton,IND,HOU,12,49,21.6,9.4,14.2,7.36333333333
22,Tyrell Williams,OAK,NYJ,15,39,22.3,3.3,14.0,0.726
23,Devante Parker,MIA,CLE,18,25,22.8,1.1,13.3,0.0672222222222
24,Terry McLaurin,WAS,DET,20,34,24.7,1.5,13.2,0.1125
25,Michael Gallup,DAL,NE,14,32,25.6,4.3,13.2,1.32071428571
26,Deebo Samuel,SF,GB,19,30,25.7,1.8,13.1,0.170526315789
27,Golden Tate,NYG,CHI,13,33,27.0,3.5,13.1,0.942307692308
28,D.K. Metcalf,SEA,PHI,18,35,27.5,2.7,13.0,0.405
29,Curtis Samuel,CAR,NO,17,33,28.2,3.5,12.9,0.720588235294
30,Emmanuel Sanders,SF,GB,20,99,31.5,15.4,12.6,11.858
31,Marvin Jones,DET,WAS,21,36,31.5,1.8,12.5,0.154285714286
32,Marquise Brown,BAL,LAR,22,41,32.1,3.0,12.5,0.409090909091
33,Tyler Boyd,CIN,PIT,27,41,33.3,2.1,12.4,0.163333333333
34,James Washington,PIT,CIN,30,42,35.8,3.2,12.2,0.341333333333
35,Will Fuller,HOU,IND,21,41,36.4,2.8,12.2,0.373333333333
36,Dede Westbrook,JAC,TEN,29,45,36.4,2.9,12.0,0.29
37,Robert Woods,LAR,BAL,30,50,36.9,3.8,11.9,0.481333333333
38,Demaryius Thomas,NYJ,OAK,33,48,42.7,3.1,11.8,0.291212121212
39,Robby Anderson,NYJ,OAK,33,57,43.1,4.5,11.6,0.613636363636
40,Taylor Gabriel,CHI,NYG,35,58,44.1,4.2,11.6,0.504
41,A.J. Brown,TEN,JAC,37,62,44.3,4.8,11.3,0.622702702703
42,Zach Pascal,IND,HOU,36,54,44.4,5.5,10.9,0.840277777778
43,Hunter Renfrow,OAK,NYJ,23,56,45.1,2.1,10.9,0.191739130435
44,Randall Cobb,DAL,NE,39,58,46.0,2.9,10.9,0.215641025641
45,Chris Conley,JAC,TEN,35,54,46.3,2.7,10.9,0.208285714286
46,Brandin Cooks,LAR,BAL,27,62,37.4,7.1,10.6,1.86703703704
47,Kenny Stills,HOU,IND,39,58,47.3,5.9,10.5,0.892564102564
48,Darius Slayton,NYG,CHI,34,61,49.3,7.1,10.3,1.48264705882
49,Cole Beasley,BUF,DEN,40,54,49.3,3.7,10.2,0.34225
50,Sterling Shepard,NYG,CHI,30,69,46.2,7.8,10.1,2.028
51,Russell Gage,ATL,TB,31,61,53.0,3.6,9.8,0.418064516129
52,Josh Gordon,SEA,PHI,42,66,53.6,5.3,9.8,0.66880952381
53,Corey Davis,TEN,JAC,42,65,53.6,3.9,9.4,0.362142857143
54,Danny Amendola,DET,WAS,44,60,53.7,2.5,9.3,0.142045454545
55,Alshon Jeffery,PHI,SEA,27,87,48.1,16.7,9.1,10.3292592593
56,Ted Ginn,NO,CAR,49,64,57.5,2.4,9.0,0.117551020408
57,Diontae Johnson,PIT,CIN,35,74,50.5,9.8,8.9,2.744
58,Allen Hurns,MIA,CLE,56,69,61.2,3.4,8.8,0.206428571429
59,Adam Humphries,TEN,JAC,49,67,61.2,2.4,8.8,0.117551020408
60,Tim Patrick,DEN,BUF,55,96,61.8,8.0,8.6,1.16363636364
61,Allen Lazard,GB,SF,43,76,61.7,4.3,8.5,0.43
62,Anthony Miller,CHI,NYG,56,77,63.4,4.9,8.4,0.42875
63,Kendrick Bourne,SF,GB,60,72,65.3,2.9,8.4,0.140166666667
64,N'Keal Harry,NE,DAL,42,94,63.7,10.3,8.4,2.52595238095
65,Alex Erickson,CIN,PIT,48,71,65.1,2.9,8.2,0.175208333333
66,Albert Wilson,MIA,CLE,56,75,70.1,3.2,8.1,0.182857142857
67,Tre'Quan Smith,NO,CAR,61,77,70.6,2.9,8.0,0.137868852459
68,Josh Reynolds,LAR,BAL,49,98,70.8,11.2,8.0,2.56
69,Jakeem Grant,MIA,CLE,64,78,72.5,3.5,7.6,0.19140625
70,Willie Snead,BAL,LAR,66,77,72.4,2.6,7.6,0.102424242424
71,Geronimo Allison,GB,SF,63,81,73.4,4.4,7.6,0.307301587302
72,Marquez Valdes-Scantling,GB,SF,64,90,74.7,6.6,7.5,0.680625
73,Zay Jones,OAK,NYJ,66,76,71.6,3.0,7.2,0.136363636364
74,Chester Rogers,IND,HOU,67,84,76.5,5.7,7.0,0.484925373134
75,Scott Miller,TB,ATL,54,102,77.2,7.9,7.0,1.15574074074
76,Rashard Higgins,CLE,MIA,69,85,79.4,3.4,7.0,0.167536231884
77,Jakobi Meyers,NE,DAL,37,99,79.6,13.5,6.8,4.92567567568
78,Nelson Agholor,PHI,SEA,43,95,68.0,13.9,6.7,4.49325581395
79,Kelvin Harmon,WAS,DET,61,89,74.0,6.9,6.6,0.780491803279
80,Phillip Dorsett,NE,DAL,38,103,60.7,14.9,6.4,5.84236842105
81,Trey Quinn,WAS,DET,73,85,77.9,2.8,6.3,0.107397260274
82,Isaiah McKenzie,BUF,DEN,76,89,82.1,2.6,6.3,0.0889473684211
83,Marcus Johnson,IND,HOU,72,88,81.9,4.7,6.2,0.306805555556
84,Breshad Perriman,TB,ATL,80,89,85.9,2.0,6.0,0.05
85,Jordan Matthews,PHI,SEA,79,101,92.7,4.9,5.8,0.303924050633
86,Marquise Goodwin,SF,GB,75,99,90.3,4.1,5.8,0.224133333333
87,Justin Hardy,ATL,TB,79,99,90.4,4.4,5.7,0.245063291139
88,Keelan Cole,JAC,TEN,78,95,84.9,4.2,5.7,0.226153846154
89,Jarius Wright,CAR,NO,77,93,85.9,3.4,5.5,0.15012987013
90,Tajae Sharpe,TEN,JAC,78,97,87.5,6.1,5.4,0.477051282051
91,Mack Hollins,PHI,SEA,66,92,87.6,3.8,5.4,0.218787878788
92,DaeSean Hamilton,DEN,BUF,78,104,92.7,5.8,5.2,0.431282051282
93,J.J. Arcega-Whiteside,PHI,SEA,74,98,93.1,4.3,5.1,0.249864864865
94,Miles Boykin,BAL,LAR,80,96,90.4,3.4,5.0,0.1445
95,Johnny Holton,PIT,CIN,80,111,98.4,6.0,5.0,0.45
96,Mohamed Sanu,NE,DAL,30,101,70.2,18.0,4.9,10.8
97,Jake Kumerow,GB,SF,63,105,93.3,5.2,4.9,0.429206349206
98,Richie James,SF,GB,78,109,97.8,7.5,4.8,0.721153846154
99,Cordarrelle Patterson,CHI,NYG,92,103,98.5,3.3,4.8,0.118369565217
100,Paul Richardson,WAS,DET,67,100,85.6,10.5,4.8,1.64552238806
101,Seth Roberts,BAL,LAR,97,112,100.9,4.1,4.5,0.173298969072
