Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Antonio Brown,PIT,0.2,1.2,0.0,7.2,96.6,0.7,0.1,21.1
Julio Jones,ATL,0.0,0.0,0.0,6.5,95.7,0.6,0.1,19.7
A.J. Green,CIN,0.0,0.0,0.0,6.0,84.1,0.6,0.1,17.8
Amari Cooper,OAK,0.1,0.6,0.0,6.1,82.4,0.5,0.1,17.4
Doug Baldwin,SEA,0.1,0.8,0.0,6.0,76.3,0.6,0.1,17.4
Jordy Nelson,GB,0.0,0.0,0.0,5.5,73.9,0.7,0.1,16.9
DeAndre Hopkins,HOU,0.0,0.0,0.0,5.8,78.1,0.5,0.1,16.7
Michael Thomas,NO,0.0,0.0,0.0,6.2,76.0,0.5,0.1,16.6
Larry Fitzgerald,ARI,0.0,0.1,0.0,6.6,70.4,0.5,0.1,16.4
Odell Beckham Jr.,NYG,0.0,0.0,0.0,5.9,78.5,0.5,0.1,16.2
Stefon Diggs,MIN,0.1,0.8,0.0,6.0,71.8,0.5,0.1,16.1
Brandin Cooks,NE,0.2,1.0,0.0,5.2,74.6,0.6,0.0,16.0
Michael Crabtree,OAK,0.0,0.0,0.0,5.6,70.0,0.6,0.1,15.8
Dez Bryant,DAL,0.0,0.0,0.0,5.0,70.5,0.6,0.1,15.8
Demaryius Thomas,DEN,0.0,0.0,0.0,5.5,70.2,0.5,0.1,15.2
Golden Tate,DET,0.4,1.8,0.0,5.7,63.6,0.4,0.1,14.6
Emmanuel Sanders,DEN,0.0,0.1,0.0,5.0,67.6,0.5,0.0,14.6
Kelvin Benjamin,CAR,0.0,0.0,0.0,4.6,65.9,0.5,0.1,14.1
Pierre Garcon,SF,0.0,0.0,0.0,5.2,65.4,0.4,0.0,14.1
Allen Robinson,JAC,0.0,0.0,0.0,4.8,63.3,0.5,0.0,13.9
T.Y. Hilton,IND,0.0,0.0,0.0,4.9,70.8,0.3,0.0,13.5
Alshon Jeffery,PHI,0.0,0.0,0.0,5.0,66.9,0.3,0.0,13.5
Jamison Crowder,WAS,0.1,0.6,0.0,4.8,59.0,0.5,0.1,13.5
Brandon Marshall,NYG,0.0,0.0,0.0,4.5,60.7,0.5,0.0,13.4
Sammy Watkins,LAR,0.0,0.0,0.0,4.1,61.6,0.5,0.0,13.2
Keenan Allen,LAC,0.0,0.3,0.0,5.6,62.4,0.2,0.1,13.0
Terrelle Pryor,WAS,0.1,0.5,0.0,4.4,66.7,0.3,0.0,13.0
Tyreek Hill,KC,1.3,7.1,0.1,5.0,54.6,0.3,0.1,13.0
Martavis Bryant,PIT,0.2,0.9,0.0,4.0,58.6,0.5,0.0,12.9
Ted Ginn,NO,0.2,1.4,0.0,4.4,60.3,0.4,0.1,12.8
Davante Adams,GB,0.0,0.0,0.0,4.5,60.5,0.4,0.1,12.7
Mike Wallace,BAL,0.1,1.1,0.0,4.5,55.1,0.4,0.0,12.3
Chris Hogan,NE,0.2,1.0,0.0,3.9,55.1,0.5,0.1,12.1
John Brown,ARI,0.1,0.5,0.0,3.9,53.1,0.4,0.0,11.6
Rishard Matthews,TEN,0.0,0.1,0.0,3.7,54.0,0.4,0.1,11.4
Kenny Britt,CLE,0.0,0.0,0.0,3.8,51.8,0.4,0.1,11.4
Jeremy Maclin,BAL,0.0,0.3,0.0,4.8,54.3,0.2,0.0,11.4
Kendall Wright,CHI,0.1,0.4,0.0,4.2,50.2,0.3,0.0,11.3
Adam Thielen,MIN,0.2,1.5,0.0,4.1,55.1,0.3,0.1,11.2
