Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
David Johnson,ARI,18.6,79.7,0.8,5.2,49.1,0.2,0.2,23.7
Le'Veon Bell,PIT,20.7,94.4,0.8,4.8,42.5,0.2,0.2,23.7
LeSean McCoy,BUF,18.7,85.4,0.7,3.3,25.8,0.1,0.1,18.9
Ezekiel Elliott,DAL,20.2,91.6,0.7,2.6,21.6,0.1,0.1,18.6
Todd Gurley,LAR,19.4,79.7,0.7,2.9,22.5,0.1,0.1,17.7
Devonta Freeman,ATL,14.8,66.1,0.7,3.5,30.9,0.1,0.1,17.6
DeMarco Murray,TEN,16.5,76.2,0.6,2.9,22.3,0.1,0.1,16.7
Jordan Howard,CHI,17.5,82.7,0.6,2.5,20.3,0.1,0.1,16.6
Melvin Gordon,LAC,18.4,72.2,0.5,3.4,24.8,0.1,0.2,16.1
Lamar Miller,HOU,18.9,73.1,0.6,2.3,17.0,0.1,0.1,14.9
C.J. Anderson,DEN,14.6,61.0,0.5,2.3,18.0,0.1,0.1,13.7
Dalvin Cook,MIN,13.1,56.4,0.4,2.7,21.6,0.1,0.1,13.3
Carlos Hyde,SF,15.8,64.8,0.5,2.0,14.6,0.1,0.2,13.1
Bilal Powell,NYJ,10.0,46.0,0.2,3.4,25.8,0.2,0.1,13.0
Marshawn Lynch,OAK,14.0,55.6,0.5,2.1,16.7,0.1,0.1,12.9
Christian McCaffrey,CAR,10.6,47.3,0.3,3.3,26.7,0.1,0.1,12.7
Ty Montgomery,GB,11.3,44.1,0.4,3.0,23.8,0.1,0.1,12.4
Isaiah Crowell,CLE,14.4,59.5,0.3,2.6,19.7,0.0,0.1,12.3
Leonard Fournette,JAC,15.0,62.3,0.4,1.8,13.7,0.1,0.1,12.2
Ameer Abdullah,DET,12.4,50.2,0.4,2.5,20.2,0.1,0.2,12.2
Kareem Hunt,KC,13.3,52.0,0.3,2.8,21.6,0.1,0.1,11.9
Danny Woodhead,BAL,5.7,24.2,0.1,4.0,30.1,0.3,0.1,11.5
Frank Gore,IND,13.8,53.7,0.4,2.1,15.2,0.1,0.1,11.5
Theo Riddick,DET,4.8,17.4,0.1,4.0,30.9,0.4,0.1,11.3
Duke Johnson,CLE,6.0,23.7,0.1,3.9,32.4,0.2,0.1,11.1
Mark Ingram,NO,11.5,47.9,0.2,2.8,20.7,0.1,0.2,11.0
Tevin Coleman,ATL,8.4,36.9,0.3,2.3,22.1,0.1,0.1,10.4
Jonathan Stewart,CAR,12.9,54.9,0.5,0.8,6.5,0.0,0.1,9.9
Joe Mixon,CIN,10.3,40.1,0.3,2.2,17.8,0.1,0.1,9.8
Robert Kelley,WAS,13.0,53.8,0.5,0.8,6.1,0.0,0.1,9.7
Darren Sproles,PHI,5.5,25.3,0.1,3.3,25.4,0.1,0.1,9.5
Mike Gillislee,NE,10.0,45.9,0.5,0.9,7.3,0.0,0.1,9.4
Terrance West,BAL,11.5,45.7,0.2,2.0,14.2,0.0,0.1,9.2
Matt Forte,NYJ,9.6,40.7,0.2,2.0,16.8,0.0,0.1,8.7
James White,NE,3.2,13.7,0.1,3.1,26.7,0.2,0.1,8.6
Adrian Peterson,NO,10.1,39.8,0.4,1.5,9.5,0.0,0.2,8.5
Paul Perkins,NYG,11.8,48.0,0.2,1.3,11.2,0.0,0.1,8.3
Chris Thompson,WAS,3.9,17.8,0.1,3.1,24.0,0.1,0.1,8.2
Eddie Lacy,SEA,9.2,40.0,0.4,0.8,6.7,0.0,0.1,7.6
Jamaal Charles,DEN,7.4,32.0,0.2,1.8,14.4,0.1,0.2,7.5
Shane Vereen,NYG,4.1,17.0,0.1,2.8,21.9,0.1,0.1,7.5
Latavius Murray,MIN,7.8,31.0,0.4,1.1,7.6,0.0,0.1,7.4
Jeremy Hill,CIN,9.2,34.8,0.5,0.7,5.6,0.0,0.1,7.3
Giovani Bernard,CIN,6.3,24.5,0.1,2.1,17.8,0.1,0.1,7.2
Derrick Henry,TEN,8.7,38.6,0.2,1.0,8.3,0.0,0.1,7.0
LeGarrette Blount,PHI,10.4,41.2,0.3,0.5,3.0,0.0,0.1,6.5
C.J. Prosise,SEA,2.7,12.4,0.1,2.2,20.5,0.1,0.1,6.3
Alvin Kamara,NO,2.8,11.4,0.1,2.2,17.4,0.1,0.1,6.0
DeAndre Washington,OAK,6.3,25.8,0.1,1.2,9.5,0.0,0.1,5.4
Robert Turbin,IND,4.5,17.0,0.1,1.6,11.6,0.0,0.1,5.3
Thomas Rawls,SEA,7.1,29.2,0.2,0.7,5.6,0.0,0.1,5.2
Tarik Cohen,CHI,4.0,17.4,0.1,1.5,12.4,0.0,0.1,5.1
Charcandrick West,KC,5.5,21.0,0.1,1.3,10.6,0.0,0.1,5.0
Jalen Richard,OAK,3.3,14.7,0.1,1.4,11.8,0.1,0.1,4.9
