Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-09-11,2017,1,DEN,LAC,41.5,0.591715976331361,22.25,,,,,,,,,,
2017-09-11,2017,1,LAC,DEN,41.5,0.432900432900433,19.25,,,,,,,,,,
2017-09-11,2017,1,MIN,NO,47.5,0.632911392405063,25.25,,,,,,,,,,
2017-09-11,2017,1,NO,MIN,47.5,0.3921568627450979,22.25,,,,,,,,,,
2017-09-10,2017,1,ARI,DET,48.5,0.543478260869565,25.5,0.3383,29.2015625,0.0318,17.467636363599997,0.2356,42.96682174113,0.005,6.7,0.03,6.8
2017-09-10,2017,1,ATL,CHI,48.0,0.7299270072992701,27.25,0.1792,30.799223962,0.1125,18.678,0.24860000000000002,39.72368901098999,0.0303,11.4,0.07,7.2
2017-09-10,2017,1,BAL,CIN,41.5,0.436681222707424,19.5,0.047799999999999995,25.788055897,0.004,13.7916595745,0.0571,29.227864930049996,0.0,12.299999999999999,0.03,6.4
2017-09-10,2017,1,BUF,NYJ,42.0,0.7692307692307689,24.5,0.08,23.288956141,0.0253,16.0516941176,0.07930000000000001,24.000211749679995,0.0175,10.2,0.135,7.6
2017-09-10,2017,1,CAR,SF,45.5,0.662251655629139,24.75,0.1114,25.63521172,0.0813,19.066518518499997,0.1545,29.093321513021998,0.0665,17.0,0.07,8.5
2017-09-10,2017,1,CHI,ATL,48.0,0.29325513196480896,20.75,0.1198,23.219802231000003,0.005,12.30971875,0.1283,28.781928588087,0.009000000000000001,14.299999999999999,0.005,5.2
2017-09-10,2017,1,CIN,BAL,41.5,0.588235294117647,22.0,0.017,25.666668449,0.0174,15.2863473054,0.1496,32.765559020793,0.062,13.8,0.0175,6.5
2017-09-10,2017,1,CLE,PIT,47.0,0.21141649048625802,18.5,0.0413,24.650366069000004,0.0315,13.9002352941,0.0779,29.449930390840006,0.014000000000000002,5.5,0.0175,5.0
2017-09-10,2017,1,DAL,NYG,46.5,0.7142857142857142,26.25,0.1953,25.074,0.032,16.5597209302,0.10540000000000001,35.30944921636,0.0747,12.799999999999999,0.005,5.8
2017-09-10,2017,1,DET,ARI,48.5,0.480769230769231,23.0,0.1748,26.196549278,0.0253,16.9749693252,0.1341,33.80923857301,0.0414,12.1,0.005,5.5
2017-09-10,2017,1,GB,SEA,49.5,0.581395348837209,26.0,0.0444,19.271128717000003,0.0778,20.544,0.182,42.65196850390001,0.049300000000000004,16.3,0.0175,6.2
2017-09-10,2017,1,HOU,JAX,38.0,0.675675675675676,21.5,0.0494,18.918631856,0.0065,12.374,0.0343,21.1460479042,0.0224,14.8,0.155,8.6
2017-09-10,2017,1,IND,LAR,41.5,0.38167938931297707,19.0,0.0187,19.981180314,0.0043,11.564,0.0537,31.93865151515,0.0144,11.76,0.005,5.8
2017-09-10,2017,1,JAX,HOU,38.0,0.34965034965034997,16.5,0.0217,19.937291667000004,0.0045,12.6900826446,0.0753,35.616544465162995,0.009000000000000001,6.5,0.0175,7.4
2017-09-10,2017,1,LAR,IND,41.5,0.641025641025641,22.5,0.2,19.399387300999997,0.0197,13.735999999999999,0.0627,38.572819582431,0.005,7.699999999999999,0.135,8.1
2017-09-10,2017,1,NYG,DAL,46.5,0.31152647975077896,20.25,0.0093,21.080991078,0.0154,15.7599070064,0.0674,30.68362526649,0.0063,12.5375,0.03,6.5
2017-09-10,2017,1,NYJ,BUF,42.0,0.25706940874036,17.5,0.0716,21.567180287,0.004,12.6418983051,0.0993,33.49157589691,0.004,5.5,0.005,5.4
2017-09-10,2017,1,OAK,TEN,49.5,0.44642857142857106,23.5,0.0687,21.683084640000004,0.0902,17.322,0.30700000000000005,45.17093408230001,0.0219,11.7,0.005,6.1
2017-09-10,2017,1,PHI,WAS,49.5,0.518134715025907,25.25,0.0348,23.699404946999998,0.0498,15.498,0.0816,30.26319313022,0.2307,19.3,0.03,6.4
2017-09-10,2017,1,PIT,CLE,47.0,0.8130081300813009,28.5,0.3383,28.328172043000002,0.0858,17.108,0.299,46.299843530113,0.0065,6.365,0.115,8.6
2017-09-10,2017,1,SEA,GB,49.5,0.444444444444444,23.5,0.0207,24.345207827,0.0415,19.0657540107,0.16260000000000002,37.184249201416996,0.0698,17.7,0.0175,6.7
2017-09-10,2017,1,SF,CAR,45.5,0.36363636363636404,20.75,0.121,22.757818338,0.0053,13.9944,0.0963,28.18379693371,0.011300000000000001,8.06,0.005,5.2
2017-09-10,2017,1,TEN,OAK,49.5,0.578034682080925,26.0,0.0996,24.820551753,0.1055,18.6297458564,0.1577,38.06301107757,0.1483,15.700000000000001,0.005,5.6
2017-09-10,2017,1,WAS,PHI,49.5,0.505050505050505,24.25,0.005,20.284375435999998,0.0439,17.416,0.1254,40.08222786233,0.0487,17.240000000000002,0.005,5.8
2017-09-07,2017,1,KC,NE,47.5,0.20920502092050197,19.75,,,,,,,,,,
2017-09-07,2017,1,NE,KC,47.5,0.8130081300813009,27.75,,,,,,,,,,
