Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Cooper Kupp,LAR,8.9,116.1,0.8,0.1,0.3,0.0,0.1,25.1
Davante Adams,GB,8.1,108.9,0.8,0.0,0.0,0.0,0.1,23.7
Justin Jefferson,MIN,7.2,105.1,0.8,0.4,1.8,0.0,0.1,22.4
Hunter Renfrow,LV,8.0,86.9,0.5,0.1,0.5,0.0,0.1,19.5
Tyreek Hill,KC,6.5,82.4,0.7,0.8,4.7,0.0,0.1,19.3
Diontae Johnson,PIT,7.1,83.5,0.6,0.4,2.3,0.0,0.1,19.0
Chris Godwin,TB,6.9,83.0,0.6,0.4,2.1,0.0,0.1,18.9
Deebo Samuel,SF,4.2,61.1,0.3,6.8,40.5,0.4,0.1,18.5
Stefon Diggs,BUF,6.1,77.7,0.6,0.0,0.2,0.0,0.1,17.6
Keenan Allen,LAC,6.8,76.0,0.4,0.0,0.1,0.0,0.1,16.5
CeeDee Lamb,DAL,5.4,69.9,0.5,0.6,4.0,0.0,0.1,15.9
Brandin Cooks,HOU,5.9,71.8,0.4,0.3,1.6,0.0,0.1,15.8
Ja'Marr Chase,CIN,5.0,72.4,0.5,0.6,2.6,0.0,0.1,15.7
Mike Evans,TB,4.8,67.5,0.6,0.0,0.2,0.0,0.0,15.3
Tee Higgins,CIN,5.2,72.4,0.5,0.1,0.3,0.0,0.1,15.1
D.K. Metcalf,SEA,5.1,69.4,0.5,0.0,0.2,0.0,0.0,15.1
DeVante Parker,MIA,5.3,67.7,0.5,0.0,0.0,0.0,0.0,15.0
D.J. Moore,CAR,5.3,69.7,0.4,0.5,2.3,0.0,0.1,14.8
Mike Williams,LAC,4.8,67.6,0.5,0.0,0.0,0.0,0.0,14.5
Amari Cooper,DAL,4.8,61.6,0.5,0.1,0.1,0.0,0.0,14.0
Michael Pittman Jr.,IND,4.9,62.9,0.4,0.3,2.2,0.0,0.0,14.0
Brandon Aiyuk,SF,4.6,59.6,0.5,0.5,2.8,0.0,0.0,13.9
Odell Beckham Jr.,LAR,4.3,61.5,0.5,0.3,1.4,0.0,0.0,13.7
Christian Kirk,ARI,4.4,61.6,0.5,0.1,0.6,0.0,0.0,13.5
Terry McLaurin,WAS,4.8,63.0,0.4,0.1,0.2,0.0,0.1,13.4
Cordarrelle Patterson,ATL,2.9,31.9,0.2,10.4,43.2,0.4,0.2,13.3
Marquise Brown,BAL,5.3,64.1,0.3,0.1,0.2,0.0,0.0,13.3
Darnell Mooney,CHI,4.4,60.1,0.4,0.2,1.1,0.0,0.0,13.1
Julio Jones,TEN,4.3,62.4,0.4,0.0,0.0,0.0,0.0,12.8
Cole Beasley,BUF,4.8,51.0,0.4,0.0,0.0,0.0,0.0,12.6
Michael Gallup,DAL,4.1,56.0,0.4,0.0,0.0,0.0,0.0,12.3
A.J. Green,ARI,3.8,57.1,0.4,0.0,0.0,0.0,0.0,12.2
Jerry Jeudy,DEN,4.3,55.9,0.4,0.1,0.5,0.0,0.0,12.2
Chase Claypool,PIT,4.1,59.1,0.2,1.0,4.8,0.0,0.0,12.0
K.J. Osborn,MIN,4.1,52.0,0.4,0.1,0.2,0.0,0.0,11.9
Amon-Ra St. Brown,DET,5.4,54.2,0.2,0.0,0.3,0.0,0.1,11.8
Russell Gage,ATL,5.0,56.1,0.2,0.1,0.2,0.0,0.1,11.7
Jamison Crowder,NYJ,4.5,50.5,0.4,0.0,0.1,0.0,0.1,11.7
DeVonta Smith,PHI,4.1,55.7,0.3,0.0,0.0,0.0,0.0,11.5
Van Jefferson,LAR,3.9,54.8,0.3,0.1,0.7,0.0,0.0,11.3
Jarvis Landry,CLE,4.6,53.9,0.2,0.4,2.0,0.0,0.1,11.2
Jakobi Meyers,NE,4.7,53.1,0.2,0.0,0.1,0.0,0.0,11.0
Marvin Jones Jr.,JAC,3.9,51.6,0.3,0.0,0.0,0.0,0.0,10.8
Sterling Shepard,NYG,4.8,49.4,0.2,0.2,1.2,0.0,0.1,10.8
Donovan Peoples-Jones,CLE,3.5,54.2,0.2,0.0,0.0,0.0,0.0,10.3
Laviska Shenault Jr.,JAC,3.9,41.9,0.2,1.7,6.9,0.1,0.1,10.1
Kenny Golladay,NYG,3.6,52.1,0.2,0.0,0.0,0.0,0.0,9.9
Tyler Boyd,CIN,4.2,46.7,0.2,0.3,1.9,0.0,0.1,9.9
Nelson Agholor,NE,3.3,41.5,0.4,0.1,0.8,0.0,0.0,9.7
Robby Anderson,CAR,4.1,45.6,0.2,0.1,0.2,0.0,0.0,9.7
Josh Reynolds,DET,3.8,49.0,0.2,0.0,0.1,0.0,0.0,9.7
Rondale Moore,ARI,3.7,38.5,0.2,0.9,6.1,0.0,0.0,9.5
Marquez Valdes-Scantling,GB,3.0,50.4,0.2,0.1,0.1,0.0,0.0,9.4
Rashod Bateman,BAL,3.7,46.6,0.1,0.0,0.2,0.0,0.0,9.2
Tre'Quan Smith,NO,3.4,45.0,0.2,0.0,0.1,0.0,0.0,9.1
Gabriel Davis,BUF,3.0,42.0,0.3,0.0,0.0,0.0,0.0,9.0
Courtland Sutton,DEN,3.3,45.9,0.2,0.0,0.1,0.0,0.0,8.9
Kendrick Bourne,NE,3.2,41.7,0.2,0.3,2.3,0.0,0.0,8.9
Allen Lazard,GB,3.1,41.4,0.3,0.1,0.6,0.0,0.0,8.8
Tyler Lockett,SEA,3.3,41.0,0.2,0.0,-0.1,0.0,0.1,8.7
Tim Patrick,DEN,3.1,41.3,0.2,0.0,0.0,0.0,0.0,8.5
