player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,note,tag,recommendation,pos_rank,start_sit_grade,r2p_pts,uncertainty
16374,Dalvin Cook,8960d61e-433b-41ea-a7ad-4e76be87b582,MIN,RB,RB,D. Cook,RB,RB,https://www.fantasypros.com/nfl/players/dalvin-cook.php,dalvin-cook.php,https://images.fantasypros.com/images/players/nfl/16374/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16374/headshot/210x210.png,30154,2130893,7,100.0,99.9,100,at CHI,CHI,,1,1,2,1.21,0.40,"Goodnight, Dalvin Cook. After being listed as questionable due to his injury recovery, Cook shocked the NFL world this past Thursday night by not only being active but by putting up one of the best performances of the season. He was able to take advantage of wide-open running lanes all game long and rumble for 205 rushing yards and two touchdowns. He put up 35 Half PPR fantasy points and most likely helped carry fantasy managers into the first round of their playoffs - assuming that they took a shot and started him. Against a Bears defense that is going to be without key players like Eddie Goldman and Mario Edwards - plus Khalil Mack - he is a top-5 start yet again.",,,RB1,A+,21.0,0.16000000000000003
19217,Jonathan Taylor,925195a4-06ba-4e37-ae7d-a3d6a5419139,IND,RB,RB,J. Taylor,RB,RB,https://www.fantasypros.com/nfl/players/jonathan-taylor.php,jonathan-taylor.php,https://images.fantasypros.com/images/players/nfl/19217/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19217/headshot/210x210.png,32711,2866395,14,99.9,99.8,100,vs. NE,NE,,2,1,3,2.13,0.69,"The Patriots aren't the easiest matchup for running backs, but Taylor is basically matchup-proof. The Bills were thought to have a top run defense, and Taylor trampled Buffalo for 185 rushing yards and four touchdowns in Week 11. Taylor then ran for 85 yards and a touchdown the following week against a very good Buccaneers run defense. Taylor leads the NFL with 1,348 rushing yards, and he's more than 300 yards ahead of his closest pursuer, Joe Mixon. Taylor also has a league-high 18 touchdowns. He's the RB1 this week.",,,RB2,A+,19.9,0.4760999999999999
17246,Nick Chubb,4bd60b33-9fbf-4156-ba2b-8264ac37b418,CLE,RB,RB,N. Chubb,RB,RB,https://www.fantasypros.com/nfl/players/nick-chubb.php,nick-chubb.php,https://images.fantasypros.com/images/players/nfl/17246/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17246/headshot/210x210.png,31005,2131579,13,99.8,99.5,100,vs. LV,LV,,3,3,6,3.85,1.08,"The COVID-19 chaos in Cleveland might boost Chubb's Week 15 fantasy value. The Browns are going to be without QB Baker Mayfield, WR Jarvis Landry, and TE Austin Hooper, who all landed on the COVID-19 list this week. There's also a good chance they'll be without Kareem Hunt, who injured his ankle last weekend and hasn't been able to practice. When Hunt was sidelined by a calf injury earlier this season, Chubb averaged 19.4 fantasy points (0.5 PPR) over a three-game stretch from Halloween to mid-November, with 52-328-3 rushing and 5-48-1 receiving. Chubb is a must-start this week against a Raiders run defense that's giving up 21.8 fantasy points per game to running backs. He's the RB2 in this week's rankings behind only Jonathan Taylor.",,,RB3,A,19.0,0.38880000000000003
16421,Alvin Kamara,d9c857b2-97da-4fb8-a527-afbbb2a67413,NO,RB,RB,A. Kamara,RB,RB,https://www.fantasypros.com/nfl/players/alvin-kamara.php,alvin-kamara.php,https://images.fantasypros.com/images/players/nfl/16421/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16421/headshot/210x210.png,30180,2082721,6,100.0,99.9,100,at TB,TB,,4,2,9,4.15,1.39,"Welcome back, Kamara! Fantasy managers missed you - except the ones who had to go against you last week - and it's good to have you back in our starting lineups. In Kamara's first game back since Week 9, he saw 32 total opportunities and put up 145 total yards of offense to go along with a touchdown. The Bucs are obviously one of the toughest matchups for opposing RBs this season, but they are allowing a shocking 7.2 receptions per game to the position, which trails only the Seattle Seahawks. With Kamara's involvement in all aspects of the RB position in New Orleans, he's a rock-solid start again this week as a high-end RB1.",,,RB4,A,18.2,0.9660499999999999
16483,Austin Ekeler,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,LAC,RB,RB,A. Ekeler,RB,RB,https://www.fantasypros.com/nfl/players/austin-ekeler.php,austin-ekeler.php,https://images.fantasypros.com/images/players/nfl/16483/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16483/headshot/210x210.png,30423,2820090,7,99.9,99.8,100,vs. KC,KC,,5,2,9,4.77,1.44,"It would have been painful if Ekeler's investors lost him just before the start of the fantasy playoffs when he's having such a sublime season. Ekeler hurt his ankle in Week 14 - apparently, it was an aggravation of an earlier injury - but he's been practicing on a limited basis. Chargers head coach Brandon Staley has indicated that Ekeler will be a game-time decision on Thursday night. The RB2 in fantasy scoring this season, Ekeler has piled up 1,265 yards from scrimmage and 16 touchdowns. This week, the Chargers face the Chiefs, against whom Ekeler had 11-55-0 rushing and 6-52-1 receiving in Week 3. The Chiefs have given up the sixth-highest target total to running backs this season, so Ekeler will probably be busy as a pass-catcher in this one if he's able to play. If Ekeler is out, we'll probably see the RB workload divided between Justin Jackson and Joshua Kelley, but neither would be a viable fantasy option.",,,RB5,A,18.1,1.0368
19302,Najee Harris,48ec58c3-ec26-4434-b005-8d34035e6667,PIT,RB,RB,N. Harris,RB,RB,https://www.fantasypros.com/nfl/players/najee-harris-rb.php,najee-harris-rb.php,https://images.fantasypros.com/images/players/nfl/19302/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19302/headshot/210x210.png,33412,2741200,7,99.9,99.8,100,vs. TEN,TEN,,6,3,8,5.95,1.13,"The rookie had the first multiple-touchdown game of his career last week, with a TD run and a TD catch in a 36-28 loss to the Vikings. Harris finished with 20-94-1 rushing and 3-10-1 receiving against the Vikings. It was the seventh time this season he's had 20 or more carries in a game. Harris now has nine touchdowns for the season, and he's averaging 97.7 yards from scrimmage per game. This week, Harris faces a Titans defense that's giving up 90.9 rushing yards per game, the second-fewest in the league behind only the Ravens. Still, Harris is a rock-solid fantasy option, checking in at RB8.",,,RB6,A,17.9,0.42563333333333325
16378,Leonard Fournette,7f46a7be-286e-4bfe-8778-d03dbe600ce9,TB,RB,RB,L. Fournette,RB,RB,https://www.fantasypros.com/nfl/players/leonard-fournette.php,leonard-fournette.php,https://images.fantasypros.com/images/players/nfl/16378/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16378/headshot/210x210.png,30117,2131693,9,98.4,98.8,98,vs. NO,NO,,7,4,15,6.85,1.63,"It's worth noting that Fournette was unable to practice on Wednesday, which is a concerning development for fantasy managers that have to rely on the veteran RB this year. Assuming that Fournette does play in Week 15, he's a solid start despite the tough matchup against the Saints. He has now finished as a top-10 RB in each of the past three games and he has a complete stranglehold on this backfield. If he's able to practice later on this week and is at full strength on Sunday, he can be started as a mid-range RB1.",,,RB7,A,16.8,0.664225
16420,Joe Mixon,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,CIN,RB,RB,J. Mixon,RB,RB,https://www.fantasypros.com/nfl/players/joe-mixon.php,joe-mixon.php,https://images.fantasypros.com/images/players/nfl/16420/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16420/headshot/210x210.png,30161,2131143,10,99.9,99.7,100,at DEN,DEN,,8,5,11,8.44,1.26,"Before Week 14 against San Francisco, you had to go back all the way to Week 3 to find the last time that Mixon didn't find the end zone in a game. After being the forgotten man in fantasy drafts this past off-season, Mixon had been competing neck-and-neck with Jonathan Taylor for the league lead in touchdowns at the RB position and helping carry fantasy managers to the playoffs. Unfortunately, Mixon's production has taken a bit of a nose dive here in recent weeks. He's seen 37 carries over the past two games, but he only has 112 rushing yards to show for it and one touchdown. He's been struggling to break away for long runs and his offensive line isn't doing much to create running lanes for him. We're certainly not benching Mixon or plummeting him down our rankings, but we do have to recognize that it hasn't been all sunshine and roses here recently. The Broncos are allowing 88.5 rushing yards per game, so there's an opportunity for Mixon to get back on track this week. He can be viewed as a mid-range/low-end RB1.",,,RB8,A,16.8,0.31752
11613,Cordarrelle Patterson,da85107c-365c-4d58-90ab-479d97d798b4,ATL,RB,RB,C. Patterson,"WR,RB","WR,RB",https://www.fantasypros.com/nfl/players/cordarrelle-patterson.php,cordarrelle-patterson.php,https://images.fantasypros.com/images/players/nfl/11613/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11613/headshot/210x210.png,26652,1996183,6,96.0,97.9,94,at SF,SF,,9,7,14,9.44,1.58,,,,RB9,A,16.4,0.35662857142857146
18239,David Montgomery,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,CHI,RB,RB,D. Montgomery,RB,RB,https://www.fantasypros.com/nfl/players/david-montgomery.php,david-montgomery.php,https://images.fantasypros.com/images/players/nfl/18239/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18239/headshot/210x210.png,31905,2261252,10,97.0,96.0,98,vs. MIN,MIN,,10,9,14,10.64,1.14,"Montgomery didn't receive his usual heavy workload on the ground last week against Green Bay, but he remained a viable fantasy asset due to his involvement in the receiving game. Montgomery saw 7 targets last week and he reeled in six of them for 39 yards. He still dominated the touches out of the backfield and we should see him continue to be a focal point of the offense this week against Minnesota. The Vikings are allowing the 9th most fantasy points to opposing RBs this season and Montgomery should have plenty of room to run. He can be started as a low-end RB1/high-end RB2 in Week 15.",,,RB10,A-,15.8,0.14439999999999997
18269,Josh Jacobs,61694ab9-b099-408e-b48d-6a643dd069ec,LV,RB,RB,J. Jacobs,RB,RB,https://www.fantasypros.com/nfl/players/josh-jacobs.php,josh-jacobs.php,https://images.fantasypros.com/images/players/nfl/18269/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18269/headshot/210x210.png,31856,2257876,8,97.7,97.4,98,at CLE,CLE,,11,8,18,12.31,2.19,"After scant usage as a pass-catcher in his first two seasons, Jacobs has started to pile up receptions. A week after recording a career-high nine receptions against Washington, Jacobs had five catches for 46 yards in a Week 14 loss to Kansas City. The usage in the passing game has raised Jacobs' weekly fantasy floor, and he needed it last week, as the Raiders were forced to abandon the run early in a 48-9 loss. Jacobs had nine carries for 24 yards and contributed to the bad result with a fumble-six on the game's first play from scrimmage. Jacobs' newfound versatility and dependable workload make him a high-end RB2 this week in a matchup against an above-average Browns run defense.",,,RB11,A-,15.6,0.5995125
16447,James Conner,28a084c0-14df-499f-bd1f-b975603626b7,ARI,RB,RB,J. Conner,RB,RB,https://www.fantasypros.com/nfl/players/james-conner.php,james-conner.php,https://images.fantasypros.com/images/players/nfl/16447/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16447/headshot/210x210.png,30218,2071585,12,96.8,96.6,97,at DET,DET,,12,5,19,12.59,3.30,"It is absolutely ridiculous what Conner has done this season. Despite being essentially unwanted during draft season, Conner has gone on to reward fantasy managers that did end up selecting him in a massive way and he's in the running for the Fantasy MVP conversation. While his efficiency this season hasn't been anything to write home about - he's only averaging 3.7 YPA on 179 carries - he's found the end zone an astonishing 14 times this year. Through 14 weeks, he's now the RB6 on the entire season and is helping carry fantasy rosters to the playoffs. Now that he's gotten fantasy managers to the big dance, he's in a prime spot to go nuclear yet again in Week 15 against the Detroit Lions. Even though Chase Edmonds should return to the lineup this week, which caps the receiving upside for Conner, he should be able to find the end zone once or twice in this game against the defense that's allowing the second-most fantasy points to opposing RBs. Conner can be viewed as a low-end RB1 in the first round of the playoffs.",,,RB12,A-,15.1,2.178
19631,James Robinson,5fc196a1-2015-49c7-85b2-1adbd2c33cf5,JAC,RB,RB,J. Robinson,RB,RB,https://www.fantasypros.com/nfl/players/james-robinson.php,james-robinson.php,https://images.fantasypros.com/images/players/nfl/19631/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19631/headshot/210x210.png,33138,2257036,7,97.1,97.2,97,vs. HOU,HOU,5.0,13,8,23,13.15,3.48,"J-Rob has become a source of frustration for his fantasy managers. Well, actually, it's Jaguars head coach Urban Meyer's usage of Robinson that's causing the frustration. In Week 13, Robinson was benched for a long stretch of the Jaguars 37-7 loss to the Rams after losing a fumble. In Week 14, Robinson dominated RB snaps for the Jaguars but had only six carries for four yards. Through the first 12 weeks of the season, Robinson had averaged 13.9 fantasy points per game (0.5 PPR), so it's easy to understand why his stakeholders are so dismayed by recent developments. Will Robinson get back on track this week? It's hard to tell, but he gets a favorable matchup against a Texans defense that's given up a league-high 1,923 rushing yards and has yielded 22 TD runs. Consider Robinson a midrange RB2.",,,RB13,B+,14.8,1.5138
19624,Antonio Gibson,c0a8a5d0-583f-457a-9d96-70027d3f69e7,WAS,RB,RB,A. Gibson,RB,RB,https://www.fantasypros.com/nfl/players/antonio-gibson.php,antonio-gibson.php,https://images.fantasypros.com/images/players/nfl/19624/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19624/headshot/210x210.png,32736,2960976,9,98.4,97.7,99,at PHI,PHI,,14,10,17,13.72,1.92,"Gibson lost his fourth fumble of the season late in the third quarter of Washington's 27-20 loss to Dallas last Sunday and didn't get another touch after that. It's probably safe to expect Gibson to get a full complement of touches against the Eagles this week if he doesn't cough up another fumble, but the risk of an in-game benching is certainly uncomfortable if you're a Gibson investor. Gibson averaged 17.0 fantasy points per game from Week 10 to Week 13, with 95-358-2 rushing and 14-72-1 receiving over that span. He's a mid-range RB2 against the Eagles this week, and he comes with a wide range of potential outcomes.",,,RB14,B+,14.2,0.36863999999999997
22726,Rhamondre Stevenson,6260e78a-64e2-4f7e-9bf8-39948a17a370,NE,RB,RB,R. Stevenson,RB,RB,https://www.fantasypros.com/nfl/players/rhamondre-stevenson.php,rhamondre-stevenson.php,https://images.fantasypros.com/images/players/nfl/22726/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22726/headshot/210x210.png,33508,3125832,14,61.7,52.4,71,at IND,IND,15.0,15,9,28,15.31,3.78,"With Damien Harris ruled out with a hamstring injury, Stevenson could be in for a big workload this week against the Colts. Stevenson had a season-high 24 carries in the Patriots' most recent game, a Week 13 win over the Bills, but that was largely due to high winds - the Patriots attempted only three passes in that game. Still, Stevenson has averaged 16.4 touches a game since the start of November, and the run-heavy Patriots figure to work their rookie running hard this week. The Colts have allowed the fifth-fewest fantasy points to opposing RBs, and the Indianapolis run defense ranks fifth in DVOA, but this is still a great spot for Stevenson, who's a high-end RB2 this week.",start,,RB15,B+,14.1,1.5876
19325,Clyde Edwards-Helaire,8aa01565-4481-443a-9951-642c98ded113,KC,RB,RB,C. Edwards-Helaire,RB,RB,https://www.fantasypros.com/nfl/players/clyde-edwards-helaire.php,clyde-edwards-helaire.php,https://images.fantasypros.com/images/players/nfl/19325/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19325/headshot/210x210.png,32702,2804554,12,95.4,93.7,97,at LAC,LAC,-2.0,16,12,19,15.72,2.04,"Edwards-Helaire ran 10 times for 37 yards and two touchdowns last week in the Chiefs' blowout win over the Raiders. CEH has scored three touchdowns in three games since coming back from a sprained MCL, averaging 66.7 yards from scrimmage over that span. This week, he'll be facing a run-funnel Chargers defense that has given up 1,829 rushing yards this season, more than any other team except the Texans. Edwards-Helaire ran 17 times for 100 yards when the Chiefs faced the Chargers in Week 3. Edwards-Helaire is sharing some of the workload with Darrel Williams, but CEH has averaged a healthy 14.7 touches per game since his return. He's a mid-range RB2 in a juicy matchup.",,,RB16,B,13.9,0.3468
