Jay Ajayi,0.00001
Corey Clement,1.1
Wendell Smallwood,1.5
Jack Doyle,0.0001
Eric Ebron,1
Tre'Quan Smith,1.3
Michael Gallup,1.3
Terrance Williams,0.0001
Dalvin Cook,0.0001
Latavius Murray,1.1
Devin Funchess,1.1
Antonio Gates,0.9
Virgil Greene,1.1
Austin Carr,0.7
Will Fuller,1.1
Marlon Mack,0.0001
Devonta Freeman,0.0001
LeSean McCoy,0.0001
Logan Thomas,0.0001
Damiere Byrd,0.0001
Greg Olsen,0.0001
Curtis Samuel,0.0001
Seth DeValve,0.0001
Rod Streater,0.0001
Joe Mixon,0.0001
Auden Tate,0.0001
Thomas Rawls,0.0001
Darius Jackson,0.0001
Sammie Coates,0.0001
keke Coutee,0.0001
Leonard Fournette,0.0001
Rachad Greene,0.0001
Kalen Ballage,0.0001
Tanner McEvoy,0.0001
David Morgan,0.0001
Dan Arnold,0.0001
Neal Sterling,0.0001
Alshon Jeffery,0.0001
Nick Williams,0.0001
Richie James,0.0001
Darren Sproles,0.001
T.J. Yeldon,1.45
Phillip Lindsay,0.9
Josh Allen,0.00001
DeVante Parker,0.00001
