Damiere Byrd,0.001
Wayne Gallman,1.25
Leonard Fournette,1.1
Dalvin Cook,1.1
Trent Sherfield,3.75
Chris Thompson,1.25
Greg Olsen,0.9
Darren Waller,1.05
Keke Coutee,0.6
KeeSean Johnson,1.2
Miles Boykin,0.6
Seth Roberts,2.2
John Brown,0.85
Tarik Cohen,1.1
Anthony Miller,1.1
Trey Burton,1.25
Damion Ratley,1.7
Courtland Sutton,1.1
Kenny Stills,1.1
Keke Coutee,0.9
Deon Cain,1.2
Chester Rogers,1.2
Parris Campbell,1
Zach Pascal,1.2
James O'Shaughnessy,1.5
Mecole Hardman,0.9
Demarcus Robinson,1.1
Dontrelle Inman,1.25
Travis Benjamin,0.0001
Jakeem Grant,1.35
Mike Gesicki,1.1
Devante Parker,1.1
Olabisi Johnson,3.5
Chad Beebe,0.0001
Kyle Rudolph,1.2
Jakobi Meyers,2.5
Bennie Fowler,1.1
Cody Latimer,1.3
Darius Slayton,0.9
David Moore,1.2
Jaron Brown,1.75
Breshad Perriman,1.4
A.J. Brown,0.9
Adam Humphries,1.1
Tajae Sharpe,1.25
Steven Sims,1.1
Michael Gallup,0.0001
Tre'Quan Smith,0.0001
Damien Williams,0.0001
Virgil Green,0.0001
Justin Jackson,0.0001
Mike Williams,0.0001
Taylor Gabriel,0.0001
Terry McLaurin,0.0001
Paul Richardson,1.25
Trey Quinn,1.2
Kelvin Harmon,1.8
Steven Sims,4.5
Vernon Davis,1.2
Sammy Watkins,1.1
Geremy Davis,2.5
Sean Culkin,1.7
Lance Kendricks,2
Adrian Peterson,1.2
Dalvin Cook,1.05
Kerryon Johnson,1.05
Nick Chubb,1.05
LeSean McCoy,1.25
Albert Wilson,0.0001
Danny Amendola,0.0001
Will Fuller,1.15
Dwayne Harris,0.0001
Chris Godwin,0.9
Eric Ebron,1.1
Jack Doyle,1.1
Nyheim Hines,1.45
T.Y. Hilton,0.0001
Rashard Higgins,0.0001
J.J. Nelson,0.0001
Keelan Doss,3
Hunter Renfrow,1.25
Willie Snead,1.25
Ryan Izzo,1
Robert Foster,0.0001
Sony Michel,1.25
Matt LaCosse,1.25
