Name_ID,ID,Pos
Bears  (13694307),13694307,DST
Ravens  (13694303),13694303,DST
Colts  (13694305),13694305,DST
Bills  (13694311),13694311,DST
Saints  (13694304),13694304,DST
Rams  (13694308),13694308,DST
Giants  (13694312),13694312,DST
Browns  (13694317),13694317,DST
Chiefs  (13694314),13694314,DST
Lions  (13694310),13694310,DST
Packers  (13694306),13694306,DST
Steelers  (13694315),13694315,DST
Jets  (13694313),13694313,DST
Buccaneers  (13694309),13694309,DST
Cardinals  (13694319),13694319,DST
Panthers  (13694316),13694316,DST
Titans  (13694320),13694320,DST
Falcons  (13694322),13694322,DST
Dolphins  (13694318),13694318,DST
Bengals  (13694321),13694321,DST
Lamar Jackson (13693697),13693697,QB
Drew Brees (13693700),13693700,QB
Patrick Mahomes (13693698),13693698,QB
Jameis Winston (13693699),13693699,QB
Kyler Murray (13693702),13693702,QB
Aaron Rodgers (13693701),13693701,QB
Matt Ryan (13693706),13693706,QB
Josh Allen (13693704),13693704,QB
Jared Goff (13693705),13693705,QB
Daniel Jones (13693710),13693710,QB
Ryan Tannehill (13693715),13693715,QB
Sam Darnold (13693709),13693709,QB
Brian Hoyer (13693708),13693708,QB
Mitchell Trubisky (13693714),13693714,QB
Ryan Fitzpatrick (13693713),13693713,QB
Kyle Allen (13693716),13693716,QB
Baker Mayfield (13693718),13693718,QB
Mason Rudolph (13693722),13693722,QB
Jeff Driskel (13693738),13693738,QB
Ryan Finley (13693724),13693724,QB
Christian McCaffrey (13693749),13693749,RB
Michael Thomas (13693915),13693915,WR
Saquon Barkley (13693751),13693751,RB
Chris Godwin (13693923),13693923,WR
Alvin Kamara (13693753),13693753,RB
Tyreek Hill (13693917),13693917,WR
Aaron Jones (13693755),13693755,RB
Cooper Kupp (13693925),13693925,WR
Mike Evans (13693919),13693919,WR
Julio Jones (13693921),13693921,WR
Davante Adams (13693929),13693929,WR
Marlon Mack (13693765),13693765,RB
Nick Chubb (13693763),13693763,RB
Derrick Henry (13693769),13693769,RB
Damien Williams (13693789),13693789,RB
Travis Kelce (13694151),13694151,TE
Le'Veon Bell (13693767),13693767,RB
David Montgomery (13693779),13693779,RB
Mark Ingram II (13693761),13693761,RB
Jaylen Samuels (13693771),13693771,RB
Austin Hooper (13694155),13694155,TE
Odell Beckham Jr. (13693937),13693937,WR
Allen Robinson II (13693933),13693933,WR
John Brown (13693941),13693941,WR
Golden Tate (13693943),13693943,WR
Christian Kirk (13693955),13693955,WR
Devin Singletary (13693787),13693787,RB
Todd Gurley II (13693773),13693773,RB
DJ Moore (13693957),13693957,WR
David Johnson (13693775),13693775,RB
JuJu Smith-Schuster (13693945),13693945,WR
Devonta Freeman (13693783),13693783,RB
Kenny Golladay (13693927),13693927,WR
Ronald Jones II (13693801),13693801,RB
Calvin Ridley (13693951),13693951,WR
Robert Woods (13693947),13693947,WR
Jamaal Williams (13693781),13693781,RB
A.J. Brown (13693987),13693987,WR
DeVante Parker (13693971),13693971,WR
Curtis Samuel (13693981),13693981,WR
Zach Pascal (13693953),13693953,WR
Marquise Brown (13693959),13693959,WR
Sammy Watkins (13693961),13693961,WR
Jamison Crowder (13693963),13693963,WR
Mark Andrews (13694157),13694157,TE
Larry Fitzgerald (13693949),13693949,WR
Jarvis Landry (13693969),13693969,WR
Tyler Boyd (13693975),13693975,WR
Greg Olsen (13694179),13694179,TE
Marvin Jones Jr. (13693935),13693935,WR
Tarik Cohen (13693811),13693811,RB
Latavius Murray (13693759),13693759,RB
Joe Mixon (13693793),13693793,RB
