Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2018-10-15,2018,6,GB,SF,46.5,0.8130081300813009,27.75,,,,,,,,,,
2018-10-15,2018,6,SF,GB,46.5,0.23529411764705901,18.75,,,,,,,,,,
2018-10-14,2018,6,ARI,MIN,43.5,0.190476190476191,17.0,0.103,19.500034,0.009000000000000001,11.7,0.0338,25.2,0.018000000000000002,8.999999999999998,0.021,6.1
2018-10-14,2018,6,ATL,TB,57.0,0.632911392405063,30.0,0.16,23.99,0.1365,21.3,0.47709999999999997,49.84,0.139,11.799999999999997,0.0208,6.2
2018-10-14,2018,6,BAL,TEN,43.0,0.574712643678161,22.75,0.0548,18.9,0.0138,17.0,0.10250000000000001,37.4,0.0,16.200000000000003,0.083,7.8
2018-10-14,2018,6,BUF,HOU,40.0,0.21052631578947398,15.0,0.025,20.9,0.0073,12.599999999999998,0.0,20.499999999999996,0.0153,10.700000000000001,0.0518,6.6
2018-10-14,2018,6,CAR,WAS,44.5,0.5464480874316939,22.75,0.1738,24.599999999999998,0.0708,19.3,0.040299999999999996,32.6,0.0485,15.010000000000002,0.018000000000000002,7.1
2018-10-14,2018,6,CHI,MIA,40.5,0.78125,23.75,0.09709999999999999,26.870000000000008,0.0258,16.0,0.09340000000000001,33.4,0.0505,13.299999999999999,0.0785,8.7
2018-10-14,2018,6,CIN,PIT,49.5,0.555555555555556,25.25,0.1863,21.9,0.0658,19.0,0.2843,46.620000000000005,0.0618,9.7,0.0205,6.4
2018-10-14,2018,6,CLE,LAC,47.0,0.526315789473684,24.0,0.0495,27.199999999999996,0.0468,17.599999999999998,0.10700000000000001,46.504999999999995,0.063,14.23,0.0205,6.7
2018-10-14,2018,6,DAL,JAX,39.5,0.3921568627450979,18.25,0.1283,22.5,0.006,13.400000000000004,0.0148,28.000034,0.0,11.600000000000001,0.0908,7.4
2018-10-14,2018,6,DEN,LAR,50.0,0.27027027027027,21.5,0.036000000000000004,27.241999999999994,0.016,13.968,0.1051,38.80899999999999,0.005,6.993500000000001,0.014,6.254
2018-10-14,2018,6,HOU,BUF,40.0,0.833333333333333,25.0,0.048600000000000004,18.3,0.066,20.60000000000001,0.3099,46.235,0.0056,11.66,0.0903,9.4
2018-10-14,2018,6,IND,NYJ,47.5,0.45454545454545503,22.75,0.067,26.399999999999995,0.0355,17.599999999999994,0.030100000000000002,25.000000000000004,0.0895,17.94,0.038,7.0
2018-10-14,2018,6,JAX,DAL,39.5,0.636942675159236,21.25,0.2038,16.799999999999997,0.0283,16.7,0.0793,35.800000000000004,0.0,10.349,0.0578,8.0
2018-10-14,2018,6,KC,NE,59.0,0.36363636363636404,27.5,,,,,,,,,,
2018-10-14,2018,6,LAC,CLE,47.0,0.526315789473684,23.0,0.2207,31.5,0.0453,17.6,0.13520000000000001,35.099999999999994,0.0132,10.600000000000001,0.0353,7.2
2018-10-14,2018,6,LAR,DEN,50.0,0.7751937984496121,28.5,0.175,31.1852,0.076,18.526999999999994,0.3638,50.13649999999999,0.0106,6.968875,0.07,8.267999999999999
2018-10-14,2018,6,MIA,CHI,40.5,0.266666666666667,16.75,0.0263,16.0,0.0,11.500000000000002,0.0417,35.600055000000005,0.0056,6.200000000000001,0.031,6.8
2018-10-14,2018,6,MIN,ARI,43.5,0.8474576271186439,26.5,0.0453,18.719999999999995,0.064,19.1,0.2463,47.400000000000006,0.0505,12.1,0.08800000000000001,8.0
2018-10-14,2018,6,NE,KC,59.0,0.680272108843537,31.5,,,,,,,,,,
2018-10-14,2018,6,NYJ,IND,47.5,0.584795321637427,24.75,0.0955,23.913,0.0148,14.000000000000002,0.0648,35.9,0.0,9.9,0.054000000000000006,7.4
2018-10-14,2018,6,OAK,SEA,48.0,0.4166666666666671,22.5,0.0575,25.299999999999997,0.0315,16.1,0.098,35.970000000000006,0.0843,15.399999999999995,0.018000000000000002,6.2
2018-10-14,2018,6,PIT,CIN,49.5,0.48780487804878103,24.25,0.17,20.599999999999998,0.0645,18.1,0.2508,48.6,0.07890000000000001,13.700000000000001,0.0155,6.3
2018-10-14,2018,6,SEA,OAK,48.0,0.6172839506172839,25.5,0.1049,25.299999999999997,0.046,17.699999999999996,0.10930000000000001,40.400000000000006,0.0,2.2999999999999994,0.0315,7.2
2018-10-14,2018,6,TB,ATL,57.0,0.4,27.0,0.0193,21.15,0.1338,21.100000000000005,0.3015,50.29999999999999,0.1823,13.899999999999997,0.0115,5.7
2018-10-14,2018,6,TEN,BAL,43.0,0.465116279069767,20.25,0.0293,17.0,0.0054,13.7,0.0336,29.9,0.0031,7.599999999999999,0.0301,7.3
2018-10-14,2018,6,WAS,CAR,44.5,0.5,21.75,0.0245,23.575000000000003,0.02,16.500000000000004,0.0089,25.975877000000004,0.0486,20.5,0.0255,6.8
2018-10-11,2018,6,NYG,PHI,45.5,0.47619047619047605,22.0,,,,,,,,,,
2018-10-11,2018,6,PHI,NYG,45.5,0.568181818181818,23.5,,,,,,,,,,
