Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Julio Jones,ATL,TB,1,6,1.9,1.2
2,Antonio Brown,PIT,CIN,1,5,2.0,1.0
3,Odell Beckham Jr.,NYG,PHI,1,8,3.2,1.5
4,DeAndre Hopkins,HOU,BUF,2,11,4.5,1.8
5,Adam Thielen,MIN,ARI,3,9,5.1,1.4
6,A.J. Green,CIN,PIT,4,11,6.4,1.6
7,Davante Adams,GB,SF,2,10,6.7,1.5
8,Mike Evans,TB,ATL,3,11,7.5,1.2
9,Tyreek Hill,KC,NE,3,12,8.6,1.8
10,Stefon Diggs,MIN,ARI,9,17,10.9,1.4
11,Jarvis Landry,CLE,LAC,7,18,11.4,2.0
12,Keenan Allen,LAC,CLE,6,19,11.6,1.8
13,JuJu Smith-Schuster,PIT,CIN,9,14,12.3,1.2
14,Robert Woods,LAR,DEN,10,20,14.3,1.7
15,Tyler Boyd,CIN,PIT,12,27,15.8,2.4
16,Julian Edelman,NE,KC,13,21,17.4,1.6
17,Emmanuel Sanders,DEN,LAR,14,27,17.7,1.8
18,Cooper Kupp,LAR,DEN,12,48,19.2,3.7
19,Calvin Ridley,ATL,TB,13,33,20.4,2.3
20,John Brown,BAL,TEN,14,44,20.6,3.6
21,Brandin Cooks,LAR,DEN,14,51,21.6,5.0
22,Allen Robinson,CHI,MIA,15,40,22.8,3.0
23,Corey Davis,TEN,BAL,13,39,23.5,4.5
24,Sterling Shepard,NYG,PHI,16,34,24.1,3.4
25,Alshon Jeffery,PHI,NYG,19,30,25.6,2.0
26,DeSean Jackson,TB,ATL,15,40,25.8,3.2
27,Demaryius Thomas,DEN,LAR,22,37,26.7,2.9
28,Will Fuller,HOU,BUF,15,34,26.8,2.2
29,Doug Baldwin,SEA,OAK,19,37,29.9,3.8
30,Tyler Lockett,SEA,OAK,22,37,29.9,2.8
31,Sammy Watkins,KC,NE,23,44,31.0,3.4
32,Amari Cooper,OAK,SEA,19,46,31.9,3.5
33,Mohamed Sanu,ATL,TB,21,44,33.4,4.1
34,Devin Funchess,CAR,WAS,28,43,35.1,2.5
35,Quincy Enunwa,NYJ,IND,12,47,36.6,3.5
36,Michael Crabtree,BAL,TEN,22,48,36.8,4.4
37,Josh Gordon,NE,KC,17,54,37.6,7.8
38,Keelan Cole,JAC,DAL,33,54,39.0,2.5
39,Chris Godwin,TB,ATL,24,60,40.0,4.8
40,Jordy Nelson,OAK,SEA,31,53,40.3,4.3
41,Keke Coutee,HOU,BUF,27,56,42.2,5.0
42,Dede Westbrook,JAC,DAL,34,58,43.2,3.5
43,Nelson Agholor,PHI,NYG,10,50,43.6,2.9
44,Larry Fitzgerald,ARI,MIN,30,62,42.6,5.7
45,Robby Anderson,NYJ,IND,36,52,43.1,3.0
46,Mike Williams,LAC,CLE,35,64,45.1,3.9
47,Kenny Stills,MIA,CHI,39,71,48.2,5.5
48,Taylor Gabriel,CHI,MIA,34,60,48.2,4.4
49,Chester Rogers,IND,NYJ,29,70,47.1,9.8
50,Donte Moncrief,JAC,DAL,36,63,50.9,3.0
51,Geronimo Allison,GB,SF,37,66,50.8,6.6
52,Antonio Callaway,CLE,LAC,42,63,53.6,4.8
53,Christian Kirk,ARI,MIN,46,59,52.0,2.7
54,Taywan Taylor,TEN,BAL,32,70,53.8,3.4
55,Willie Snead,BAL,TEN,45,70,56.8,1.8
56,Pierre Garcon,SF,GB,49,65,56.9,2.4
57,Courtland Sutton,DEN,LAR,48,72,57.2,3.8
58,Ryan Grant,IND,NYJ,42,69,57.3,4.7
59,Paul Richardson,WAS,CAR,43,75,59.8,4.0
60,Chris Hogan,NE,KC,47,80,61.3,6.2
61,Marquez Valdes-Scantling,GB,SF,31,73,59.6,7.4
62,Albert Wilson,MIA,CHI,58,76,64.4,3.5
63,Cole Beasley,DAL,JAC,57,69,63.7,2.0
