Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Todd Gurley,LAR,19.4,87.9,0.8,4.2,40.3,0.2,0.2,22.8
Saquon Barkley,NYG,15.7,61.0,0.4,5.7,46.2,0.4,0.1,20.7
Melvin Gordon,LAC,16.6,66.0,0.5,5.2,45.9,0.2,0.1,20.6
Christian McCaffrey,CAR,14.0,62.3,0.3,5.5,44.6,0.4,0.1,19.9
Ezekiel Elliott,DAL,19.1,84.5,0.6,4.0,32.7,0.1,0.2,19.5
James Conner,PIT,17.1,71.8,0.6,4.2,32.3,0.1,0.1,18.7
Joe Mixon,CIN,17.7,73.8,0.6,3.5,28.8,0.1,0.1,18.1
T.J. Yeldon,JAC,14.9,61.4,0.5,3.7,29.9,0.2,0.1,16.4
Kareem Hunt,KC,16.2,74.2,0.6,2.6,21.9,0.1,0.1,16.3
David Johnson,ARI,15.4,56.4,0.5,3.6,33.7,0.1,0.1,16.1
James White,NE,5.0,22.0,0.1,5.4,45.9,0.5,0.1,16.1
Tevin Coleman,ATL,14.5,58.0,0.6,2.7,28.9,0.2,0.1,15.7
Sony Michel,NE,17.1,78.8,0.7,1.5,11.6,0.0,0.1,14.9
Chris Carson,SEA,15.4,67.6,0.5,2.1,19.4,0.1,0.1,14.1
Marshawn Lynch,OAK,15.3,65.4,0.6,2.2,15.2,0.0,0.1,13.9
Nyheim Hines,IND,7.0,27.0,0.1,4.6,35.0,0.3,0.1,13.4
Jordan Howard,CHI,16.0,63.8,0.5,2.1,16.7,0.0,0.2,13.3
Carlos Hyde,CLE,15.9,67.4,0.7,1.6,10.9,0.0,0.1,13.3
Dion Lewis,TEN,10.4,40.8,0.4,3.8,26.9,0.1,0.1,13.1
Bilal Powell,NYJ,12.2,50.0,0.4,2.9,23.0,0.1,0.2,13.0
Adrian Peterson,WAS,14.5,57.7,0.5,2.2,19.7,0.0,0.2,13.0
Phillip Lindsay,DEN,11.6,54.5,0.3,2.4,18.8,0.3,0.1,13.0
LeSean McCoy,BUF,12.7,48.5,0.2,3.2,25.2,0.1,0.1,12.0
Latavius Murray,MIN,13.3,50.7,0.5,2.1,14.0,0.1,0.1,11.4
Corey Clement,PHI,10.7,45.1,0.3,2.3,20.9,0.1,0.1,10.8
Tarik Cohen,CHI,6.6,27.7,0.1,3.5,30.7,0.1,0.1,10.6
Lamar Miller,HOU,13.6,53.5,0.2,2.0,15.2,0.1,0.1,10.5
Kenyan Drake,MIA,8.1,31.1,0.3,2.9,22.4,0.1,0.1,10.4
Javorius Allen,BAL,8.6,34.0,0.2,3.1,23.0,0.1,0.1,10.4
Aaron Jones,GB,10.0,45.1,0.5,1.4,10.8,0.0,0.1,10.1
Alfred Morris,SF,12.5,49.7,0.4,1.3,10.3,0.0,0.1,9.5
Wendell Smallwood,PHI,8.5,36.7,0.2,2.2,20.3,0.1,0.1,9.4
Isaiah Crowell,NYJ,10.2,44.3,0.4,1.6,12.1,0.0,0.1,9.3
Alex Collins,BAL,10.8,44.4,0.2,1.8,14.7,0.1,0.2,9.1
Austin Ekeler,LAC,6.4,27.9,0.1,2.4,23.3,0.2,0.1,8.8
Mike Davis,SEA,8.3,34.2,0.2,2.0,16.3,0.1,0.1,8.7
Jalen Richard,OAK,2.9,12.3,0.0,3.6,28.8,0.1,0.0,8.2
Ito Smith,ATL,7.0,28.8,0.3,1.7,14.2,0.1,0.1,8.0
Marlon Mack,IND,8.4,32.7,0.1,1.8,15.2,0.1,0.1,7.6
Duke Johnson,CLE,3.9,16.7,0.1,2.7,25.4,0.1,0.1,7.5
Kapri Bibbs,WAS,5.1,19.3,0.1,2.6,19.9,0.1,0.1,7.5
Derrick Henry,TEN,12.4,46.6,0.2,1.0,7.0,0.0,0.1,7.5
Royce Freeman,DEN,9.1,41.6,0.3,1.0,7.7,0.0,0.1,7.4
