Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Travis Kelce,KC,NE,1,3,1.2,0.4
2,Zach Ertz,PHI,NYG,1,3,1.9,0.4
3,Rob Gronkowski,NE,KC,1,10,3.9,0.8
4,Jimmy Graham,GB,SF,2,9,4.4,1.5
5,George Kittle,SF,GB,3,8,5.1,1.3
6,Jared Cook,OAK,SEA,3,12,6.7,1.7
7,Jordan Reed,WAS,CAR,2,11,6.7,1.4
8,Eric Ebron,IND,NYJ,3,12,7.1,1.6
9,Trey Burton,CHI,MIA,5,13,9.7,1.1
10,Kyle Rudolph,MIN,ARI,6,13,10.6,1.2
11,David Njoku,CLE,LAC,9,15,12.1,1.3
12,Cameron Brate,TB,ATL,6,18,12.3,2.9
13,Austin Hooper,ATL,TB,7,15,12.4,1.5
14,C.J. Uzomah,CIN,PIT,8,26,13.7,4.4
15,Vance McDonald,PIT,CIN,12,17,15.1,0.9
16,Greg Olsen,CAR,WAS,8,22,16.5,2.5
17,Geoff Swaim,DAL,JAC,12,27,17.8,1.5
18,Ricky Seals-Jones,ARI,MIN,16,25,19.9,1.3
19,Antonio Gates,LAC,CLE,17,29,22.7,2.3
20,Charles Clay,BUF,HOU,16,27,20.9,3.2
21,Hayden Hurst,BAL,TEN,15,47,23.1,3.9
22,Dallas Goedert,PHI,NYG,17,31,24.2,2.0
23,Niles Paul,JAC,DAL,14,33,22.7,3.3
24,Ryan Griffin,HOU,BUF,19,35,23.4,2.4
25,Jeff Heuerman,DEN,LAR,16,36,25.0,3.4
26,Mike Gesicki,MIA,CHI,21,40,25.4,1.7
27,Jesse James,PIT,CIN,21,33,27.6,1.7
28,Jonnu Smith,TEN,BAL,25,45,31.0,3.2
29,Gerald Everett,LAR,DEN,19,36,31.6,1.3
30,Ian Thomas,CAR,WAS,20,56,33.6,6.5
31,Vernon Davis,WAS,CAR,26,37,31.3,2.4
32,Mark Andrews,BAL,TEN,25,37,32.5,2.3
33,O.J. Howard,TB,ATL,12,35,19.4,4.3
34,Tyler Higbee,LAR,DEN,22,41,35.4,3.0
35,Virgil Green,LAC,CLE,29,42,36.8,2.7
36,James O'Shaughnessy,JAC,DAL,27,41,34.5,2.0
37,Demetrius Harris,KC,NE,29,46,35.5,3.0
38,Erik Swoope,IND,NYJ,17,54,34.9,5.5
39,Maxx Williams,BAL,TEN,28,49,37.7,2.3
40,Nick Boyle,BAL,TEN,37,53,41.1,2.5
41,Jordan Akins,HOU,BUF,29,57,42.8,3.0
42,Luke Stocker,TEN,BAL,35,54,43.3,2.8
43,Chris Herndon IV,NYJ,IND,39,54,44.6,3.3
44,Eric Tomlinson,NYJ,IND,38,66,42.3,3.4
45,Jason Croom,BUF,HOU,39,59,49.9,3.7
46,Scott Simonson,NYG,PHI,35,72,46.2,7.4
47,Lance Kendricks,GB,SF,32,60,46.9,4.6
48,Jordan Leggett,NYJ,IND,43,94,46.1,2.8
49,Garrett Celek,SF,GB,30,70,51.8,7.1
50,Jermaine Gresham,ARI,MIN,43,51,48.1,1.9
51,Darren Fells,CLE,LAC,43,58,48.7,2.0
52,Darrell Daniels,SEA,OAK,24,60,37.4,6.4
53,Jordan Thomas,HOU,BUF,43,58,51.3,3.5
54,Rico Gathers,DAL,JAC,38,65,52.8,4.8
55,Logan Paulsen,ATL,TB,45,61,52.9,3.5
56,David Morgan,MIN,ARI,49,62,53.2,2.5
57,Matt LaCosse,DEN,LAR,50,71,61.4,3.8
58,Blake Jarwin,DAL,JAC,56,76,58.3,2.0
59,Seth DeValve,CLE,LAC,44,73,53.0,3.3
60,Dion Sims,CHI,MIA,52,70,59.9,3.3
61,Neal Sterling,NYJ,IND,34,72,54.0,14.0
62,Logan Thomas,BUF,HOU,58,67,60.5,1.7
63,Durham Smythe,MIA,CHI,47,78,57.8,6.3
64,Lee Smith,OAK,SEA,53,73,61.7,4.4
65,Garrett Dickerson,NYG,PHI,37,72,59.6,6.5
66,Dwayne Allen,NE,KC,56,71,62.8,4.8
67,Mason Schreck,CIN,PIT,53,74,58.5,9.0
68,Xavier Grimble,PIT,CIN,60,81,62.8,2.6
69,Derek Carrier,OAK,SEA,51,66,60.3,5.6
70,Eric Saubert,ATL,TB,63,67,64.4,1.4
71,Jacob Hollister,NE,KC,44,69,59.3,11.0
72,Antony Auclair,TB,ATL,56,87,68.8,10.1
73,Chris Manhertz,CAR,WAS,55,65,60.0,5.0
74,Joshua Perkins,PHI,NYG,66,76,70.8,3.7
75,Tyler Conklin,NE,KC,62,75,68.5,6.5
76,Sean Culkin,LAC,CLE,69,82,75.5,6.5
77,Matt Lengel,CIN,PIT,75,75,75.0,0.0
78,MyCole Pruitt,TEN,BAL,74,86,80.0,6.0
