Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,George Kittle,SF,NO,1,3,1.4,0.5,12.9,0.25
2,Travis Kelce,KC,NE,1,5,2.2,1.0,12.1,1.0
3,Zach Ertz,PHI,NYG,1,10,3.4,1.5,11.5,2.25
4,Darren Waller,OAK,TEN,1,9,4.2,1.0,11.3,1.0
5,Hunter Henry,LAC,JAC,2,7,4.3,1.0,10.8,0.5
6,Jack Doyle,IND,TB,4,11,6.8,0.9,9.8,0.2025
7,Mark Andrews,BAL,BUF,4,9,7.1,1.0,9.2,0.25
8,Austin Hooper,ATL,CAR,4,23,9.4,4.8,7.9,5.76
9,Dallas Goedert,PHI,NYG,4,17,9.9,1.9,7.6,0.9025
10,Jared Cook,NO,SF,7,18,10.6,2.2,7.2,0.691428571429
11,Vance McDonald,PIT,ARI,9,16,12.0,2.1,7.1,0.49
12,Ryan Griffin,NYJ,MIA,8,16,12.4,2.2,6.9,0.605
13,Kyle Rudolph,MIN,DET,7,20,12.5,2.3,6.7,0.755714285714
14,Mike Gesicki,MIA,NYJ,6,17,12.8,1.3,6.6,0.281666666667
15,Tyler Higbee,LAR,SEA,6,19,14.0,2.0,6.6,0.666666666667
16,Jacob Hollister,SEA,LAR,10,16,14.6,1.2,6.5,0.144
17,Jason Witten,DAL,CHI,13,24,18.4,1.9,6.5,0.277692307692
18,Noah Fant,DEN,HOU,12,22,18.8,1.7,6.3,0.240833333333
19,O.J. Howard,TB,IND,17,24,20.3,2.1,5.7,0.259411764706
20,Jimmy Graham,GB,WAS,17,27,21.2,2.6,5.7,0.397647058824
21,Jonnu Smith,TEN,OAK,17,28,22.3,2.8,5.7,0.461176470588
22,Darren Fells,HOU,DEN,17,30,23.0,1.9,5.4,0.212352941176
23,Ian Thomas,CAR,ATL,8,32,21.1,4.6,5.4,2.645
24,Dawson Knox,BUF,BAL,22,28,25.0,1.8,5.3,0.147272727273
25,Irv Smith Jr.,MIN,DET,17,30,24.4,2.7,5.4,0.428823529412
26,Kaden Smith,NYG,PHI,18,34,25.2,4.8,4.9,1.28
27,Tyler Eifert,CIN,CLE,25,32,27.8,1.9,5.2,0.1444
28,Benjamin Watson,NE,KC,25,40,30.3,4.1,4.9,0.6724
29,Jeremy Sprinkle,WAS,GB,22,36,30.0,2.9,4.6,0.382272727273
30,Jordan Akins,HOU,DEN,28,35,31.2,1.9,4.4,0.128928571429
31,Nick O'Leary,JAC,LAC,28,40,31.5,3.2,4.3,0.365714285714
32,Cameron Brate,TB,IND,29,40,34.1,3.0,4.0,0.310344827586
33,Blake Jarwin,DAL,CHI,23,38,33.6,2.4,3.7,0.250434782609
34,David Njoku,CLE,CIN,14,50,26.5,7.8,3.5,4.34571428571
35,Jaeden Graham,ATL,CAR,26,56,38.9,9.6,3.5,3.54461538462
36,Nick Boyle,BAL,BUF,33,46,36.8,2.8,3.4,0.237575757576
37,Logan Thomas,DET,MIN,29,45,35.4,4.3,3.3,0.637586206897
38,C.J. Uzomah,CIN,CLE,21,46,37.6,3.2,3.3,0.487619047619
39,Foster Moreau,OAK,TEN,34,44,38.8,2.7,3.3,0.214411764706
40,Hayden Hurst,BAL,BUF,34,48,39.4,2.9,3.2,0.247352941176
41,Anthony Firkser,TEN,OAK,26,48,38.9,5.6,2.9,1.20615384615
42,Matt LaCosse,NE,KC,31,47,42.6,3.1,2.7,0.31
43,Jesse James,DET,MIN,35,55,45.9,5.3,2.8,0.802571428571
44,Demetrius Harris,CLE,CIN,38,59,45.7,7.0,2.7,1.28947368421
45,Mo Alie-Cox,IND,TB,34,60,47.0,5.1,2.6,0.765
46,Jeff Heuerman,DEN,HOU,39,54,47.4,3.3,2.5,0.279230769231
47,Maxx Williams,ARI,PIT,42,60,48.4,5.1,2.3,0.619285714286
48,Charles Clay,ARI,PIT,41,51,44.9,3.1,2.5,0.234390243902
49,Nick Vannett,PIT,ARI,33,65,52.0,4.9,2.3,0.727575757576
50,Josh Hill,NO,SF,37,52,45.5,3.4,2.2,0.312432432432
51,Marcedes Lewis,GB,WAS,47,78,55.2,9.2,2.2,1.80085106383
52,J.P. Holtz,CHI,DAL,38,61,52.4,4.0,2.1,0.421052631579
53,Ross Travis,IND,TB,41,69,49.6,8.4,2.0,1.72097560976
54,Tyler Kroft,BUF,BAL,47,62,55.4,3.6,2.0,0.275744680851
55,Derek Carrier,OAK,TEN,48,71,57.0,6.8,1.9,0.963333333333
56,Johnny Mundt,LAR,SEA,49,75,59.3,8.0,1.8,1.30612244898
57,Scott Simonson,NYG,PHI,34,78,65.1,6.5,1.7,1.24264705882
58,Ben Koyack,JAC,LAC,56,74,62.9,6.1,1.5,0.664464285714
59,Robert Tonyan,GB,WAS,49,70,58.8,5.6,1.9,0.64
60,Chris Manhertz,CAR,ATL,43,72,60.3,6.8,1.5,1.07534883721
61,Durham Smythe,MIA,NYJ,49,72,60.3,5.7,1.7,0.66306122449
62,Ross Dwelley,SF,NO,57,74,64.9,4.4,1.5,0.339649122807
63,Andrew Beck,DEN,HOU,47,76,61.5,9.9,1.7,2.08531914894
64,Ricky Seals-Jones,CLE,CIN,53,72,61.8,7.9,1.4,1.17754716981
65,Hale Hentges,WAS,GB,59,69,62.2,3.4,1.7,0.19593220339
66,Jesper Horsted,CHI,DAL,29,50,38.7,8.7,1.6,2.61
67,Virgil Green,LAC,JAC,62,66,63.8,1.6,1.6,0.0412903225806
68,Lee Smith,BUF,BAL,54,78,64.5,8.1,1.5,1.215
69,Daniel Brown,NYJ,MIA,55,73,62.6,7.0,1.4,0.890909090909
70,Blake Bell,KC,NE,56,75,64.0,6.7,1.4,0.801607142857
71,Luke Willson,SEA,LAR,47,79,62.0,14.6,1.2,4.53531914894
72,Clive Walford,MIA,NYJ,65,80,71.7,5.8,1.1,0.517538461538
73,MyCole Pruitt,TEN,OAK,57,77,68.6,7.2,1.1,0.909473684211
74,Tommy Sweeney,BUF,BAL,63,78,70.6,6.3,1.1,0.63
75,Jace Sternberger,GB,WAS,66,77,71.6,4.4,1.1,0.293333333333
76,Tanner Hudson,TB,IND,67,81,72.8,5.3,1.1,0.419253731343
77,Jordan Thomas,HOU,DEN,59,75,69.5,6.2,1.0,0.651525423729
