Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
78,CJ Ham,MIN,DET,76,85,79.4,2.7,2.4,0.0959210526316
79,Wayne Gallman,NYG,PHI,71,92,82.2,4.2,2.2,0.248450704225
80,Kenjon Barner,ATL,CAR,77,87,80.8,2.5,2.1,0.0811688311688
81,Jamize Olawale,DAL,CHI,52,90,74.8,8.7,1.9,1.45557692308
82,Kyle Juszczyk,SF,NO,71,87,79.9,4.6,2.0,0.298028169014
83,Reggie Bonnafon,CAR,ATL,75,91,82.7,3.6,1.8,0.1728
84,Jeff Wilson,SF,NO,58,88,81.9,3.9,1.7,0.26224137931
85,Alex Armah,CAR,ATL,78,92,86.3,2.1,1.4,0.0565384615385
86,Trey Edmunds,PIT,ARI,78,93,85.0,4.2,1.4,0.226153846154
87,Patrick DiMarco,BUF,BAL,81,101,89.4,4.6,1.3,0.261234567901
88,Jordan Howard,PHI,NYG,43,113,82.6,13.5,1.2,4.23837209302
89,Alec Ingold,OAK,TEN,87,96,91.3,2.8,1.1,0.0901149425287
90,Josh Adams,NYJ,MIA,57,105,75.1,12.3,1.0,2.65421052632
91,Devontae Booker,DEN,HOU,87,93,90.5,2.1,1.0,0.0506896551724
92,Dan Vitale,GB,WAS,85,98,90.7,3.7,1.2,0.161058823529
93,Elijhaa Penny,NYG,PHI,86,97,91.0,2.9,1.1,0.0977906976744
94,Dontrell Hilliard,CLE,CIN,89,95,91.6,2.0,1.0,0.0449438202247
95,Justin Jackson,LAC,JAC,92,112,97.6,5.5,0.9,0.328804347826
96,Ryan Nall,CHI,DAL,81,102,96.4,3.7,1.0,0.169012345679
97,Mike Boone,MIN,DET,81,102,93.6,4.6,0.9,0.261234567901
98,Javorius Allen,NYG,PHI,78,109,95.8,6.4,0.9,0.525128205128
99,Spencer Ware,KC,NE,65,96,87.0,11.5,0.9,2.03461538462
100,Zach Zenner,MIA,NYJ,68,101,90.2,6.6,0.9,0.640588235294
101,Derek Watt,LAC,JAC,89,99,95.6,3.8,0.8,0.162247191011
102,Anthony Sherman,KC,NE,88,103,98.0,3.6,0.8,0.147272727273
103,Keith Smith,ATL,CAR,80,111,98.6,9.7,0.8,1.176125
104,De'Lance Turner,MIA,NYJ,88,108,95.8,7.4,0.8,0.622272727273
105,Damien Harris,NE,KC,89,109,101.3,7.6,0.7,0.648988764045
106,Wendell Smallwood,WAS,GB,100,104,102.8,1.6,0.6,0.0256
107,Mike Davis,CAR,ATL,97,107,103.0,3.7,0.6,0.141134020619
108,T.J. Yeldon,BUF,BAL,98,109,103.3,4.0,0.5,0.163265306122
109,C.J. Prosise,SEA,LAR,99,108,104.5,3.4,0.5,0.116767676768
110,Travis Homer,SEA,LAR,100,110,106.8,4.1,0.4,0.1681
111,Tyler Ervin,GB,WAS,106,111,108.0,1.9,0.3,0.0340566037736
112,Dwayne Washington,NO,SF,107,112,109.0,1.9,0.3,0.033738317757
