Name_ID,ID,Pos
Steelers  (15784044),15784044,DST
Chargers  (15784045),15784045,DST
Dolphins  (15784047),15784047,DST
WAS Football Team  (15784053),15784053,DST
Browns  (15784051),15784051,DST
Ravens  (15784046),15784046,DST
Eagles  (15784055),15784055,DST
Vikings  (15784048),15784048,DST
Saints  (15784049),15784049,DST
Patriots  (15784052),15784052,DST
Packers  (15784054),15784054,DST
Bengals  (15784061),15784061,DST
Lions  (15784057),15784057,DST
Panthers  (15784056),15784056,DST
Falcons  (15784062),15784062,DST
Colts  (15784050),15784050,DST
Titans  (15784059),15784059,DST
Broncos  (15784060),15784060,DST
Texans  (15784058),15784058,DST
Cowboys  (15784063),15784063,DST
Jets  (15784065),15784065,DST
Jaguars  (15784064),15784064,DST
Justin Herbert (15783279),15783279,QB
Lamar Jackson (15783277),15783277,QB
Ben Roethlisberger (15783280),15783280,QB
Deshaun Watson (15783282),15783282,QB
Aaron Rodgers (15783278),15783278,QB
Matt Ryan (15783284),15783284,QB
Cam Newton (15783286),15783286,QB
Joe Burrow (15783293),15783293,QB
Carson Wentz (15783291),15783291,QB
Taysom Hill (15783312),15783312,QB
Matthew Stafford (15783288),15783288,QB
Kirk Cousins (15783285),15783285,QB
Tua Tagovailoa (15783290),15783290,QB
Alex Smith (15783298),15783298,QB
Ryan Tannehill (15783287),15783287,QB
Philip Rivers (15783292),15783292,QB
Andy Dalton (15783296),15783296,QB
Drew Lock (15783294),15783294,QB
Baker Mayfield (15783295),15783295,QB
Joe Flacco (15783305),15783305,QB
P.J. Walker (15783309),15783309,QB
Jake Luton (15783306),15783306,QB
Dalvin Cook (15783342),15783342,RB
Alvin Kamara (15783340),15783340,RB
Davante Adams (15783560),15783560,WR
Keenan Allen (15783564),15783564,WR
Adam Thielen (15783576),15783576,WR
Julio Jones (15783562),15783562,WR
Terry McLaurin (15783572),15783572,WR
Miles Sanders (15783350),15783350,RB
Derrick Henry (15783344),15783344,RB
Aaron Jones (15783346),15783346,RB
Kareem Hunt (15783354),15783354,RB
Diontae Johnson (15783588),15783588,WR
Calvin Ridley (15783570),15783570,WR
Chase Claypool (15783580),15783580,WR
Mike Davis (15783352),15783352,RB
JuJu Smith-Schuster (15783574),15783574,WR
Nick Chubb (15783348),15783348,RB
Antonio Gibson (15783376),15783376,RB
Michael Thomas (15783566),15783566,WR
Tyler Boyd (15783600),15783600,WR
Justin Jefferson (15783584),15783584,WR
Tee Higgins (15783590),15783590,WR
Will Fuller V (15783578),15783578,WR
James Conner (15783356),15783356,RB
A.J. Brown (15783568),15783568,WR
Robby Anderson (15783586),15783586,WR
Amari Cooper (15783610),15783610,WR
DJ Chark Jr. (15783596),15783596,WR
DJ Moore (15783604),15783604,WR
Brandin Cooks (15783614),15783614,WR
Jamison Crowder (15783582),15783582,WR
Jakobi Meyers (15783620),15783620,WR
James Robinson (15783360),15783360,RB
Ezekiel Elliott (15783358),15783358,RB
DeVante Parker (15783598),15783598,WR
Marvin Jones Jr. (15783606),15783606,WR
Jerry Jeudy (15783612),15783612,WR
Mike Williams (15783616),15783616,WR
Duke Johnson (15783392),15783392,RB
T.J. Hockenson (15783878),15783878,TE
Jarvis Landry (15783608),15783608,WR
Travis Fulgham (15783602),15783602,WR
Mark Andrews (15783866),15783866,TE
Nyheim Hines (15783394),15783394,RB
Giovani Bernard (15783390),15783390,RB
Todd Gurley II (15783370),15783370,RB
CeeDee Lamb (15783618),15783618,WR
Damien Harris (15783382),15783382,RB
J.D. McKissic (15783396),15783396,RB
Kalen Ballage (15783388),15783388,RB
Curtis Samuel (15783630),15783630,WR
Michael Pittman Jr. (15783636),15783636,WR
Marquise Brown (15783592),15783592,WR
Melvin Gordon III (15783400),15783400,RB
Salvon Ahmed (15783406),15783406,RB
Jalen Reagor (15783646),15783646,WR
Corey Davis (15783624),15783624,WR
Hunter Henry (15783870),15783870,TE
Tim Patrick (15783628),15783628,WR
Rex Burkhead (15783408),15783408,RB
Dallas Goedert (15783886),15783886,TE
KJ Hamler (15783672),15783672,WR
Michael Gallup (15783660),15783660,WR
Emmanuel Sanders (15783622),15783622,WR
Denzel Mims (15783690),15783690,WR
A.J. Green (15783674),15783674,WR
Hayden Hurst (15783874),15783874,TE
Adrian Peterson (15783538),15783538,RB
Breshad Perriman (15783648),15783648,WR
Keelan Cole Sr. (15783658),15783658,WR
Noah Fant (15783872),15783872,TE
Rashard Higgins (15783632),15783632,WR
Eric Ebron (15783882),15783882,TE
Russell Gage (15783654),15783654,WR
La'Mical Perine (15783414),15783414,RB
Allen Lazard (15783638),15783638,WR
Jonathan Taylor (15783374),15783374,RB
Randall Cobb (15783668),15783668,WR
Marvin Hall (15783656),15783656,WR
Jamaal Williams (15783380),15783380,RB
T.Y. Hilton (15783650),15783650,WR
Jakeem Grant (15783682),15783682,WR
Austin Hooper (15783884),15783884,TE
Logan Thomas (15783896),15783896,TE
J.K. Dobbins (15783398),15783398,RB
Marquez Valdes-Scantling (15783626),15783626,WR
Jonnu Smith (15783868),15783868,TE
Phillip Lindsay (15783410),15783410,RB
Zach Pascal (15783642),15783642,WR
Willie Snead IV (15783640),15783640,WR
Mike Gesicki (15783876),15783876,TE
Dalton Schultz (15783890),15783890,TE
Chris Conley (15783758),15783758,WR
Damiere Byrd (15783680),15783680,WR
Jared Cook (15783880),15783880,TE
Steven Sims Jr. (15783722),15783722,WR
Cam Sims (15783688),15783688,WR
Robert Tonyan (15783898),15783898,TE
Jalen Guyton (15783678),15783678,WR
Trey Burton (15783902),15783902,TE
Kerryon Johnson (15783540),15783540,RB
Tyler Eifert (15783912),15783912,TE
Latavius Murray (15783372),15783372,RB
Jordan Wilkins (15783498),15783498,RB
Greg Ward (15783652),15783652,WR
Gus Edwards (15783412),15783412,RB
James White (15783418),15783418,RB
KhaDarel Hodge (15783838),15783838,WR
Quintez Cephus (15783856),15783856,WR
Mark Ingram II (15783404),15783404,RB
Joshua Kelley (15783426),15783426,RB
Alshon Jeffery (15783664),15783664,WR
Tony Pollard (15783386),15783386,RB
Jordan Akins (15784012),15784012,TE
Boston Scott (15783384),15783384,RB
Mo Alie-Cox (15783906),15783906,TE
Drew Sample (15783914),15783914,TE
Alexander Mattison (15783366),15783366,RB
Frank Gore (15783420),15783420,RB
Matt Breida (15783422),15783422,RB
Richard Rodgers (15783892),15783892,TE
Brian Hill (15783552),15783552,RB
Irv Smith Jr. (15783894),15783894,TE
Devin Duvernay (15783786),15783786,WR
James Washington (15783766),15783766,WR
Darren Fells (15783908),15783908,TE
Kyle Rudolph (15783900),15783900,TE
Troymaine Pope (15783446),15783446,RB
Tre'Quan Smith (15783676),15783676,WR
Olamide Zaccheaus (15783684),15783684,WR
DaeSean Hamilton (15783776),15783776,WR
Anthony Firkser (15783926),15783926,TE
Isaiah Wright (15783724),15783724,WR
Deonte Harris (15783700),15783700,WR
Ian Thomas (15783924),15783924,TE
Marcus Johnson (15783802),15783802,WR
Auden Tate (15783736),15783736,WR
Mack Hollins (15783770),15783770,WR
Chris Herndon (15783910),15783910,TE
Miles Boykin (15783784),15783784,WR
Harrison Bryant (15783922),15783922,TE
Kenny Stills (15783824),15783824,WR
Benny Snell Jr. (15783464),15783464,RB
Donald Parham Jr. (15783952),15783952,TE
David Njoku (15783904),15783904,TE
Kalif Raymond (15783796),15783796,WR
Chad Beebe (15783702),15783702,WR
Donovan Peoples-Jones (15783692),15783692,WR
Jack Doyle (15783992),15783992,TE
Samaje Perine (15783442),15783442,RB
Collin Johnson (15783760),15783760,WR
Braxton Berrios (15783706),15783706,WR
D'Onta Foreman (15783490),15783490,RB
Ray-Ray McCloud III (15783768),15783768,WR
Marquez Callaway (15783858),15783858,WR
DeAndre Washington (15783470),15783470,RB
Ryan Izzo (15784004),15784004,TE
Cedrick Wilson (15783716),15783716,WR
Anthony McFarland Jr. (15783460),15783460,RB
Jace Sternberger (15783996),15783996,TE
Patrick Laird (15783472),15783472,RB
Adam Shaheen (15783976),15783976,TE
