Name_ID,ID,Pos
Packers  (13888714),13888714,DST
Vikings  (13888715),13888715,DST
Steelers  (13888717),13888717,DST
Ravens  (13888726),13888726,DST
Texans  (13888718),13888718,DST
Browns  (13888716),13888716,DST
Jets  (13888719),13888719,DST
Saints  (13888721),13888721,DST
Patriots  (13888720),13888720,DST
Colts  (13888734),13888734,DST
Chargers  (13888728),13888728,DST
49ers  (13888729),13888729,DST
Titans  (13888731),13888731,DST
Buccaneers  (13888735),13888735,DST
Jaguars  (13888722),13888722,DST
Panthers  (13888727),13888727,DST
Falcons  (13888723),13888723,DST
Bills  (13888725),13888725,DST
Cardinals  (13888733),13888733,DST
Chiefs  (13888736),13888736,DST
Bengals  (13888737),13888737,DST
Broncos  (13888732),13888732,DST
Raiders  (13888730),13888730,DST
Dolphins  (13888724),13888724,DST
Lions  (13888738),13888738,DST
Redskins  (13888739),13888739,DST
Lamar Jackson (13887921),13887921,QB
Aaron Rodgers (13887923),13887923,QB
Deshaun Watson (13887926),13887926,QB
Patrick Mahomes (13887922),13887922,QB
Jameis Winston (13887927),13887927,QB
Kirk Cousins (13887924),13887924,QB
Matt Ryan (13887925),13887925,QB
Sam Darnold (13887932),13887932,QB
Ryan Tannehill (13887937),13887937,QB
Kyler Murray (13887936),13887936,QB
Tom Brady (13887930),13887930,QB
Baker Mayfield (13887928),13887928,QB
Ryan Fitzpatrick (13887933),13887933,QB
Josh Allen (13887929),13887929,QB
Jacoby Brissett (13887931),13887931,QB
Drew Brees (13887934),13887934,QB
Kyle Allen (13887938),13887938,QB
Jimmy Garoppolo (13887940),13887940,QB
Philip Rivers (13887941),13887941,QB
Derek Carr (13887949),13887949,QB
Gardner Minshew II (13887944),13887944,QB
Devlin Hodges (13887935),13887935,QB
Andy Dalton (13887946),13887946,QB
Drew Lock (13887948),13887948,QB
David Blough (13887947),13887947,QB
Dwayne Haskins Jr. (13887954),13887954,QB
Christian McCaffrey (13887988),13887988,RB
Michael Thomas (13888214),13888214,WR
Derrick Henry (13887992),13887992,RB
Leonard Fournette (13887996),13887996,RB
Dalvin Cook (13887990),13887990,RB
Davante Adams (13888218),13888218,WR
Nick Chubb (13887994),13887994,RB
DeAndre Hopkins (13888224),13888224,WR
Chris Godwin (13888226),13888226,WR
Mike Evans (13888228),13888228,WR
DJ Moore (13888232),13888232,WR
Julian Edelman (13888230),13888230,WR
Tyreek Hill (13888216),13888216,WR
Alvin Kamara (13888002),13888002,RB
Julio Jones (13888222),13888222,WR
Aaron Jones (13888004),13888004,RB
Melvin Gordon III (13888010),13888010,RB
Stefon Diggs (13888220),13888220,WR
DeVante Parker (13888234),13888234,WR
George Kittle (13888524),13888524,TE
Keenan Allen (13888244),13888244,WR
Travis Kelce (13888518),13888518,TE
Jarvis Landry (13888248),13888248,WR
Mark Ingram II (13888018),13888018,RB
Odell Beckham Jr. (13888252),13888252,WR
DJ Chark Jr. (13888254),13888254,WR
Calvin Ridley (13888240),13888240,WR
Courtland Sutton (13888250),13888250,WR
Darren Waller (13888522),13888522,TE
Devonta Freeman (13888028),13888028,RB
Phillip Lindsay (13888030),13888030,RB
Tyler Boyd (13888260),13888260,WR
Josh Jacobs (13888008),13888008,RB
Austin Ekeler (13888012),13888012,RB
James White (13888026),13888026,RB
Devin Singletary (13888022),13888022,RB
Joe Mixon (13888020),13888020,RB
Kenny Golladay (13888242),13888242,WR
Hunter Henry (13888528),13888528,TE
John Brown (13888256),13888256,WR
Christian Kirk (13888280),13888280,WR
Jamison Crowder (13888278),13888278,WR
Jack Doyle (13888530),13888530,TE
Robby Anderson (13888284),13888284,WR
Deebo Samuel (13888266),13888266,WR
Zach Pascal (13888270),13888270,WR
Mark Andrews (13888526),13888526,TE
Marvin Jones Jr. (13888272),13888272,WR
Kareem Hunt (13888006),13888006,RB
A.J. Brown (13888276),13888276,WR
Marlon Mack (13888016),13888016,RB
Curtis Samuel (13888292),13888292,WR
James Washington (13888258),13888258,WR
Benny Snell Jr. (13888014),13888014,RB
Austin Hooper (13888520),13888520,TE
Kenyan Drake (13888032),13888032,RB
Bilal Powell (13888106),13888106,RB
Sony Michel (13888024),13888024,RB
Terry McLaurin (13888286),13888286,WR
Tyrell Williams (13888288),13888288,WR
Mike Williams (13888302),13888302,WR
Jamaal Williams (13888040),13888040,RB
Derrius Guice (13888038),13888038,RB
Emmanuel Sanders (13888262),13888262,WR
Dede Westbrook (13888282),13888282,WR
Duke Johnson (13888100),13888100,RB
LeSean McCoy (13888060),13888060,RB
Cole Beasley (13888274),13888274,WR
Larry Fitzgerald (13888298),13888298,WR
Marquise Brown (13888296),13888296,WR
Kyle Rudolph (13888532),13888532,TE
Ryan Griffin (13888538),13888538,TE
Jared Cook (13888536),13888536,TE
Carlos Hyde (13888052),13888052,RB
Ronald Jones II (13888058),13888058,RB
Patrick Laird (13888076),13888076,RB
Kenny Stills (13888340),13888340,WR
Mike Gesicki (13888540),13888540,TE
Alexander Mattison (13888050),13888050,RB
Diontae Johnson (13888306),13888306,WR
Matt Breida (13888044),13888044,RB
Sammy Watkins (13888300),13888300,WR
