Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
DeAndre Hopkins,HOU,7,84.4,0.6,0,0,0,0.1,18.9
Amari Cooper,DAL,6,87.8,0.6,0.2,0.9,0,0.1,18.5
Chris Godwin,TB,5.9,85.5,0.6,0,0.3,0,0.1,18
Davante Adams,GB,6.1,79.9,0.6,0,0.3,0,0.1,17.4
Mike Evans,TB,5.3,85.4,0.6,0,0.3,0,0.1,17.2
Kenny Golladay,DET,5.2,83,0.6,0,0.4,0,0,17
Julian Edelman,NE,6.3,72.7,0.5,0.5,3.5,0,0.1,16.9
Tyler Lockett,SEA,5.3,73.9,0.7,0.6,2.9,0,0.1,16.9
Keenan Allen,LAC,5.9,77.6,0.5,0.2,1.4,0,0.1,16.7
Stefon Diggs,MIN,5.6,77.4,0.5,0.4,2.1,0,0.1,16.5
D.J. Chark,JAC,5.1,71.5,0.6,0.3,2,0,0.1,15.9
Adam Thielen,MIN,5.2,69.4,0.5,0.3,1.7,0,0.1,15.6
Allen Robinson,CHI,5.6,71.7,0.5,0,0.1,0,0.1,15.4
Tyreek Hill,KC,5,70,0.5,0.7,4.9,0,0.1,15.4
JuJu Smith-Schuster,PIT,5,68.1,0.5,0.1,0.9,0,0.1,14.6
Courtland Sutton,DEN,4.7,70.7,0.5,0,0,0,0,14.6
Tyrell Williams,OAK,4.5,62.8,0.6,0,0.1,0,0,14.1
John Brown,BUF,4.4,65,0.5,0.2,0.8,0,0,14.1
Michael Gallup,DAL,4.5,67.5,0.5,0,0,0,0,14
Marvin Jones,DET,4.4,62.6,0.5,0.1,0.2,0,0,13.9
Odell Beckham Jr.,CLE,5.2,71,0.3,0.3,1.9,0,0.1,13.9
Golden Tate,NYG,5.2,56.8,0.4,0.4,2.9,0,0.1,13.1
Robby Anderson,NYJ,4,62.5,0.5,0.2,0.7,0,0,13.1
D.K. Metcalf,SEA,3.8,56.3,0.6,0.2,1.6,0,0.1,13
Alshon Jeffery,PHI,4.6,53.4,0.4,0.1,0.6,0,0,12.9
Jamison Crowder,NYJ,4.9,54,0.4,0.2,1.4,0,0.1,12.7
D.J. Moore,CAR,4.9,61.4,0.2,0.5,5.5,0,0.2,12.7
Terry McLaurin,WAS,4.3,56.2,0.4,0.2,1.2,0,0.1,12.5
Preston Williams,MIA,4.1,57,0.4,0.3,1.9,0,0.1,12.2
Christian Kirk,ARI,4.7,55.9,0.2,0.5,4.3,0,0.1,11.6
Jarvis Landry,CLE,4.5,59.2,0.2,0.3,2.1,0,0.1,11.5
Chris Conley,JAC,3.7,54.3,0.4,0.1,0.8,0,0,11.5
Emmanuel Sanders,SF,4.5,52.2,0.2,0.1,1.2,0,0,11.3
Curtis Samuel,CAR,3.9,48.3,0.2,0.8,6.5,0.1,0,11.1
Corey Davis,TEN,3.8,50.5,0.4,0.2,1.1,0,0,11.1
Kenny Stills,HOU,3.9,53.6,0.2,0,0,0,0,10.6
Zach Pascal,IND,3.6,47.4,0.4,0.1,1.1,0,0,10.6
Mike Williams,LAC,3.5,56,0.2,0.1,0.6,0,0,10.6
Sterling Shepard,NYG,4.2,52.2,0.2,0.3,2.5,0,0,10.6
Larry Fitzgerald,ARI,4.5,49.4,0.2,0.1,0.5,0,0,10.4
Cole Beasley,BUF,4.5,47.1,0.2,0.1,0.5,0,0,10.4
Devante Parker,MIA,3.7,52.8,0.2,0,0,0,0,10.2
Diontae Johnson,PIT,3.9,48.5,0.2,0.4,2.9,0,0.1,10.2
Marquise Brown,BAL,3.6,51.3,0.2,0.4,3.2,0,0.1,10
Danny Amendola,DET,4.4,48.6,0.1,0,0.1,0,0,10
Sammy Watkins,KC,3.8,48.5,0.2,0.1,0.4,0,0,9.8
Demaryius Thomas,NYJ,3.7,45.5,0.2,0,0,0,0,9.4
A.J. Brown,TEN,3.3,44,0.2,0.3,1.9,0,0,8.9
Phillip Dorsett,NE,3.2,39.3,0.2,0.2,1.4,0,0,8.5
Marquez Valdes-Scantling,GB,2.5,39,0.3,0.2,1.4,0,0,8.4
Mohamed Sanu,NE,3.4,37.6,0.2,0.3,1.6,0,0,8.2
Randall Cobb,DAL,3.3,39.5,0.1,0.2,0.8,0,0,8.2
DeSean Jackson,PHI,2.7,41.4,0.1,0.3,1.6,0,0,7.8
Deebo Samuel,SF,2.9,33,0.2,0.7,4.6,0.1,0.1,7.8
Adam Humphries,TEN,3.3,33.9,0.1,0.2,1,0,0,7.3
Nelson Agholor,PHI,2.8,32.8,0.1,0.4,2.3,0,0,6.9
Anthony Miller,CHI,2.6,35.1,0.1,0.4,2,0,0.1,6.9
Hunter Renfrow,OAK,2.8,31.6,0.1,0.1,0.9,0,0,6.8
Taylor Gabriel,CHI,2.7,31.3,0.1,0.3,2.1,0,0,6.8
Darius Slayton,NYG,2.5,32.5,0.1,0.4,2.2,0,0,6.7
Paul Richardson,WAS,2.8,31.9,0.1,0.1,0.5,0,0,6.6
Chester Rogers,IND,2.7,30.8,0.1,0.1,0.4,0,0,6.5
Trey Quinn,WAS,3.1,29.4,0.1,0.2,1.3,0,0.1,6.4
Geronimo Allison,GB,2.5,30.8,0.1,0.1,0.8,0,0.1,6.2
Parris Campbell,IND,2.4,28.3,0.1,0.1,0.5,0,0,5.9
Jaron Brown,SEA,2,27.5,0.2,0,0.3,0,0,5.9
Dante Pettis,SF,2.2,28.2,0.1,0.2,0.8,0,0,5.8
David Moore,SEA,1.8,29.4,0.2,0.1,0.7,0,0,5.8
Mecole Hardman,KC,2.1,28.5,0.1,0.1,0.6,0,0,5.7
Keelan Cole,JAC,2.1,27.3,0.1,0.1,0.9,0,0,5.6
Jakeem Grant,MIA,1.9,24.8,0.1,0.6,3.2,0,0,5.2
Willie Snead,BAL,2.2,26,0.1,0.1,0.6,0,0,5.2
Albert Wilson,MIA,1.9,23.2,0.1,0.4,1.9,0,0,5.2
DaeSean Hamilton,DEN,2.2,23.5,0.1,0.2,1.3,0,0,5.1
James Washington,PIT,1.9,26.6,0.1,0,0,0,0,5
Allen Hurns,MIA,1.7,24.8,0.1,0,0.1,0,0,4.9
Allen Lazard,GB,1.9,23.9,0.1,0.2,1.2,0,0,4.9
DeAndre Carter,HOU,1.9,23.7,0.1,0.3,1.7,0,0,4.9
Antonio Callaway,CLE,1.9,23.8,0.1,0.1,0.6,0,0,4.9
Jakobi Meyers,NE,2,24.4,0.1,0.2,0.9,0,0,4.9
Fred Brown,DEN,2.1,23.6,0.1,0.1,0.3,0,0,4.8
Zay Jones,OAK,1.9,21.7,0.1,0.1,0.5,0,0,4.7
Breshad Perriman,TB,1.6,22.5,0.1,0.1,0.8,0,0,4.4
Kendrick Bourne,SF,1.6,20.2,0.1,0.1,0.5,0,0,4.3
Keke Coutee,HOU,1.6,18.6,0.1,0.3,1.4,0,0,4.2
Demarcus Robinson,KC,1.6,20.1,0.1,0,0,0,0,4.2
Marvin Hall,DET,1.2,22.8,0.1,0.1,0.5,0,0,4.2
Jarius Wright,CAR,1.7,19.7,0.1,0.1,0.5,0,0,4.2
