Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Christian McCaffrey,CAR,18.8,83.7,0.7,5.8,49.5,0.3,0.2,24.6
Dalvin Cook,MIN,20.5,103.5,0.8,4.2,37.4,0.1,0.2,23.1
Saquon Barkley,NYG,18.1,84.6,0.6,4.8,36.7,0.1,0.1,20.8
Ezekiel Elliott,DAL,21.3,95.9,0.7,3.5,29.9,0.1,0.2,20.6
Le'Veon Bell,NYJ,18.3,77.6,0.5,4.7,37.3,0.1,0.2,19.8
Leonard Fournette,JAC,19.6,79.4,0.6,4.4,34.2,0.1,0.1,19.6
Aaron Jones,GB,13.3,63.7,0.7,3.8,31.1,0.2,0.1,18.3
Nick Chubb,CLE,18.9,95.7,0.7,2.6,18.0,0.1,0.2,18.1
Chris Carson,SEA,18.8,77.5,0.6,2.9,21.8,0.2,0.2,17.0
Jaylen Samuels,PIT,14.4,61.3,0.5,3.8,29.3,0.1,0.1,16.4
Josh Jacobs,OAK,17.6,80.6,0.7,1.9,15.5,0.1,0.1,16.1
Tevin Coleman,SF,16.1,73.8,0.7,2.3,18.4,0.1,0.1,16.0
Derrick Henry,TEN,18.3,83.9,0.7,1.5,13.7,0.0,0.1,15.5
Austin Ekeler,LAC,5.4,24.9,0.1,4.7,45.1,0.4,0.1,14.9
Phillip Lindsay,DEN,12.8,61.9,0.5,2.9,20.4,0.1,0.1,14.4
Marlon Mack,IND,17.1,73.8,0.6,1.8,13.2,0.0,0.1,14.1
James White,NE,3.4,13.2,0.1,5.0,41.4,0.4,0.1,13.0
Melvin Gordon,LAC,13.0,52.7,0.4,2.6,21.1,0.1,0.1,12.7
David Montgomery,CHI,14.9,60.2,0.5,2.1,16.0,0.0,0.1,12.6
Royce Freeman,DEN,11.1,48.1,0.3,3.2,22.5,0.0,0.1,12.2
Sony Michel,NE,16.7,66.5,0.6,1.0,5.6,0.0,0.1,11.7
Mark Walton,MIA,13.1,54.3,0.2,2.8,24.4,0.0,0.2,11.5
Mark Ingram,BAL,13.0,60.8,0.3,1.8,14.2,0.0,0.1,11.2
Jordan Howard,PHI,15.1,60.6,0.5,1.1,8.2,0.0,0.1,11.1
Kenyan Drake,ARI,9.1,39.1,0.1,3.1,24.0,0.1,0.1,10.4
Frank Gore,BUF,13.8,58.4,0.4,1.2,10.1,0.0,0.1,10.3
Jamaal Williams,GB,9.1,36.0,0.2,2.8,21.0,0.2,0.1,10.2
Tarik Cohen,CHI,4.6,17.6,0.1,4.0,32.1,0.1,0.1,9.7
