Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Travis Kelce,KC,OAK,1,1,1.0,0.0
2,Zach Ertz,PHI,WAS,2,3,2.3,0.4
3,George Kittle,SF,LAR,2,3,2.8,0.4
4,Evan Engram,NYG,DAL,4,6,4.1,0.2
5,Jared Cook,OAK,KC,5,9,5.8,0.8
6,Eric Ebron,IND,TEN,4,16,6.9,2.8
7,Rob Gronkowski,NE,NYJ,5,15,7.4,2.1
8,Cameron Brate,TB,ATL,7,17,8.7,1.7
9,Vance McDonald,PIT,CIN,7,16,9.7,1.8
10,Chris Herndon IV,NYJ,NE,6,16,9.8,0.8
11,David Njoku,CLE,BAL,5,16,11.1,2.3
12,C.J. Uzomah,CIN,PIT,10,18,11.7,0.7
13,Austin Hooper,ATL,TB,10,17,12.7,1.8
14,Kyle Rudolph,MIN,CHI,13,18,14.3,0.8
15,Trey Burton,CHI,MIN,12,18,15.3,1.5
16,Gerald Everett,LAR,SF,12,26,16.7,1.7
17,Jimmy Graham,GB,DET,14,21,17.8,2.0
18,Ian Thomas,CAR,NO,14,23,18.5,1.5
19,Mark Andrews,BAL,CLE,16,39,19.9,2.8
20,Dallas Goedert,PHI,WAS,17,30,20.3,1.5
21,Antonio Gates,LAC,DEN,21,31,22.4,1.3
22,Tyler Higbee,LAR,SF,22,49,24.8,2.3
23,Blake Jarwin,DAL,NYG,20,29,25.4,2.6
24,Ed Dickson,SEA,ARI,21,50,27.0,1.3
25,Jaylen Samuels,PIT,CIN,5,31,14.9,7.3
26,Nick Vannett,SEA,ARI,21,35,26.2,4.5
27,Jordan Thomas,HOU,JAC,23,44,26.9,1.8
28,Jesse James,PIT,CIN,26,36,28.8,2.7
29,Benjamin Watson,NO,CAR,23,30,26.0,1.6
30,Anthony Firkser,TEN,IND,26,50,34.0,4.1
31,James O'Shaughnessy,JAC,HOU,19,36,30.5,2.3
32,Jeremy Sprinkle,WAS,PHI,19,30,23.3,3.8
33,Matt LaCosse,DEN,LAC,29,68,36.7,5.0
34,Mo Alie-Cox,IND,TEN,30,66,40.4,7.5
35,Jason Croom,BUF,MIA,29,42,37.0,2.6
36,Levine Toilolo,DET,GB,19,37,27.4,4.1
37,Hayden Hurst,BAL,CLE,30,56,37.4,8.2
38,Josh Hill,NO,CAR,29,46,34.4,3.6
39,MyCole Pruitt,TEN,IND,30,62,35.8,4.0
40,Demetrius Harris,KC,OAK,29,36,33.2,1.7
41,Ryan Griffin,HOU,JAC,20,37,33.4,1.7
42,Mike Gesicki,MIA,BUF,33,43,38.4,1.5
43,Jermaine Gresham,ARI,SEA,25,44,38.6,2.7
44,Brian Parker,DEN,LAC,35,51,45.2,4.0
45,Virgil Green,LAC,DEN,39,54,41.6,2.2
46,Lance Kendricks,GB,DET,32,52,42.6,1.9
47,Jordan Akins,HOU,JAC,43,57,46.4,2.7
48,Darren Waller,OAK,KC,28,64,49.0,6.2
49,Adam Shaheen,CHI,MIN,41,65,49.6,5.0
50,Scott Simonson,NYG,DAL,41,69,51.0,8.2
51,Dalton Schultz,DAL,NYG,48,59,52.0,3.2
52,Jordan Leggett,NYJ,NE,39,60,52.4,5.9
53,Charles Clay,BUF,MIA,32,57,46.8,9.8
54,Luke Stocker,TEN,IND,48,56,52.8,3.2
55,Lee Smith,OAK,KC,9,64,53.6,7.8
56,Chris Manhertz,CAR,NO,18,62,50.5,18.8
57,Tyler Conklin,NE,NYJ,48,54,51.5,2.3
58,Maxx Williams,BAL,CLE,45,61,56.6,3.5
59,Darren Fells,CLE,BAL,38,64,57.0,5.1
60,Dan Arnold,NO,CAR,47,63,57.0,6.1
61,Nick Boyle,BAL,CLE,22,62,57.4,3.2
62,Derek Carrier,OAK,KC,48,61,60.2,0.4
63,Logan Thomas,BUF,MIA,47,67,60.6,7.7
64,Temarrick Hemingway,DEN,LAC,51,63,57.5,5.5
65,Blake Bell,JAC,HOU,40,72,61.2,4.6
66,Seth DeValve,CLE,BAL,51,70,64.2,7.0
67,Rico Gathers,DAL,NYG,47,74,64.8,9.3
68,Antony Auclair,TB,ATL,62,66,65.0,1.5
69,Eric Saubert,ATL,TB,58,78,67.6,7.8
70,Nick O'Leary,MIA,BUF,61,68,65.3,2.9
71,Robert Tonyan,GB,DET,63,73,68.8,3.4
72,Durham Smythe,MIA,BUF,64,72,67.8,3.3
73,Marcedes Lewis,GB,DET,55,77,69.0,8.5
74,Logan Paulsen,ATL,TB,58,80,70.3,9.2
75,Matt Lengel,CIN,PIT,65,82,73.2,5.5
