Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Davante Adams,GB,6.9,96.6,0.8,0.0,0.0,0.0,0.0,21.5
Tyreek Hill,KC,5.8,99.6,0.8,1.1,6.9,0.0,0.0,21.0
Julio Jones,ATL,7.0,104.3,0.6,0.1,0.5,0.0,0.1,20.9
DeAndre Hopkins,HOU,6.6,94.4,0.7,0.1,0.5,0.0,0.1,20.2
JuJu Smith-Schuster,PIT,6.8,91.5,0.7,0.0,0.4,0.0,0.1,19.7
Robert Woods,LAR,6.3,87.2,0.6,0.8,4.7,0.0,0.0,19.0
Mike Evans,TB,6.2,91.8,0.6,0.0,0.0,0.0,0.0,18.9
T.Y. Hilton,IND,5.9,85.6,0.6,0.0,0.0,0.0,0.1,18.3
Keenan Allen,LAC,6.5,80.9,0.6,0.3,2.2,0.0,0.1,18.0
Adam Thielen,MIN,6.8,80.0,0.4,0.1,0.9,0.0,0.1,17.2
Julian Edelman,NE,5.9,72.2,0.6,0.5,3.7,0.0,0.0,17.1
Stefon Diggs,MIN,5.9,63.6,0.6,0.7,3.4,0.0,0.1,16.1
Kenny Golladay,DET,5.3,77.2,0.5,0.0,0.2,0.0,0.1,15.8
Brandin Cooks,LAR,5.2,77.6,0.4,0.5,2.4,0.0,0.1,15.7
Antonio Brown,PIT,5.3,70.2,0.5,0.0,0.0,0.0,0.0,15.1
Sterling Shepard,NYG,5.0,61.3,0.5,0.1,0.5,0.0,0.0,14.4
Alshon Jeffery,PHI,4.6,62.0,0.6,0.0,0.0,0.0,0.0,14.1
Doug Baldwin,SEA,4.5,54.5,0.5,0.2,0.8,0.0,0.0,13.1
Courtland Sutton,DEN,4.1,61.2,0.4,0.0,0.0,0.0,0.0,12.9
Robby Anderson,NYJ,4.4,67.9,0.3,0.1,0.1,0.0,0.1,12.9
Jordy Nelson,OAK,4.4,57.1,0.4,0.0,0.3,0.0,0.0,12.7
Dede Westbrook,JAC,4.2,54.5,0.4,0.2,2.1,0.0,0.1,12.3
Adam Humphries,TB,4.6,51.9,0.4,0.1,0.6,0.0,0.0,12.3
Mohamed Sanu,ATL,4.3,53.8,0.4,0.2,1.7,0.0,0.1,12.1
Tyler Lockett,SEA,3.6,51.8,0.5,0.5,3.1,0.0,0.0,11.9
Robert Foster,BUF,3.2,59.3,0.5,0.0,0.0,0.0,0.0,11.9
Calvin Ridley,ATL,4.4,56.7,0.3,0.4,2.2,0.0,0.1,11.9
Jarvis Landry,CLE,4.8,56.6,0.3,0.1,0.8,0.0,0.1,11.8
Larry Fitzgerald,ARI,4.7,57.0,0.2,0.0,0.0,0.0,0.1,11.5
Allen Robinson,CHI,3.9,55.1,0.3,0.0,0.0,0.0,0.0,11.3
Taylor Gabriel,CHI,4.1,47.8,0.3,0.5,3.2,0.0,0.0,11.1
Jamison Crowder,WAS,4.3,53.7,0.2,0.4,2.0,0.0,0.1,11.1
DaeSean Hamilton,DEN,4.4,51.2,0.2,0.0,0.0,0.0,0.0,10.7
D.J. Moore,CAR,4.0,51.5,0.2,0.7,5.0,0.0,0.1,10.6
Corey Davis,TEN,3.9,52.5,0.2,0.1,0.8,0.0,0.0,10.5
Chris Godwin,TB,4.0,53.5,0.2,0.0,0.0,0.0,0.1,10.5
Amari Cooper,DAL,3.4,44.4,0.4,0.2,1.0,0.0,0.1,10.2
Mike Williams,LAC,2.8,45.6,0.5,0.1,0.6,0.0,0.0,10.2
Curtis Samuel,CAR,3.1,43.9,0.4,0.7,4.5,0.0,0.1,10.2
Michael Thomas,NO,3.8,44.5,0.3,0.0,0.0,0.0,0.1,9.5
Marquez Valdes-Scantling,GB,3.3,48.2,0.2,0.1,0.7,0.0,0.0,9.3
DeSean Jackson,TB,2.6,47.8,0.3,0.2,1.7,0.0,0.0,9.1
Zay Jones,BUF,3.3,43.6,0.2,0.0,0.0,0.0,0.0,9.0
Josh Doctson,WAS,3.4,44.4,0.2,0.0,0.0,0.0,0.0,9.0
Danny Amendola,MIA,4.1,39.8,0.2,0.0,0.1,0.0,0.1,9.0
Randall Cobb,GB,3.5,40.8,0.2,0.2,0.7,0.0,0.1,8.9
Tim Patrick,DEN,3.4,41.6,0.2,0.1,0.9,0.0,0.0,8.6
Donte Moncrief,JAC,3.3,45.3,0.1,0.0,0.0,0.0,0.1,8.5
Ted Ginn,NO,2.6,34.4,0.4,0.3,1.7,0.0,0.1,8.4
Kendrick Bourne,SF,3.3,39.7,0.2,0.0,0.0,0.0,0.0,8.2
Taywan Taylor,TEN,3.3,44.0,0.1,0.0,0.1,0.0,0.0,8.2
Keith Kirkwood,NO,3.0,40.6,0.2,0.0,0.0,0.0,0.0,8.1
Kenny Stills,MIA,2.7,40.2,0.2,0.0,0.0,0.0,0.0,8.1
Michael Crabtree,BAL,3.2,36.5,0.2,0.0,0.0,0.0,0.0,8.1
Isaiah McKenzie,BUF,3.0,33.6,0.1,1.7,9.6,0.0,0.1,8.1
