Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Saquon Barkley,NYG,DAL,1,10,1.3,0.7
2,Melvin Gordon,LAC,DEN,1,4,2.1,0.7
3,Chris Carson,SEA,ARI,2,7,4.1,1.5
4,Derrick Henry,TEN,IND,3,14,5.4,1.6
5,Damien Williams,KC,OAK,1,11,6.1,2.8
6,Jamaal Williams,GB,DET,2,16,6.2,2.9
7,Sony Michel,NE,NYJ,4,18,7.3,2.1
8,Joe Mixon,CIN,PIT,4,17,7.6,2.6
9,C.J. Anderson,LAR,SF,4,17,9.2,3.6
10,Dalvin Cook,MIN,CHI,5,14,10.0,1.9
11,Elijah McGuire,NYJ,NE,8,19,11.9,1.8
12,Gus Edwards,BAL,CLE,9,21,12.6,2.8
13,Nick Chubb,CLE,BAL,8,18,14.1,2.4
14,Marlon Mack,IND,TEN,11,22,14.2,2.2
15,David Johnson,ARI,SEA,9,23,14.4,2.9
16,Tarik Cohen,CHI,MIN,9,23,15.4,2.4
17,James Conner,PIT,CIN,4,49,15.7,7.0
18,James White,NE,NYJ,13,25,17.7,1.2
19,Royce Freeman,DEN,LAC,16,27,20.6,1.7
20,Jaylen Samuels,PIT,CIN,8,43,21.8,5.1
21,Peyton Barber,TB,ATL,12,28,21.9,3.0
22,Adrian Peterson,WAS,PHI,20,30,23.2,3.0
23,Tevin Coleman,ATL,TB,12,42,25.0,4.5
24,Jeff Wilson,SF,LAR,12,38,25.2,3.3
25,Doug Martin,OAK,KC,21,31,25.7,2.1
26,LeSean McCoy,BUF,MIA,18,36,26.0,4.7
27,Zach Zenner,DET,GB,21,36,26.0,2.4
28,Jalen Richard,OAK,KC,22,41,31.1,3.8
29,Theo Riddick,DET,GB,24,45,32.0,3.2
30,Jordan Howard,CHI,MIN,25,39,32.2,3.0
31,Darren Sproles,PHI,WAS,25,40,32.2,3.1
32,Kenyan Drake,MIA,BUF,17,41,33.2,3.1
33,Kenneth Dixon,BAL,CLE,24,43,34.1,3.9
34,Kalen Ballage,MIA,BUF,29,40,35.7,2.4
35,Rod Smith,DAL,NYG,18,62,36.1,11.0
36,Brian Hill,ATL,TB,27,44,36.2,3.7
37,Lamar Miller,HOU,JAC,11,61,33.8,7.3
38,Christian McCaffrey,CAR,NO,9,65,29.8,8.0
39,Josh Adams,PHI,WAS,32,48,38.4,3.2
40,Dion Lewis,TEN,IND,30,46,41.2,3.1
41,Nyheim Hines,IND,TEN,31,54,42.4,3.2
42,Austin Ekeler,LAC,DEN,38,51,44.0,3.5
43,Devontae Booker,DEN,LAC,33,56,44.1,5.6
44,Mike Davis,SEA,ARI,37,51,42.4,3.7
