Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Christian McCaffrey,CAR,LAR,1,9,2.1,1.1
2,Saquon Barkley,NYG,DAL,1,13,2.2,1.2
3,Alvin Kamara,NO,HOU,1,4,2.6,0.9
4,Dalvin Cook,MIN,ATL,1,20,5.0,2.1
5,Nick Chubb,CLE,TEN,3,22,7.1,2.1
6,David Johnson,ARI,DET,4,16,7.5,2.3
7,Ezekiel Elliott,DAL,NYG,1,16,7.9,3.6
8,Chris Carson,SEA,CIN,3,17,8.3,3.2
9,James Conner,PIT,NE,2,28,8.6,2.8
10,Leonard Fournette,JAC,KC,2,20,9.4,2.8
11,Le'Veon Bell,NYJ,BUF,2,15,9.8,2.2
12,Todd Gurley,LAR,CAR,1,18,11.1,2.8
13,Kerryon Johnson,DET,ARI,8,43,12.3,2.4
14,Joe Mixon,CIN,SEA,10,49,14.7,2.4
15,Mark Ingram,BAL,MIA,3,27,15.8,3.1
16,Austin Ekeler,LAC,IND,9,31,17.8,4.8
17,David Montgomery,CHI,GB,14,33,19.3,3.1
18,Devonta Freeman,ATL,MIN,9,30,19.8,2.9
19,Aaron Jones,GB,CHI,14,29,19.9,3.1
20,Damien Williams,KC,JAC,13,29,20.0,3.5
21,Sony Michel,NE,PIT,8,30,20.6,3.5
22,Duke Johnson,HOU,NO,12,37,22.4,4.2
23,Josh Jacobs,OAK,DEN,8,33,22.6,4.1
24,Phillip Lindsay,DEN,OAK,9,63,23.0,5.1
25,James White,NE,PIT,12,35,23.7,3.9
26,Derrick Henry,TEN,CLE,19,39,26.3,3.4
27,Marlon Mack,IND,LAC,18,34,26.6,3.3
28,Tevin Coleman,SF,TB,14,38,27.4,4.3
29,Tarik Cohen,CHI,GB,17,40,28.3,3.6
30,Matt Breida,SF,TB,13,46,29.0,3.9
31,Miles Sanders,PHI,WAS,18,50,31.0,3.4
32,Latavius Murray,NO,HOU,24,51,32.8,2.4
33,Derrius Guice,WAS,PHI,14,43,33.6,4.1
34,Kenyan Drake,MIA,BAL,22,47,33.9,3.4
35,Rashaad Penny,SEA,CIN,24,55,37.1,4.5
36,Royce Freeman,DEN,OAK,23,59,37.3,3.5
37,Justin Jackson,LAC,IND,23,50,37.5,3.9
38,Jordan Howard,PHI,WAS,19,50,37.6,4.5
39,Devin Singletary,BUF,NYJ,18,57,40.6,4.8
40,Dion Lewis,TEN,CLE,32,52,40.7,2.7
41,LeSean McCoy,KC,JAC,29,62,41.0,5.0
42,Chris Thompson,WAS,PHI,28,59,41.6,4.4
43,Peyton Barber,TB,SF,31,57,42.6,4.0
44,Nyheim Hines,IND,LAC,32,63,44.1,5.3
45,Tony Pollard,DAL,NYG,27,72,45.4,8.5
46,Justice Hill,BAL,MIA,26,58,48.2,5.2
47,Kalen Ballage,MIA,BAL,33,57,48.5,3.6
48,Darrell Henderson,LAR,CAR,38,76,50.2,5.6
49,Frank Gore,BUF,NYJ,32,64,50.8,4.7
50,Giovani Bernard,CIN,SEA,36,62,49.8,5.2
51,C.J. Anderson,DET,ARI,40,67,51.9,4.6
52,Ronald Jones II,TB,SF,45,70,53.0,4.7
53,Jaylen Samuels,PIT,NE,40,66,53.4,4.8
54,Ty Montgomery,NYJ,BUF,37,66,52.9,5.0
55,Jalen Richard,OAK,DEN,36,72,52.7,7.9
56,Adrian Peterson,WAS,PHI,41,71,53.8,6.8
57,Ito Smith,ATL,MIN,39,73,57.7,5.4
58,Carlos Hyde,HOU,NO,33,68,57.0,5.6
59,Mike Davis,CHI,GB,41,70,58.7,4.8
60,Alexander Mattison,MIN,ATL,42,95,62.8,7.1
61,Jamaal Williams,GB,CHI,46,76,62.1,3.8
62,T.J. Yeldon,BUF,NYJ,36,76,62.4,5.6
63,Dare Ogunbowale,TB,SF,36,76,56.9,8.6
64,Rex Burkhead,NE,PIT,55,88,62.6,5.9
65,Darwin Thompson,KC,JAC,43,86,64.7,5.9
