Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
102,Cody Latimer,NYG,DAL,49,140,100.8,10.4
103,Ryan Grant,OAK,DEN,87,117,102.2,5.9
104,Taywan Taylor,CLE,TEN,76,150,103.2,12.0
105,Chad Beebe,MIN,ATL,72,119,102.4,10.1
106,Keith Kirkwood,NO,HOU,93,126,107.3,6.2
107,Deon Cain,IND,LAC,75,153,107.1,9.4
108,Diontae Johnson,PIT,NE,96,136,109.9,7.8
109,Jaron Brown,SEA,CIN,48,119,87.5,14.6
110,Josh Doctson,MIN,ATL,76,133,108.1,11.4
111,Demaryius Thomas,NE,PIT,57,116,97.4,16.5
112,Jakeem Grant,MIA,BAL,53,132,101.8,12.7
113,Kendrick Bourne,SF,TB,80,121,107.2,8.1
114,Demarcus Robinson,KC,JAC,70,123,108.3,9.9
115,Tim Patrick,DEN,OAK,99,142,114.4,8.7
116,J.,OAK,DEN,63,147,105.5,16.0
117,Ryan Switzer,PIT,NE,96,136,114.4,10.4
118,Jarius Wright,CAR,LAR,79,139,111.3,13.8
119,Justin Watson,TB,SF,87,129,115.3,8.6
120,Bennie Fowler,NYG,DAL,83,124,109.9,8.6
121,Jakobi Meyers,NE,PIT,49,131,114.4,12.5
122,Dontrelle Inman,LAC,IND,98,143,122.8,10.2
123,Kelvin Harmon,WAS,PHI,66,134,118.1,12.5
124,Chris Moore,BAL,MIA,91,144,121.7,11.2
125,Russell Shepard,NYG,DAL,91,129,117.0,12.3
126,Tajae Sharpe,TEN,CLE,96,154,120.9,13.0
127,Chester Rogers,IND,LAC,79,139,126.4,10.2
128,Gary Jennings,SEA,CIN,101,150,126.8,13.0
129,Tavon Austin,DAL,NYG,99,149,125.4,12.4
130,John Ursua,SEA,CIN,71,149,114.3,16.9
131,Allen Hurns,MIA,BAL,93,158,130.4,16.0
132,Alex Erickson,CIN,SEA,111,160,127.1,13.7
133,Isaiah McKenzie,BUF,NYJ,109,138,130.4,7.4
134,Olabisi Johnson,MIN,ATL,91,137,125.5,7.4
135,Justin Hardy,ATL,MIN,109,157,136.3,8.4
136,DeAndre Carter,HOU,NO,128,159,138.7,8.8
137,Josh Bellamy,NYJ,BUF,119,141,135.5,3.1
138,Mack Hollins,PHI,WAS,111,164,137.5,15.9
139,Richie James,SF,TB,107,165,139.0,13.1
140,Zach Pascal,IND,LAC,121,152,143.9,6.9
141,Austin Carr,NO,HOU,98,144,140.2,3.8
142,Travis Fulgham,DET,ARI,125,148,142.7,4.4
143,Robert Davis,WAS,PHI,114,171,143.0,12.6
144,Damion Ratley,CLE,TEN,121,146,137.8,9.7
145,Seth Roberts,BAL,MIA,123,156,138.0,11.5
146,Trent Sherfield,ARI,DET,137,164,148.5,7.7
147,Russell Gage,ATL,MIN,140,153,144.8,4.6
148,Laquon Treadwell,FA,,100,124,112.0,12.0
149,Bobo Wilson,TB,SF,124,148,133.3,10.5
150,J'Mon Moore,FA,,121,134,127.5,6.5
151,Byron Pringle,KC,JAC,140,162,149.8,7.9
152,Chris Lacy,DET,ARI,135,151,143.3,6.5
153,Dez Bryant,FA,,122,138,130.0,8.0
154,Cody Core,NYG,DAL,141,165,150.5,8.9
155,Damiere Byrd,ARI,DET,138,156,144.7,8.1
156,Malik Turner,SEA,CIN,132,157,145.7,10.3
157,Geremy Davis,LAC,IND,140,143,141.5,1.5
158,Duke Williams,BUF,NYJ,144,147,145.5,1.5
159,Darius Jennings,TEN,CLE,146,148,147.0,1.0
160,Braxton Berrios,NYJ,BUF,152,152,152.0,0.0
161,Marcell Ateman,OAK,DEN,137,169,153.0,16.0
162,Emmanuel Butler,NO,HOU,151,170,160.5,9.5
163,Scott Miller,TB,SF,150,174,162.0,12.0
