Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Christian McCaffrey,CAR,14.7,68.5,0.5,6.4,52.4,0.3,0.2,23.2
Alvin Kamara,NO,12.5,56.9,0.7,6.0,51.1,0.4,0.2,23.1
Saquon Barkley,NYG,16.9,77.2,0.6,6.2,44.5,0.2,0.2,22.8
Dalvin Cook,MIN,16.2,78.1,0.6,3.9,30.3,0.1,0.2,18.8
Ezekiel Elliott,DAL,18.3,83.1,0.6,3.5,27.9,0.1,0.2,18.6
David Johnson,ARI,15.1,58.9,0.6,4.1,37.9,0.2,0.2,18.2
Nick Chubb,CLE,18.0,90.1,0.7,2.0,15.8,0.2,0.2,17.8
Kerryon Johnson,DET,15.2,74.5,0.6,3.8,26.3,0.1,0.2,17.5
Leonard Fournette,JAC,17.8,70.8,0.6,3.5,28.0,0.1,0.2,17.4
Chris Carson,SEA,18.7,85.4,0.7,2.8,19.5,0.1,0.2,17.3
James Conner,PIT,15.0,65.9,0.6,3.7,30.9,0.1,0.2,17.3
Le'Veon Bell,NYJ,17.0,72.1,0.5,3.5,27.5,0.1,0.2,16.9
Austin Ekeler,LAC,10.8,50.3,0.4,4.2,31.7,0.2,0.1,16.1
Todd Gurley,LAR,14.4,64.3,0.6,2.8,25.4,0.1,0.1,16.0
Joe Mixon,CIN,15.7,71.0,0.5,3.2,25.1,0.1,0.2,16.0
Josh Jacobs,OAK,14.5,61.9,0.5,3.1,24.9,0.1,0.1,15.3
Devonta Freeman,ATL,13.7,58.5,0.5,3.0,24.0,0.1,0.1,14.5
Phillip Lindsay,DEN,12.4,61.1,0.5,2.7,21.6,0.1,0.1,14.3
Damien Williams,KC,10.0,43.4,0.5,3.0,26.2,0.2,0.1,14.2
Aaron Jones,GB,12.2,60.1,0.6,2.5,17.7,0.1,0.1,13.9
Mark Ingram,BAL,14.8,68.3,0.5,1.9,17.0,0.1,0.2,13.7
Derrick Henry,TEN,16.2,72.5,0.7,1.0,9.4,0.0,0.1,13.0
David Montgomery,CHI,13.9,60.4,0.5,1.8,18.5,0.1,0.2,13.0
Sony Michel,NE,17.8,76.3,0.6,1.1,7.4,0.0,0.2,12.9
Duke Johnson,HOU,9.0,36.8,0.1,3.8,35.3,0.1,0.1,12.5
Marlon Mack,IND,14.8,64.5,0.5,1.6,11.7,0.0,0.2,12.4
James White,NE,4.4,18.6,0.1,4.5,39.0,0.2,0.1,12.2
Matt Breida,SF,11.2,53.6,0.4,2.1,18.3,0.1,0.1,12.0
Tarik Cohen,CHI,5.3,22.4,0.1,4.2,38.7,0.2,0.2,11.8
Tevin Coleman,SF,11.2,49.9,0.3,2.6,19.1,0.1,0.1,11.5
Miles Sanders,PHI,10.3,45.4,0.2,2.5,19.5,0.1,0.2,10.6
Jordan Howard,PHI,13.7,55.8,0.4,1.3,9.3,0.0,0.1,10.3
Kenyan Drake,MIA,8.4,35.7,0.1,2.6,21.9,0.1,0.1,9.6
Derrius Guice,WAS,12.1,50.3,0.2,1.7,14.8,0.0,0.2,9.5
Justin Jackson,LAC,10.7,44.1,0.3,1.6,15.2,0.0,0.1,9.1
Dion Lewis,TEN,7.4,30.5,0.1,3.0,22.8,0.1,0.1,9.1
Devin Singletary,BUF,10.6,45.3,0.2,1.9,15.9,0.0,0.2,8.9
Jalen Richard,OAK,4.9,21.1,0.1,3.5,27.2,0.0,0.2,8.5
Rashaad Penny,SEA,9.7,46.4,0.2,1.4,10.4,0.0,0.1,8.4
Royce Freeman,DEN,10.9,46.2,0.3,1.2,8.2,0.0,0.1,8.3
Peyton Barber,TB,12.8,48.2,0.2,1.3,8.2,0.0,0.1,8.1
