Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,George Kittle,SF,ARI,1,3,1.2,0.4,17.2,0.16000000000000003
2,Travis Kelce,KC,HOU,1,5,1.9,0.5,17.1,0.25
3,Zach Ertz,PHI,WAS,2,8,3.4,0.9,14.0,0.405
4,Mark Andrews,BAL,CLE,1,9,3.9,0.7,13.4,0.48999999999999994
5,Darren Waller,LV,CAR,3,13,5.1,1.0,11.6,0.3333333333333333
6,Hunter Henry,LAC,CIN,4,14,7.3,1.7,11.1,0.7224999999999999
7,Tyler Higbee,LAR,DAL,3,28,7.5,2.9,11.1,2.8033333333333332
8,Hayden Hurst,ATL,SEA,4,20,8.4,2.4,10.3,1.44
9,Evan Engram,NYG,PIT,6,16,9.1,2.1,9.5,0.735
10,Jared Cook,NO,TB,7,21,12.1,2.9,9.5,1.2014285714285715
11,Rob Gronkowski,TB,NO,5,24,13.0,3.4,9.1,2.312
12,T.J. Hockenson,DET,CHI,4,25,13.7,4.1,8.8,4.2025
13,Dallas Goedert,PHI,WAS,9,25,14.3,3.7,8.8,1.5211111111111113
14,Noah Fant,DEN,TEN,7,22,14.6,2.5,8.7,0.8928571428571429
15,Jonnu Smith,TEN,DEN,8,24,15.8,2.9,8.7,1.05125
16,Mike Gesicki,MIA,NE,7,26,16.2,3.2,8.4,1.462857142857143
17,Austin Hooper,CLE,BAL,8,23,16.7,3.4,8.4,1.4449999999999998
18,Jack Doyle,IND,JAC,6,35,17.4,4.1,8.0,2.8016666666666663
19,Blake Jarwin,DAL,LAR,7,22,15.2,3.3,8.2,1.5557142857142856
20,Chris Herndon IV,NYJ,BUF,6,26,18.7,3.6,7.9,2.16
21,Eric Ebron,PIT,NYG,8,29,18.5,3.5,7.7,1.53125
22,Ian Thomas,CAR,LV,15,28,22.7,1.9,6.9,0.24066666666666667
23,Greg Olsen,SEA,ATL,14,31,23.5,2.6,6.9,0.48285714285714293
24,Irv Smith Jr.,MIN,GB,17,33,24.4,2.3,6.8,0.3111764705882352
25,Tyler Eifert,JAC,IND,16,31,25.8,2.3,5.7,0.33062499999999995
26,O.J. Howard,TB,NO,8,38,27.4,4.3,5.4,2.31125
27,Kyle Rudolph,MIN,GB,18,39,27.6,3.4,5.2,0.6422222222222221
28,Jimmy Graham,CHI,DET,17,34,27.9,2.9,5.1,0.49470588235294116
29,Dawson Knox,BUF,NYJ,13,37,28.9,2.3,4.9,0.40692307692307683
30,Darren Fells,HOU,KC,15,40,31.1,3.9,4.8,1.014
31,Will Dissly,SEA,ATL,12,43,31.7,3.5,4.7,1.0208333333333333
32,C.J. Uzomah,CIN,LAC,20,46,32.6,3.8,4.7,0.722
33,Gerald Everett,LAR,DAL,19,38,32.3,3.4,4.6,0.6084210526315789
34,Jace Sternberger,GB,MIN,24,47,35.1,4.2,4.6,0.735
35,David Njoku,CLE,BAL,31,51,38.1,4.7,4.4,0.7125806451612904
36,Logan Thomas,WAS,PHI,18,41,31.7,5.0,4.3,1.3888888888888888
37,Devin Asiasi,NE,MIA,19,43,36.6,3.8,4.2,0.76
38,Jordan Akins,HOU,KC,9,59,32.8,6.7,4.2,4.987777777777778
39,Dan Arnold,ARI,SF,22,52,37.8,4.2,4.0,0.8018181818181819
40,Jordan Reed,SF,ARI,17,70,36.8,10.7,3.8,6.73470588235294
41,Robert Tonyan,GB,MIN,27,44,37.0,4.2,4.1,0.6533333333333333
42,Nick Boyle,BAL,CLE,24,50,38.3,4.1,3.7,0.7004166666666666
43,Jason Witten,LV,CAR,36,61,44.6,4.8,3.6,0.64
44,Cameron Brate,TB,NO,27,52,44.5,5.5,3.5,1.1203703703703705
45,Vance McDonald,PIT,NYG,23,56,42.1,5.4,3.5,1.2678260869565219
46,Ryan Griffin,NYJ,BUF,30,69,47.2,7.5,3.1,1.875
47,Mo Alie-Cox,IND,JAC,24,62,44.2,7.9,3.1,2.600416666666667
48,Cole Kmet,CHI,DET,36,55,50.2,4.9,3.0,0.6669444444444446
49,Anthony Firkser,TEN,DEN,39,57,50.7,3.4,2.9,0.29641025641025637
50,Foster Moreau,LV,CAR,45,76,52.4,7.1,2.7,1.1202222222222222
51,Jesse James,DET,CHI,40,62,50.9,4.4,2.5,0.4840000000000001
52,Jeremy Sprinkle,WAS,PHI,36,66,52.1,6.4,2.4,1.137777777777778
53,Dalton Keene,NE,MIA,33,75,52.2,8.8,2.4,2.346666666666667
54,Maxx Williams,ARI,SF,43,65,56.8,3.7,2.1,0.31837209302325586
55,Josh Hill,NO,TB,38,63,51.0,5.2,2.3,0.7115789473684211
56,Drew Sample,CIN,LAC,33,65,55.0,6.4,1.9,1.2412121212121214
57,Dalton Schultz,DAL,LAR,38,83,58.4,11.4,1.9,3.4200000000000004
58,Adam Shaheen,MIA,NE,48,74,59.0,6.7,1.9,0.9352083333333333
59,Tyler Kroft,BUF,NYJ,49,69,59.0,6.1,1.6,0.7593877551020407
60,Adam Trautman,NO,TB,44,67,59.8,4.2,1.7,0.40090909090909094
61,Jacob Hollister,SEA,ATL,53,62,58.1,1.9,1.9,0.0681132075471698
62,Albert Okwuegbunam,DEN,TEN,42,67,58.4,7.8,1.5,1.4485714285714284
63,Kaden Smith,NYG,PIT,51,61,59.8,1.4,1.4,0.038431372549019606
64,Harrison Bryant,CLE,BAL,31,79,65.5,10.0,1.4,3.225806451612903
65,Marcedes Lewis,GB,MIN,37,72,65.9,3.9,1.3,0.41108108108108105
66,Chris Manhertz,CAR,LV,63,72,66.5,2.7,1.2,0.11571428571428573
67,Jaeden Graham,ATL,SEA,48,66,62.1,4.5,1.0,0.421875
68,James O'Shaughnessy,JAC,IND,37,51,42.0,5.5,0.8,0.8175675675675675
69,Kahale Warring,HOU,KC,51,102,69.4,15.1,0.9,4.47078431372549
70,Durham Smythe,MIA,NE,59,82,73.0,6.1,0.8,0.6306779661016948
71,Nick Vannett,DEN,TEN,48,81,71.6,6.5,0.7,0.8802083333333334
72,Ryan Izzo,NE,MIA,46,84,67.3,11.0,0.8,2.630434782608696
73,Deon Yelder,KC,HOU,39,81,62.6,13.5,0.9,4.673076923076923
74,Virgil Green,LAC,CIN,66,82,73.0,4.1,0.7,0.2546969696969697
75,Josiah Deguara,GB,MIN,45,94,74.4,10.0,0.8,2.2222222222222223
76,Taysom Hill,NO,TB,23,29,26.0,3.0,0.7,0.391304347826087
77,MyCole Pruitt,TEN,DEN,64,79,74.0,3.5,0.6,0.19140625
78,Blake Bell,DAL,LAR,62,78,74.0,2.4,0.7,0.0929032258064516
79,Luke Stocker,ATL,SEA,63,85,75.2,5.2,0.6,0.42920634920634926
80,Donald Parham,LAC,CIN,36,98,70.3,22.8,0.5,14.440000000000001
81,Jordan Thomas,ARI,SF,38,93,70.5,20.1,0.6,10.631842105263159
82,Cethan Carter,CIN,LAC,68,84,77.3,5.8,0.6,0.49470588235294116
83,Lee Smith,BUF,NYJ,74,80,77.3,2.2,0.6,0.06540540540540542
84,Ross Dwelley,SF,ARI,67,86,78.3,7.0,0.6,0.7313432835820896
85,Levine Toilolo,NYG,PIT,71,89,79.0,6.4,0.6,0.5769014084507044
86,Nick Keizer,KC,HOU,55,97,73.3,17.6,0.6,5.632000000000001
87,Demetrius Harris,CHI,DET,68,77,74.0,4.2,0.6,0.25941176470588234
88,Stephen Anderson,LAC,CIN,75,91,84.8,6.5,0.6,0.5633333333333334
89,Luke Willson,SEA,ATL,78,92,83.3,5.4,0.6,0.3738461538461539
90,Marcus Baugh,WAS,PHI,56,85,70.5,14.5,0.6,3.7544642857142856
91,Tyler Conklin,MIN,GB,73,94,81.0,9.3,0.6,1.1847945205479453
92,Jake Butt,DEN,TEN,76,90,85.8,5.8,0.5,0.44263157894736843
93,Brycen Hopkins,LAR,DAL,79,95,87.3,5.8,0.5,0.4258227848101266
94,Derek Carrier,LV,CAR,82,84,83.0,1.0,0.4,0.012195121951219513
95,Geoff Swaim,TEN,DEN,77,96,88.3,8.2,0.4,0.8732467532467532
96,Johnny Mundt,LAR,DAL,87,91,88.7,1.7,0.4,0.033218390804597694
97,Richard Rodgers,PHI,WAS,75,99,90.0,10.7,0.3,1.526533333333333
98,Darrell Daniels,ARI,SF,80,95,87.5,7.5,0.3,0.703125
99,Daniel Brown,NYJ,BUF,88,93,91.0,2.2,0.3,0.05500000000000001
100,Zach Gentry,PIT,NYG,80,105,94.0,10.4,0.3,1.352
101,Noah Togiai,IND,JAC,85,100,92.5,7.5,0.2,0.6617647058823529
102,J.P. Holtz,CHI,DET,87,104,95.5,8.5,0.1,0.8304597701149425
