Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.0,76.6,0.6,0.0,17.4
George Kittle,SF,5.8,73.4,0.5,0.0,16.3
Mark Andrews,BAL,4.8,62.3,0.6,0.0,14.7
Zach Ertz,PHI,5.8,61.6,0.5,0.0,14.6
Darren Waller,LV,5.0,57.2,0.4,0.1,13.2
Tyler Higbee,LAR,5.3,57.8,0.2,0.0,12.4
Evan Engram,NYG,4.2,47.6,0.4,0.0,11.3
Hunter Henry,LAC,4.2,49.1,0.2,0.0,10.4
Jack Doyle,IND,4.1,40.3,0.4,0.0,10.3
Jared Cook,NO,3.6,43.3,0.4,0.0,10.2
Rob Gronkowski,TB,3.4,46.3,0.4,0.0,10.2
Blake Jarwin,DAL,3.7,40.0,0.4,0.0,10.1
Dallas Goedert,PHI,4.3,44.2,0.2,0.0,10.0
Noah Fant,DEN,3.5,43.0,0.3,0.0,9.8
Hayden Hurst,ATL,3.9,46.5,0.2,0.0,9.8
T.J. Hockenson,DET,4.2,45.2,0.1,0.0,9.6
Chris Herndon IV,NYJ,3.5,40.6,0.3,0.0,9.6
Eric Ebron,PIT,3.5,39.4,0.3,0.0,9.4
Jonnu Smith,TEN,3.4,37.7,0.3,0.0,9.2
Mike Gesicki,MIA,4.0,43.6,0.1,0.0,8.7
Austin Hooper,CLE,3.5,40.1,0.1,0.0,8.3
Ian Thomas,CAR,3.5,35.6,0.2,0.0,8.0
Tyler Eifert,JAC,2.9,33.5,0.1,0.0,7.0
Darren Fells,HOU,2.7,28.8,0.2,0.0,6.6
Greg Olsen,SEA,2.6,30.9,0.1,0.0,6.4
Kyle Rudolph,MIN,2.6,27.6,0.1,0.0,6.3
O.J. Howard,TB,2.4,31.4,0.1,0.0,6.2
Irv Smith Jr.,MIN,2.7,28.1,0.1,0.0,6.1
Logan Thomas,WAS,2.5,24.1,0.1,0.0,5.4
C.J. Uzomah,CIN,2.4,23.8,0.1,0.0,5.4
Will Dissly,SEA,1.7,21.7,0.1,0.0,4.8
Dawson Knox,BUF,1.9,22.7,0.1,0.0,4.7
Devin Asiasi,NE,2.0,20.8,0.1,0.0,4.5
Jimmy Graham,CHI,1.9,20.9,0.1,0.0,4.4
Dan Arnold,ARI,1.8,20.3,0.1,0.0,4.4
Gerald Everett,LAR,1.9,19.4,0.1,0.0,4.3
Jordan Reed,SF,1.9,18.9,0.1,0.0,4.0
Vance McDonald,PIT,1.8,17.3,0.1,0.0,4.0
Nick Boyle,BAL,1.9,18.2,0.1,0.0,4.0
Jordan Akins,HOU,1.8,19.7,0.0,0.0,4.0
Anthony Firkser,TEN,1.5,18.6,0.1,0.0,3.9
Robert Tonyan,GB,1.6,19.2,0.1,0.0,3.8
Cole Kmet,CHI,1.5,16.0,0.1,0.0,3.7
David Njoku,CLE,1.6,17.5,0.0,0.0,3.6
Jason Witten,LV,1.5,14.4,0.1,0.0,3.4
Mo Alie-Cox,IND,1.2,16.3,0.1,0.0,3.2
Ryan Griffin,NYJ,1.5,14.7,0.0,0.0,3.1
Jesse James,DET,1.3,13.8,0.1,0.0,3.1
Cameron Brate,TB,1.2,13.2,0.1,0.0,3.0
Jeremy Sprinkle,WAS,1.2,12.3,0.1,0.0,2.9
Jace Sternberger,GB,1.2,14.5,0.0,0.0,2.8
Jacob Hollister,SEA,1.2,13.5,0.0,0.0,2.8
Josh Hill,NO,1.2,11.9,0.1,0.0,2.8
James O'Shaughnessy,JAC,1.2,12.1,0.0,0.0,2.7
Jaeden Graham,ATL,1.0,11.6,0.0,0.0,2.4
Maxx Williams,ARI,1.2,10.4,0.0,0.0,2.3
Foster Moreau,LV,1.0,9.4,0.0,0.0,2.2
Taysom Hill,NO,0.9,9.5,0.1,0.0,2.2
Kaden Smith,NYG,0.9,10.0,0.0,0.0,2.1
Drew Sample,CIN,0.9,10.1,0.0,0.0,2.1
Adam Shaheen,MIA,0.9,8.3,0.0,0.0,1.9
Nick Vannett,DEN,0.8,7.5,0.0,0.0,1.8
Josiah Deguara,GB,0.7,7.4,0.1,0.0,1.7
Adam Trautman,NO,0.7,8.2,0.0,0.0,1.7
Tyler Kroft,BUF,0.6,7.1,0.0,0.0,1.6
MyCole Pruitt,TEN,0.7,7.5,0.0,0.0,1.6
Luke Stocker,ATL,0.6,6.1,0.0,0.0,1.5
Nick Keizer,KC,0.6,6.3,0.1,0.0,1.5
Harrison Bryant,CLE,0.7,8.2,0.0,0.0,1.5
Colin Thompson,CAR,0.7,7.0,0.0,0.0,1.4
Marcedes Lewis,GB,0.6,7.0,0.0,0.0,1.4
Noah Togiai,IND,0.5,5.9,0.1,0.0,1.4
Sean McKeon,DAL,0.5,5.3,0.1,0.0,1.4
Geoff Swaim,TEN,0.6,5.5,0.0,0.0,1.3
Jake Butt,DEN,0.6,6.3,0.0,0.0,1.3
Reggie Gilliam,BUF,0.6,7.0,0.0,0.0,1.3
Ryan Izzo,NE,0.5,6.1,0.0,0.0,1.2
Marcus Baugh,WAS,0.5,6.2,0.0,0.0,1.1
Dalton Schultz,DAL,0.5,5.4,0.0,0.0,1.1
Luke Willson,SEA,0.4,4.1,0.0,0.0,1.1
Demetrius Harris,CHI,0.5,5.1,0.0,0.0,1.0
Jordan Thomas,ARI,0.4,4.5,0.0,0.0,1.0
Albert Okwuegbunam,DEN,0.4,5.4,0.0,0.0,1.0
Chris Manhertz,CAR,0.4,4.8,0.0,0.0,1.0
Tyler Conklin,MIN,0.4,4.4,0.0,0.0,0.9
Virgil Green,LAC,0.4,4.2,0.0,0.0,0.9
Blake Bell,DAL,0.4,4.2,0.0,0.0,0.9
Durham Smythe,MIA,0.4,4.6,0.0,0.0,0.8
Kahale Warring,HOU,0.4,4.3,0.0,0.0,0.8
Deon Yelder,KC,0.3,3.2,0.0,0.0,0.7
Daniel Brown,NYJ,0.3,3.4,0.0,0.0,0.7
Ross Dwelley,SF,0.3,3.3,0.0,0.0,0.6
Johnny Mundt,LAR,0.3,3.0,0.0,0.0,0.6
Stephen Anderson,LAC,0.3,2.9,0.0,0.0,0.6
Levine Toilolo,NYG,0.3,2.7,0.0,0.0,0.6
Lee Smith,BUF,0.3,2.6,0.0,0.0,0.6
Derek Carrier,LV,0.2,2.6,0.0,0.0,0.5
Troy Fumagalli,HOU,0.2,2.4,0.0,0.0,0.5
Cethan Carter,CIN,0.2,2.8,0.0,0.0,0.5
Brycen Hopkins,LAR,0.3,2.7,0.0,0.0,0.5
Isaac Nauta,DET,0.2,2.4,0.0,0.0,0.5
Trevon Wesco,NYJ,0.2,2.3,0.0,0.0,0.5
Antony Auclair,TB,0.2,2.1,0.0,0.0,0.5
Zach Gentry,PIT,0.2,2.3,0.0,0.0,0.4
Stephen Carlson,CLE,0.2,2.0,0.0,0.0,0.4
Hale Hentges,WAS,0.2,2.1,0.0,0.0,0.4
Eric Saubert,CHI,0.2,1.8,0.0,0.0,0.4
Richard Rodgers,PHI,0.2,1.8,0.0,0.0,0.3
Jesper Horsted,CHI,0.1,1.4,0.0,0.0,0.3
Donald Parham,LAC,0.2,1.7,0.0,0.0,0.3
Pharaoh Brown,HOU,0.1,1.4,0.0,0.0,0.3
Andrew Beck,DEN,0.1,1.7,0.0,0.0,0.3
Eric Tomlinson,NYG,0.1,1.3,0.0,0.0,0.3
Jason Croom,BUF,0.1,1.1,0.0,0.0,0.3
Patrick Scales,CHI,0.1,1.0,0.0,0.0,0.2
Charlie Woerner,SF,0.1,0.8,0.0,0.0,0.2
J.P. Holtz,CHI,0.1,0.6,0.0,0.0,0.1
Darrell Daniels,ARI,0.1,0.7,0.0,0.0,0.1
Cole Hikutini,DAL,0.1,0.6,0.0,0.0,0.1
Ben Ellefson,JAC,0.1,0.5,0.0,0.0,0.1
