Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Le'Veon Bell,PIT,22.3,96.7,0.8,4.3,35.8,0.2,0.2,23.0
Todd Gurley,LAR,19.6,78.4,0.8,3.3,31.3,0.2,0.2,20.2
LeSean McCoy,BUF,18.7,86.0,0.5,4.4,32.5,0.1,0.2,19.6
Leonard Fournette,JAC,20.3,95.3,0.7,2.3,19.8,0.1,0.1,18.6
Christian McCaffrey,CAR,8.3,32.5,0.2,5.7,48.3,0.3,0.1,16.5
Mark Ingram,NO,15.8,67.5,0.5,3.8,26.1,0.1,0.2,16.2
Melvin Gordon,LAC,16.1,66.5,0.4,3.8,28.0,0.1,0.1,16.0
Devonta Freeman,ATL,13.8,63.3,0.6,3.0,23.7,0.1,0.1,15.5
Alvin Kamara,NO,8.2,38.5,0.3,4.9,41.7,0.2,0.1,15.5
Carlos Hyde,SF,15.3,60.3,0.4,3.8,26.0,0.1,0.1,15.2
Jordan Howard,CHI,20.4,87.9,0.6,1.4,10.7,0.1,0.1,14.8
Lamar Miller,HOU,15.3,62.4,0.3,2.5,20.1,0.1,0.1,13.2
Jerick McKinnon,MIN,12.4,48.6,0.3,3.7,26.6,0.1,0.1,13.1
Joe Mixon,CIN,14.8,52.3,0.3,2.8,24.4,0.1,0.1,12.6
Chris Thompson,WAS,6.2,25.8,0.1,4.1,38.3,0.2,0.1,11.7
Bilal Powell,NYJ,11.2,47.4,0.3,2.6,20.3,0.1,0.1,11.5
Adrian Peterson,ARI,17.6,67.0,0.4,1.6,10.7,0.0,0.2,11.4
Ameer Abdullah,DET,15.4,54.6,0.4,1.9,14.4,0.1,0.1,11.3
DeMarco Murray,TEN,12.8,51.4,0.3,2.4,16.6,0.1,0.1,11.3
Orleans Darkwa,NYG,13.3,55.4,0.4,2.0,14.1,0.1,0.1,11.3
Isaiah Crowell,CLE,13.0,49.6,0.3,2.4,18.2,0.1,0.1,11.1
Duke Johnson,CLE,5.1,21.0,0.1,4.3,35.5,0.1,0.1,11.1
Frank Gore,IND,14.0,54.5,0.3,2.0,15.1,0.0,0.1,10.6
Doug Martin,TB,14.2,56.2,0.4,1.5,12.3,0.0,0.1,10.4
James White,NE,2.9,10.7,0.1,4.2,35.2,0.2,0.1,10.3
Alfred Morris,DAL,12.0,52.9,0.5,0.8,5.8,0.0,0.1,9.5
Tevin Coleman,ATL,8.1,35.2,0.2,2.0,19.9,0.1,0.1,9.4
Tarik Cohen,CHI,7.0,26.4,0.2,2.8,25.3,0.1,0.2,9.1
Thomas Rawls,SEA,12.5,44.6,0.3,1.5,12.2,0.1,0.1,9.1
Aaron Jones,GB,11.7,49.9,0.3,1.4,9.5,0.0,0.1,9.0
Theo Riddick,DET,3.3,10.5,0.1,3.6,28.7,0.2,0.1,8.9
Kenyan Drake,MIA,10.7,41.2,0.2,2.3,15.4,0.0,0.1,8.8
C.J. Anderson,DEN,11.7,51.3,0.3,1.2,8.4,0.0,0.1,8.7
Damien Williams,MIA,9.3,32.0,0.2,2.3,17.5,0.1,0.1,8.7
Latavius Murray,MIN,12.0,45.0,0.4,1.2,7.8,0.0,0.1,8.5
Derrick Henry,TEN,10.9,44.4,0.4,1.1,9.2,0.0,0.1,8.4
Marlon Mack,IND,7.8,30.9,0.2,2.1,17.3,0.1,0.1,8.4
Ty Montgomery,GB,8.5,34.3,0.2,2.0,14.7,0.0,0.1,8.2
Dion Lewis,NE,10.2,42.0,0.3,1.3,9.9,0.0,0.1,8.1
Robert Kelley,WAS,12.8,46.2,0.3,0.8,6.2,0.0,0.1,7.9
Jonathan Stewart,CAR,12.9,45.6,0.3,0.9,6.8,0.0,0.2,7.5
Darren McFadden,DAL,7.1,30.7,0.2,1.6,12.7,0.1,0.1,7.3
Devontae Booker,DEN,5.6,21.7,0.2,2.1,17.8,0.1,0.1,7.2
Wayne Gallman,NYG,8.1,31.1,0.2,1.4,9.6,0.0,0.1,6.5
Rex Burkhead,NE,3.3,12.7,0.1,2.2,18.2,0.1,0.0,6.5
Matt Breida,SF,4.9,18.7,0.1,1.9,14.6,0.1,0.1,6.3
C.J. Prosise,SEA,3.8,13.5,0.1,2.0,20.3,0.1,0.0,6.3
Chris Ivory,JAC,6.3,25.8,0.2,1.4,10.8,0.1,0.1,6.2
Giovani Bernard,CIN,5.0,17.0,0.1,1.7,15.2,0.1,0.0,6.0
Elijah McGuire,NYJ,6.6,24.7,0.2,1.2,10.3,0.1,0.1,5.9
Shane Vereen,NYG,1.9,7.0,0.0,2.6,19.2,0.1,0.0,5.6
Jamaal Charles,DEN,5.4,24.0,0.1,1.5,11.2,0.0,0.2,5.6
D'Onta Foreman,HOU,8.8,36.2,0.2,0.6,4.8,0.0,0.1,5.5
Andre Ellington,ARI,1.6,5.6,0.0,2.4,20.1,0.1,0.0,5.4
Austin Ekeler,LAC,3.7,15.1,0.1,1.8,13.6,0.0,0.1,5.3
Mike Gillislee,NE,7.7,28.9,0.3,0.3,1.4,0.0,0.1,4.9
Lance Dunbar,LAR,3.0,9.9,0.1,1.4,14.1,0.1,0.1,4.7
J.D. McKissic,SEA,1.8,7.1,0.0,1.4,13.1,0.1,0.0,4.4
