Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Rob Gronkowski,NE,DEN,1,5,1.2,0.7
2,Evan Engram,NYG,SF,1,4,2.5,0.6
3,Jimmy Graham,SEA,ARI,2,7,3.8,1.2
4,Jack Doyle,IND,PIT,1,11,4.3,2.3
5,Kyle Rudolph,MIN,WAS,2,10,5.7,2.0
6,Cameron Brate,TB,NYJ,1,12,5.8,1.9
7,Delanie Walker,TEN,CIN,2,10,6.8,1.8
8,Austin Seferian-Jenkins,NYJ,TB,4,11,7.5,1.6
9,Vernon Davis,WAS,MIN,4,16,9.7,2.6
10,Hunter Henry,LAC,JAC,6,19,10.7,2.6
11,Jason Witten,DAL,ATL,7,18,11.2,2.0
12,Tyler Kroft,CIN,TEN,8,15,11.8,1.5
13,Charles Clay,BUF,NO,6,21,13.2,3.0
14,Austin Hooper,ATL,DAL,8,21,14.4,2.6
15,Eric Ebron,DET,CLE,9,22,15.2,2.2
16,Garrett Celek,SF,NYG,11,32,17.0,3.6
17,Julius Thomas,MIA,CAR,11,26,17.0,2.6
18,Ed Dickson,CAR,MIA,13,28,18.5,2.6
19,David Njoku,CLE,DET,14,49,20.5,5.0
20,C.J. Fiedorowicz,HOU,LAR,12,37,22.7,4.8
21,O.J. Howard,TB,NYJ,15,33,21.7,3.0
22,Tyler Higbee,LAR,HOU,16,30,24.6,3.3
23,Jesse James,PIT,IND,19,32,23.1,2.8
24,Nick O'Leary,BUF,NO,19,45,26.0,6.4
25,A.J. Derby,DEN,NE,17,31,23.9,3.2
26,Coby Fleener,NO,BUF,19,32,24.5,3.8
27,Dion Sims,CHI,GB,17,36,26.4,4.2
28,Gerald Everett,LAR,HOU,17,44,32.5,4.3
29,Darren Fells,DET,CLE,18,42,30.2,4.2
30,Jermaine Gresham,ARI,SEA,23,35,27.8,2.5
31,Seth DeValve,CLE,DET,23,40,28.3,4.1
32,Lance Kendricks,GB,CHI,22,38,28.8,3.8
33,Marcedes Lewis,JAC,LAC,22,39,30.1,3.8
34,Antonio Gates,LAC,JAC,24,48,32.2,3.9
35,Stephen Anderson,HOU,LAR,22,53,33.6,5.1
36,Jonnu Smith,TEN,CIN,29,41,33.6,3.6
37,Martellus Bennett,NE,DEN,27,42,35.7,6.3
38,Vance McDonald,PIT,IND,23,45,36.2,7.3
39,Josh Hill,NO,BUF,36,40,38.1,1.5
40,Eric Tomlinson,NYJ,TB,34,47,40.0,3.8
41,Adam Shaheen,CHI,GB,27,49,40.2,5.8
42,Luke Willson,SEA,ARI,34,56,40.4,6.1
43,Rhett Ellison,NYG,SF,38,43,40.8,1.7
44,Levine Toilolo,ATL,DAL,31,51,41.0,10.0
45,Richard Rodgers,GB,CHI,36,47,41.3,3.7
46,David Morgan,MIN,WAS,37,53,45.0,8.0
47,Michael Hoomanawanui,NO,BUF,41,49,45.0,4.0
48,Virgil Green,DEN,NE,38,61,45.3,7.5
49,Anthony Fasano,MIA,CAR,37,59,46.5,8.0
50,Troy Niklas,ARI,SEA,44,50,46.7,2.5
51,Brandon Williams,IND,PIT,39,55,47.0,6.5
52,Xavier Grimble,PIT,IND,40,54,47.0,7.0
53,Jeff Heuerman,DEN,NE,42,60,49.0,7.0
54,Logan Paulsen,SF,NYG,39,70,50.8,12.9
55,Ben Koyack,JAC,LAC,46,56,51.0,5.0
56,C.J. Uzomah,CIN,TEN,48,62,52.7,6.6
57,Logan Thomas,BUF,NO,30,84,53.0,20.3
58,Dwayne Allen,NE,DEN,30,78,54.0,24.0
59,James O'Shaughnessy,JAC,LAC,52,57,54.5,2.5
60,James Hanna,DAL,ATL,59,73,66.0,7.0
61,Jeremy Sprinkle,WAS,MIN,58,76,67.0,9.0
